DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-12-07 00:00:00;10;2;0;0;0;11;3;0;0
2020-12-07 00:15:00;8;10;0;0;0;12;8;0;0
2020-12-07 00:30:00;5;1;0;0;0;7;6;0;3
2020-12-07 00:45:00;2;4;0;0;0;11;5;0;0
2020-12-07 01:00:00;6;1;0;0;0;11;7;0;0
2020-12-07 01:15:00;6;2;0;0;0;7;3;0;0
2020-12-07 01:30:00;5;2;0;0;0;3;1;0;0
2020-12-07 01:45:00;8;2;0;0;0;6;3;0;0
2020-12-07 02:00:00;6;1;0;0;0;1;0;0;0
2020-12-07 02:15:00;2;2;0;0;0;7;4;0;0
2020-12-07 02:30:00;5;0;0;0;0;2;2;0;0
2020-12-07 02:45:00;7;4;0;0;0;5;3;0;0
2020-12-07 03:00:00;7;2;0;0;0;6;2;0;0
2020-12-07 03:15:00;6;3;0;0;0;8;1;0;0
2020-12-07 03:30:00;5;5;0;0;0;5;2;0;0
2020-12-07 03:45:00;7;1;0;0;0;8;3;0;0
2020-12-07 04:00:00;8;5;0;0;1;10;1;0;0
2020-12-07 04:15:00;14;6;0;0;0;16;6;0;0
2020-12-07 04:30:00;17;4;1;1;2;22;9;0;0
2020-12-07 04:45:00;26;12;0;1;0;49;23;0;0
2020-12-07 05:00:00;30;30;0;0;0;77;40;0;0
2020-12-07 05:15:00;46;43;0;1;2;173;127;0;2
2020-12-07 05:30:00;50;68;5;0;4;195;146;0;2
2020-12-07 05:45:00;72;64;6;1;0;178;133;0;3
2020-12-07 06:00:00;77;77;1;2;1;133;94;0;1
2020-12-07 06:15:00;71;78;2;1;4;197;163;0;9
2020-12-07 06:30:00;84;86;3;4;10;179;166;1;10
2020-12-07 06:45:00;95;103;11;3;16;182;196;0;5
2020-12-07 07:00:00;74;102;6;8;11;156;179;15;4
2020-12-07 07:15:00;87;90;3;9;16;199;225;2;11
2020-12-07 07:30:00;109;118;8;9;14;223;261;2;4
2020-12-07 07:45:00;143;165;8;12;18;218;231;3;8
2020-12-07 08:00:00;123;122;12;10;12;157;166;1;6
2020-12-07 08:15:00;94;106;6;12;19;164;174;1;2
2020-12-07 08:30:00;94;108;8;21;13;129;149;4;3
2020-12-07 08:45:00;111;83;8;14;17;120;142;5;5
2020-12-07 09:00:00;93;87;9;18;14;104;132;4;3
2020-12-07 09:15:00;112;94;12;20;29;106;147;4;0
2020-12-07 09:30:00;112;113;10;21;25;121;167;9;0
2020-12-07 09:45:00;112;116;12;29;23;126;144;1;0
2020-12-07 10:00:00;109;99;19;22;18;107;136;15;10
2020-12-07 10:15:00;115;116;11;38;28;127;138;0;0
2020-12-07 10:30:00;114;126;18;22;32;127;154;7;0
2020-12-07 10:45:00;104;110;13;41;29;112;153;5;1
2020-12-07 11:00:00;131;136;14;33;30;104;142;11;1
2020-12-07 11:15:00;117;129;20;34;19;123;138;5;1
2020-12-07 11:30:00;136;145;13;32;15;106;145;20;0
2020-12-07 11:45:00;132;148;15;22;17;105;130;3;2
2020-12-07 12:00:00;152;160;16;43;22;103;153;6;0
2020-12-07 12:15:00;139;160;23;27;12;110;139;16;1
2020-12-07 12:30:00;133;149;16;20;16;107;142;23;1
2020-12-07 12:45:00;135;160;17;27;23;131;157;6;0
2020-12-07 13:00:00;149;159;21;31;21;132;168;7;0
2020-12-07 13:15:00;170;166;17;42;20;179;185;5;1
2020-12-07 13:30:00;142;162;17;34;20;187;190;9;1
2020-12-07 13:45:00;133;147;10;27;23;217;247;15;1
2020-12-07 14:00:00;212;220;19;30;15;148;161;34;2
2020-12-07 14:15:00;261;255;20;26;14;126;155;4;0
2020-12-07 14:30:00;274;258;21;23;15;113;132;18;0
2020-12-07 14:45:00;212;248;13;29;16;125;154;6;1
2020-12-07 15:00:00;209;234;16;19;13;137;156;5;1
2020-12-07 15:15:00;240;246;28;40;28;95;146;6;2
2020-12-07 15:30:00;245;247;29;28;20;125;163;65;1
2020-12-07 15:45:00;200;204;21;34;23;121;135;9;4
2020-12-07 16:00:00;253;239;21;43;30;116;146;12;2
2020-12-07 16:15:00;239;229;17;38;26;126;161;17;5
2020-12-07 16:30:00;200;213;16;41;23;121;156;6;7
2020-12-07 16:45:00;221;225;15;38;16;127;157;4;3
2020-12-07 17:00:00;208;234;17;40;20;108;158;10;3
2020-12-07 17:15:00;178;216;14;24;14;108;142;3;1
2020-12-07 17:30:00;177;169;13;34;19;100;137;26;6
2020-12-07 17:45:00;133;181;7;26;8;91;117;2;1
2020-12-07 18:00:00;158;167;11;30;11;89;120;7;5
2020-12-07 18:15:00;147;144;6;20;8;93;108;17;1
2020-12-07 18:30:00;130;141;8;28;5;82;101;8;6
2020-12-07 18:45:00;112;97;4;24;4;78;79;5;2
2020-12-07 19:00:00;105;87;3;15;3;71;60;1;3
2020-12-07 19:15:00;100;89;1;12;3;57;63;1;5
2020-12-07 19:30:00;69;68;4;7;0;58;46;0;1
2020-12-07 19:45:00;62;64;1;2;1;54;62;0;1
2020-12-07 20:00:00;73;58;0;0;0;55;50;0;0
2020-12-07 20:15:00;56;41;1;3;4;53;50;0;1
2020-12-07 20:30:00;46;40;0;4;1;50;33;0;2
2020-12-07 20:45:00;50;34;2;3;1;93;63;0;0
2020-12-07 21:00:00;48;37;1;2;0;127;83;0;1
2020-12-07 21:15:00;41;35;0;0;1;183;119;0;2
2020-12-07 21:30:00;43;43;0;0;0;119;85;0;0
2020-12-07 21:45:00;147;132;3;1;1;78;37;0;3
2020-12-07 22:00:00;204;173;3;1;0;42;31;0;0
2020-12-07 22:15:00;132;115;3;0;0;39;25;0;0
2020-12-07 22:30:00;49;29;0;2;0;29;21;0;0
2020-12-07 22:45:00;20;19;1;0;0;26;15;0;0
2020-12-07 23:00:00;15;14;0;0;0;14;14;0;2
2020-12-07 23:15:00;20;15;1;0;0;14;10;0;0
2020-12-07 23:30:00;12;7;0;0;0;13;7;0;0
2020-12-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
