DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-10-12 00:00:00;11;7;0;2;7;5;1;1;4;0;0;0;0;13;9;0;0;0;0;0;0;0;0
2020-10-12 00:15:00;6;7;2;2;16;6;2;4;4;2;2;3;3;8;17;0;0;0;0;0;0;0;0
2020-10-12 00:30:00;12;6;1;0;7;1;1;0;1;1;1;0;0;13;7;0;0;0;0;0;0;0;0
2020-10-12 00:45:00;3;4;1;1;10;1;1;2;0;0;1;0;0;5;11;0;0;0;0;0;0;0;0
2020-10-12 01:00:00;2;5;0;1;4;4;1;0;0;1;1;0;0;5;5;0;0;0;0;0;0;0;0
2020-10-12 01:15:00;4;5;0;1;3;2;3;1;1;0;0;0;0;5;4;0;0;0;0;0;0;0;0
2020-10-12 01:30:00;2;6;0;0;6;2;0;0;0;0;0;0;0;3;7;0;0;0;0;0;0;0;0
2020-10-12 01:45:00;9;6;0;1;8;6;0;1;3;2;2;0;0;9;9;0;0;0;0;0;0;0;0
2020-10-12 02:00:00;4;3;0;0;2;4;0;0;0;1;1;0;0;4;3;0;0;0;0;0;0;0;0
2020-10-12 02:15:00;5;3;0;1;6;4;2;0;2;0;0;1;0;5;8;0;0;0;0;0;0;0;0
2020-10-12 02:30:00;2;3;1;0;1;1;0;1;1;0;0;0;0;3;1;0;0;0;0;0;0;0;0
2020-10-12 02:45:00;3;1;0;1;1;0;0;0;0;1;1;0;0;3;1;0;0;0;0;0;0;0;0
2020-10-12 03:00:00;4;4;2;0;4;1;0;2;2;0;0;0;0;5;4;0;0;0;0;0;0;0;0
2020-10-12 03:15:00;6;3;0;0;6;5;0;1;1;0;0;0;0;7;8;0;0;0;0;0;0;0;0
2020-10-12 03:30:00;3;3;0;0;6;4;0;1;0;0;1;0;0;5;7;0;0;0;0;0;0;0;0
2020-10-12 03:45:00;10;1;0;0;4;3;0;2;1;2;2;0;0;10;4;0;0;0;0;0;0;0;0
2020-10-12 04:00:00;7;7;0;0;5;5;1;0;0;0;0;2;1;11;5;0;0;0;0;0;0;0;0
2020-10-12 04:15:00;8;5;1;1;19;6;1;0;2;1;1;1;0;9;21;0;0;0;0;0;0;0;0
2020-10-12 04:30:00;11;12;0;1;14;6;0;3;5;0;0;0;0;17;17;0;0;0;0;0;0;0;0
2020-10-12 04:45:00;32;24;4;5;18;9;2;7;5;2;3;0;0;37;24;0;0;0;0;0;0;0;0
2020-10-12 05:00:00;54;49;3;4;20;15;0;6;5;3;3;0;0;72;24;0;0;0;0;0;0;0;0
2020-10-12 05:15:00;79;93;5;8;34;22;6;12;9;5;5;4;4;114;43;0;0;0;0;0;0;0;0
2020-10-12 05:30:00;82;88;2;12;43;18;10;15;8;8;7;3;2;100;51;0;0;0;0;0;0;0;0
2020-10-12 05:45:00;67;83;1;9;32;31;5;9;7;11;15;4;3;93;49;0;0;0;0;0;0;0;4
2020-10-12 06:00:00;75;99;4;7;41;47;4;9;10;6;6;9;20;102;67;0;0;0;0;0;0;0;0
2020-10-12 06:15:00;112;117;2;12;56;37;4;14;10;15;19;6;4;140;78;0;0;0;0;0;0;0;0
2020-10-12 06:30:00;121;136;2;29;64;69;7;36;12;9;9;13;13;158;93;0;0;0;0;0;0;0;1
2020-10-12 06:45:00;119;136;8;27;65;72;8;24;10;13;12;9;9;128;88;3;0;3;0;0;4;0;2
2020-10-12 07:00:00;140;152;3;19;70;55;4;33;19;17;12;14;14;156;88;0;19;0;0;0;0;0;0
2020-10-12 07:15:00;157;197;2;47;85;76;13;55;28;23;26;14;16;150;113;0;0;0;0;0;0;0;0
2020-10-12 07:30:00;156;200;6;50;110;124;12;59;55;31;28;35;29;135;125;2;0;0;0;0;0;0;0
2020-10-12 07:45:00;173;171;6;67;114;116;27;50;45;25;67;20;14;149;150;0;0;1;0;0;0;0;0
2020-10-12 08:00:00;149;153;13;51;103;97;9;40;33;21;20;21;22;163;132;0;0;0;0;0;0;0;0
2020-10-12 08:15:00;134;135;6;38;89;80;14;42;22;22;19;23;19;164;121;5;0;0;0;0;0;0;0
2020-10-12 08:30:00;128;132;16;40;80;102;11;24;31;20;20;14;15;161;116;0;0;0;0;0;0;0;0
2020-10-12 08:45:00;97;111;14;42;100;95;6;34;24;22;21;12;8;131;124;0;0;0;0;0;0;0;0
2020-10-12 09:00:00;112;151;6;39;94;73;12;24;25;11;11;16;14;150;117;0;0;0;0;0;0;0;0
2020-10-12 09:15:00;122;122;10;28;92;68;11;31;18;15;15;7;7;145;128;0;0;0;0;0;0;0;0
2020-10-12 09:30:00;110;113;11;35;97;85;14;24;30;14;15;12;11;139;115;1;5;0;0;0;0;0;0
2020-10-12 09:45:00;117;126;13;39;97;76;6;20;37;14;14;11;10;159;121;0;0;0;0;0;0;0;0
2020-10-12 10:00:00;113;108;12;33;91;80;8;28;23;14;13;15;15;147;121;0;0;0;0;0;0;0;2
2020-10-12 10:15:00;113;137;17;42;101;97;10;37;31;14;30;17;14;129;124;0;0;0;0;0;0;3;0
2020-10-12 10:30:00;140;121;12;39;104;110;10;24;25;10;11;21;20;170;127;0;0;0;0;0;0;0;0
2020-10-12 10:45:00;120;132;12;33;108;121;11;24;25;14;13;8;12;153;136;0;0;0;0;0;0;0;0
2020-10-12 11:00:00;132;123;17;36;90;109;15;27;29;22;17;22;17;173;124;0;6;0;0;0;0;0;0
2020-10-12 11:15:00;126;102;13;33;99;101;10;34;29;14;26;9;8;143;132;0;0;0;0;0;0;0;0
2020-10-12 11:30:00;126;111;23;27;119;131;9;22;29;9;9;14;15;138;146;0;0;0;0;0;0;0;0
2020-10-12 11:45:00;121;114;13;30;101;108;10;26;34;17;20;15;12;159;137;0;0;0;0;0;1;0;0
2020-10-12 12:00:00;115;112;15;37;105;99;10;26;36;9;8;11;11;146;132;0;0;0;0;0;1;0;0
2020-10-12 12:15:00;115;107;14;31;97;109;14;28;32;12;11;9;9;122;137;0;0;0;0;10;0;1;0
2020-10-12 12:30:00;116;100;10;29;127;139;15;31;26;13;13;15;12;145;158;0;0;0;0;0;0;0;0
2020-10-12 12:45:00;143;123;12;37;107;110;14;37;32;18;17;15;16;176;133;0;0;0;0;0;0;0;0
2020-10-12 13:00:00;124;120;5;40;104;107;13;39;38;22;20;12;11;147;127;0;0;0;0;0;0;0;0
2020-10-12 13:15:00;146;157;20;30;99;94;12;20;35;11;12;15;16;175;135;0;0;0;0;0;0;0;0
2020-10-12 13:30:00;134;149;9;30;112;86;20;34;27;15;17;13;10;135;135;1;0;12;0;0;0;0;0
2020-10-12 13:45:00;132;135;13;27;121;116;11;37;31;13;15;12;9;146;147;0;0;0;0;0;0;0;0
2020-10-12 14:00:00;130;130;12;35;92;97;14;31;24;15;13;17;17;152;125;0;0;0;0;0;0;0;0
2020-10-12 14:15:00;118;118;7;33;106;122;18;33;27;12;14;13;15;141;152;0;0;0;0;0;0;0;0
2020-10-12 14:30:00;130;129;12;32;119;137;14;46;27;12;25;10;9;151;154;2;0;0;2;0;3;0;0
2020-10-12 14:45:00;116;129;13;39;140;141;12;33;33;16;12;11;15;149;172;0;0;0;0;0;0;0;0
2020-10-12 15:00:00;112;114;11;42;118;128;22;35;34;11;10;16;16;151;163;0;0;0;0;0;0;0;0
2020-10-12 15:15:00;127;122;12;44;121;126;12;39;29;14;16;10;9;158;149;0;0;0;0;1;0;0;1
2020-10-12 15:30:00;130;128;13;41;118;139;13;46;27;21;23;13;12;164;168;0;0;0;0;3;0;0;0
2020-10-12 15:45:00;149;119;14;31;135;132;14;37;35;19;20;11;9;162;172;0;0;0;0;0;0;0;0
2020-10-12 16:00:00;156;122;10;52;123;148;15;42;46;14;14;11;10;168;149;0;0;0;0;1;0;0;0
2020-10-12 16:15:00;135;118;13;32;156;173;22;46;39;16;15;7;8;140;185;0;0;0;0;8;0;0;0
2020-10-12 16:30:00;122;125;12;28;137;146;13;40;40;10;19;16;20;150;141;0;7;0;0;0;1;0;4
2020-10-12 16:45:00;141;125;13;41;132;170;19;52;48;14;15;15;14;161;163;0;0;0;0;0;4;0;0
2020-10-12 17:00:00;143;137;17;49;144;156;12;59;46;7;8;13;13;173;180;0;3;0;1;0;0;0;0
2020-10-12 17:15:00;137;132;13;41;137;163;9;56;30;26;12;17;15;162;174;0;0;0;0;0;0;0;0
2020-10-12 17:30:00;136;124;15;46;133;164;20;33;37;11;16;15;15;153;172;3;0;0;0;0;0;0;0
2020-10-12 17:45:00;137;113;12;26;123;142;12;42;43;11;11;11;10;155;158;0;0;0;0;0;1;0;0
2020-10-12 18:00:00;147;144;22;46;123;128;17;47;36;11;12;9;8;174;164;0;0;0;0;0;0;1;0
2020-10-12 18:15:00;123;112;15;35;117;127;12;33;31;10;11;10;11;155;154;0;0;0;0;0;0;0;0
2020-10-12 18:30:00;103;86;12;36;107;116;10;24;31;5;11;12;12;130;153;0;2;0;0;0;0;0;0
2020-10-12 18:45:00;111;98;13;40;86;90;11;32;35;11;12;7;7;148;125;0;0;0;0;0;0;1;0
