DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2019-11-04 00:00:00;0;9;8;9;6;0;0;0;0;0;0;0
2019-11-04 00:15:00;2;8;10;8;5;0;0;0;0;0;0;0
2019-11-04 00:30:00;1;1;4;8;5;0;0;0;0;0;0;0
2019-11-04 00:45:00;2;2;2;4;7;0;0;0;0;0;0;0
2019-11-04 01:00:00;0;2;3;6;6;0;0;0;0;0;0;0
2019-11-04 01:15:00;0;4;3;4;4;0;0;0;0;0;0;0
2019-11-04 01:30:00;1;4;4;0;2;0;0;0;0;0;0;0
2019-11-04 01:45:00;0;5;4;5;5;0;0;0;0;0;0;0
2019-11-04 02:00:00;1;2;3;3;1;0;0;0;0;0;0;0
2019-11-04 02:15:00;0;3;1;2;0;0;0;0;0;0;0;0
2019-11-04 02:30:00;4;7;10;2;3;0;0;0;0;0;0;0
2019-11-04 02:45:00;1;3;1;3;1;0;0;0;0;0;0;0
2019-11-04 03:00:00;6;4;5;3;1;0;0;0;0;0;0;0
2019-11-04 03:15:00;2;0;2;4;0;0;0;0;0;0;0;0
2019-11-04 03:30:00;3;0;2;1;2;0;0;0;0;0;0;0
2019-11-04 03:45:00;1;4;4;1;3;0;0;0;0;0;0;0
2019-11-04 04:00:00;1;6;6;3;2;0;0;0;0;0;0;0
2019-11-04 04:15:00;3;8;4;7;3;0;0;0;0;0;0;0
2019-11-04 04:30:00;1;4;7;9;4;0;0;0;0;0;0;0
2019-11-04 04:45:00;6;14;9;8;4;0;0;0;0;0;0;0
2019-11-04 05:00:00;1;10;5;9;4;0;0;0;0;0;0;0
2019-11-04 05:15:00;13;39;29;29;18;0;0;0;0;0;2;2
2019-11-04 05:30:00;12;27;22;39;31;0;0;0;0;0;0;0
2019-11-04 05:45:00;20;42;37;61;55;0;0;0;0;0;1;20
2019-11-04 06:00:00;17;33;24;54;54;1;0;0;0;3;0;0
2019-11-04 06:15:00;10;64;57;102;86;0;0;0;0;0;0;0
2019-11-04 06:30:00;23;61;41;127;144;6;1;0;0;3;2;0
2019-11-04 06:45:00;29;65;36;135;151;2;0;0;0;3;1;0
2019-11-04 07:00:00;14;63;42;181;186;3;1;0;0;31;1;3
2019-11-04 07:15:00;31;63;48;157;204;4;4;0;2;20;3;13
2019-11-04 07:30:00;32;66;46;136;155;5;2;0;0;11;3;29
2019-11-04 07:45:00;30;109;74;100;117;1;9;0;0;40;6;13
