DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-10-17 00:00:00;15;8;17;9;0;4;0
2020-10-17 00:15:00;16;25;26;25;0;1;0
2020-10-17 00:30:00;15;30;18;16;2;3;0
2020-10-17 00:45:00;13;18;21;17;1;2;0
2020-10-17 01:00:00;20;9;12;13;5;6;0
2020-10-17 01:15:00;7;10;12;7;1;1;0
2020-10-17 01:30:00;14;11;9;7;0;4;0
2020-10-17 01:45:00;16;18;19;10;0;3;0
2020-10-17 02:00:00;8;9;9;3;2;1;0
2020-10-17 02:15:00;12;11;10;10;1;3;0
2020-10-17 02:30:00;15;15;5;3;0;0;0
2020-10-17 02:45:00;15;12;5;6;1;4;0
2020-10-17 03:00:00;12;11;8;9;0;0;0
2020-10-17 03:15:00;12;6;7;10;0;0;0
2020-10-17 03:30:00;2;7;5;3;0;2;0
2020-10-17 03:45:00;3;2;3;4;1;1;0
2020-10-17 04:00:00;8;4;6;5;0;2;0
2020-10-17 04:15:00;10;9;9;4;2;0;0
2020-10-17 04:30:00;10;9;6;7;0;1;0
2020-10-17 04:45:00;10;10;23;6;1;1;0
2020-10-17 05:00:00;12;11;41;13;0;2;0
2020-10-17 05:15:00;13;21;96;46;1;8;1
2020-10-17 05:30:00;21;27;93;43;9;4;0
2020-10-17 05:45:00;99;125;38;38;8;5;0
2020-10-17 06:00:00;122;127;16;20;1;1;0
2020-10-17 06:15:00;78;105;23;28;7;7;0
2020-10-17 06:30:00;33;46;31;28;0;6;0
2020-10-17 06:45:00;29;45;22;29;4;7;0
2020-10-17 07:00:00;29;34;25;20;3;11;0
2020-10-17 07:15:00;32;37;33;30;36;8;0
2020-10-17 07:30:00;40;49;28;31;19;4;0
2020-10-17 07:45:00;33;45;25;36;10;12;0
2020-10-17 08:00:00;35;35;28;31;3;7;0
2020-10-17 08:15:00;35;48;29;41;12;12;0
2020-10-17 08:30:00;52;50;54;55;16;12;0
2020-10-17 08:45:00;51;53;61;70;14;10;0
2020-10-17 09:00:00;54;59;58;67;61;16;0
2020-10-17 09:15:00;53;78;66;84;10;13;0
2020-10-17 09:30:00;64;90;76;91;64;15;0
2020-10-17 09:45:00;68;103;86;123;183;19;0
2020-10-17 10:00:00;70;104;91;91;28;35;0
2020-10-17 10:15:00;72;104;83;108;18;16;0
2020-10-17 10:30:00;74;126;91;115;24;20;0
2020-10-17 10:45:00;74;118;94;113;26;23;0
2020-10-17 11:00:00;83;105;101;130;17;30;0
2020-10-17 11:15:00;93;134;96;109;28;15;0
2020-10-17 11:30:00;82;119;106;126;20;33;0
2020-10-17 11:45:00;92;142;107;124;21;30;0
2020-10-17 12:00:00;88;137;117;144;17;36;0
2020-10-17 12:15:00;95;152;115;138;32;28;0
2020-10-17 12:30:00;88;137;124;146;25;28;0
2020-10-17 12:45:00;100;142;119;157;21;27;5
2020-10-17 13:00:00;97;136;139;151;17;27;0
2020-10-17 13:15:00;94;145;118;114;23;22;0
2020-10-17 13:30:00;99;158;115;151;24;32;13
2020-10-17 13:45:00;107;161;121;140;28;50;0
2020-10-17 14:00:00;97;153;111;160;21;36;0
2020-10-17 14:15:00;110;165;108;129;46;29;2
2020-10-17 14:30:00;159;223;134;211;17;30;0
2020-10-17 14:45:00;127;187;135;164;20;31;0
2020-10-17 15:00:00;118;166;131;143;18;26;5
2020-10-17 15:15:00;98;158;124;142;26;26;0
2020-10-17 15:30:00;101;156;115;145;27;39;0
2020-10-17 15:45:00;81;136;118;155;32;26;0
2020-10-17 16:00:00;97;155;114;141;18;37;0
2020-10-17 16:15:00;100;172;123;132;82;32;0
2020-10-17 16:30:00;103;152;118;139;23;52;4
2020-10-17 16:45:00;97;176;110;125;26;32;4
2020-10-17 17:00:00;87;156;102;127;20;40;2
2020-10-17 17:15:00;88;153;113;146;19;29;0
2020-10-17 17:30:00;107;160;111;300;17;31;1
2020-10-17 17:45:00;88;158;106;146;25;25;1
2020-10-17 18:00:00;106;142;102;136;25;23;0
2020-10-17 18:15:00;93;133;88;115;18;33;0
2020-10-17 18:30:00;88;117;86;156;18;27;0
2020-10-17 18:45:00;86;133;93;110;22;25;0
2020-10-17 19:00:00;74;108;75;104;5;33;5
2020-10-17 19:15:00;81;116;76;74;21;14;0
2020-10-17 19:30:00;55;92;63;71;10;26;0
2020-10-17 19:45:00;73;109;71;88;14;21;0
2020-10-17 20:00:00;80;128;70;73;8;16;0
2020-10-17 20:15:00;61;85;54;55;9;14;0
2020-10-17 20:30:00;50;69;78;62;8;11;0
2020-10-17 20:45:00;40;52;51;42;4;12;0
2020-10-17 21:00:00;50;54;61;59;4;11;0
2020-10-17 21:15:00;36;57;44;49;5;13;0
2020-10-17 21:30:00;40;57;51;31;6;8;0
2020-10-17 21:45:00;42;50;40;38;5;5;0
2020-10-17 22:00:00;61;49;50;43;2;9;0
2020-10-17 22:15:00;36;53;29;40;4;9;0
2020-10-17 22:30:00;33;49;28;40;3;11;0
2020-10-17 22:45:00;37;38;30;27;5;5;0
2020-10-17 23:00:00;40;54;39;44;5;9;0
2020-10-17 23:15:00;24;42;37;33;1;8;0
2020-10-17 23:30:00;34;38;39;32;2;8;0
2020-10-17 23:45:00;25;38;32;24;4;6;0
