DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-10-18 00:00:00;24;17;24;17;2;3;0
2020-10-18 00:15:00;16;18;16;22;3;2;0
2020-10-18 00:30:00;20;35;30;16;2;2;0
2020-10-18 00:45:00;18;16;17;13;3;2;0
2020-10-18 01:00:00;23;23;13;17;3;2;0
2020-10-18 01:15:00;9;17;15;19;1;2;0
2020-10-18 01:30:00;4;19;19;8;3;4;0
2020-10-18 01:45:00;8;19;13;11;1;1;0
2020-10-18 02:00:00;9;11;10;7;1;2;0
2020-10-18 02:15:00;6;13;13;8;0;1;0
2020-10-18 02:30:00;3;7;11;9;0;0;0
2020-10-18 02:45:00;1;9;5;5;0;3;0
2020-10-18 03:00:00;10;13;14;7;0;2;0
2020-10-18 03:15:00;4;8;7;8;0;3;0
2020-10-18 03:30:00;7;6;8;7;1;1;0
2020-10-18 03:45:00;3;5;4;4;0;0;0
2020-10-18 04:00:00;6;9;5;3;1;0;0
2020-10-18 04:15:00;3;7;0;3;1;0;0
2020-10-18 04:30:00;2;1;5;7;1;0;0
2020-10-18 04:45:00;8;5;1;1;0;2;0
2020-10-18 05:00:00;4;7;9;2;1;1;0
2020-10-18 05:15:00;6;11;8;5;1;1;0
2020-10-18 05:30:00;7;13;14;8;1;0;0
2020-10-18 05:45:00;9;14;8;15;0;0;0
2020-10-18 06:00:00;15;14;6;10;1;2;0
2020-10-18 06:15:00;8;13;10;6;2;2;0
2020-10-18 06:30:00;11;12;12;10;2;1;0
2020-10-18 06:45:00;10;12;9;8;1;2;0
2020-10-18 07:00:00;9;8;11;6;0;2;0
2020-10-18 07:15:00;6;16;5;10;2;3;0
2020-10-18 07:30:00;13;7;9;11;2;1;0
2020-10-18 07:45:00;11;11;10;9;3;2;0
2020-10-18 08:00:00;21;19;10;15;2;0;0
2020-10-18 08:15:00;10;12;14;13;2;2;0
2020-10-18 08:30:00;12;17;21;24;0;2;0
2020-10-18 08:45:00;19;17;20;24;5;4;3
2020-10-18 09:00:00;20;29;29;22;5;3;0
2020-10-18 09:15:00;24;27;41;45;6;5;0
2020-10-18 09:30:00;31;37;34;34;3;8;0
2020-10-18 09:45:00;35;47;51;56;8;12;0
2020-10-18 10:00:00;39;45;49;32;12;15;0
2020-10-18 10:15:00;44;43;49;34;10;10;0
2020-10-18 10:30:00;52;44;49;43;3;7;0
2020-10-18 10:45:00;51;70;51;49;4;9;0
2020-10-18 11:00:00;51;70;49;36;11;8;0
2020-10-18 11:15:00;54;78;62;53;10;6;0
2020-10-18 11:30:00;65;65;69;68;5;17;0
2020-10-18 11:45:00;66;92;58;62;4;10;0
2020-10-18 12:00:00;56;77;61;48;7;14;0
2020-10-18 12:15:00;56;87;58;62;9;12;0
2020-10-18 12:30:00;49;73;47;57;15;11;0
2020-10-18 12:45:00;60;80;71;65;13;9;0
2020-10-18 13:00:00;72;89;73;82;12;18;0
2020-10-18 13:15:00;68;84;56;61;13;13;0
2020-10-18 13:30:00;57;80;66;82;12;23;0
2020-10-18 13:45:00;61;75;64;70;10;13;0
2020-10-18 14:00:00;81;98;95;87;9;8;0
2020-10-18 14:15:00;69;86;76;78;8;21;0
2020-10-18 14:30:00;77;89;82;82;6;14;0
2020-10-18 14:45:00;71;93;79;98;13;13;0
2020-10-18 15:00:00;76;95;75;95;11;14;0
2020-10-18 15:15:00;75;85;76;80;16;15;4
2020-10-18 15:30:00;57;77;72;72;11;11;0
2020-10-18 15:45:00;55;88;73;74;13;13;0
2020-10-18 16:00:00;69;101;72;79;4;8;0
2020-10-18 16:15:00;61;67;67;73;13;13;0
2020-10-18 16:30:00;72;87;73;80;4;12;0
2020-10-18 16:45:00;46;80;76;72;13;8;0
2020-10-18 17:00:00;68;84;80;80;6;20;0
2020-10-18 17:15:00;49;78;75;91;25;8;0
2020-10-18 17:30:00;74;104;86;95;8;13;0
2020-10-18 17:45:00;66;92;62;97;11;12;0
2020-10-18 18:00:00;59;97;74;68;11;12;0
2020-10-18 18:15:00;45;72;64;77;11;14;0
2020-10-18 18:30:00;63;68;64;83;10;12;0
2020-10-18 18:45:00;51;65;71;68;10;6;0
2020-10-18 19:00:00;45;70;68;59;6;13;0
2020-10-18 19:15:00;65;76;59;62;6;13;0
2020-10-18 19:30:00;47;47;59;58;4;11;0
2020-10-18 19:45:00;39;56;53;56;12;5;0
2020-10-18 20:00:00;39;52;42;43;6;7;0
2020-10-18 20:15:00;50;62;51;59;5;9;0
2020-10-18 20:30:00;42;45;32;44;3;14;0
2020-10-18 20:45:00;42;64;55;48;2;12;0
2020-10-18 21:00:00;41;45;57;44;4;7;0
2020-10-18 21:15:00;36;39;71;50;4;7;0
2020-10-18 21:30:00;29;32;58;28;3;6;0
2020-10-18 21:45:00;31;36;43;23;3;8;0
2020-10-18 22:00:00;30;33;28;20;1;5;0
2020-10-18 22:15:00;34;41;28;21;5;8;0
2020-10-18 22:30:00;20;16;24;22;2;3;0
2020-10-18 22:45:00;26;19;18;18;1;3;0
2020-10-18 23:00:00;16;30;14;17;3;2;0
2020-10-18 23:15:00;22;18;16;12;1;2;0
2020-10-18 23:30:00;5;17;13;10;2;0;0
2020-10-18 23:45:00;12;12;15;8;2;0;0
