DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-04-18 00:00:00;4;2;1;1;4;3;0
2020-04-18 00:15:00;1;1;0;1;1;0;0
2020-04-18 00:30:00;2;3;2;2;2;5;0
2020-04-18 00:45:00;5;2;0;1;4;0;0
2020-04-18 01:00:00;2;1;1;0;2;1;0
2020-04-18 01:15:00;1;1;0;0;2;0;0
2020-04-18 01:30:00;0;0;0;0;1;2;0
2020-04-18 01:45:00;0;1;2;2;4;2;0
2020-04-18 02:00:00;0;0;0;0;6;4;0
2020-04-18 02:15:00;1;1;1;1;1;1;0
2020-04-18 02:30:00;0;0;0;0;2;0;0
2020-04-18 02:45:00;0;0;0;0;2;0;0
2020-04-18 03:00:00;0;0;0;1;0;0;0
2020-04-18 03:15:00;1;1;0;1;2;0;0
2020-04-18 03:30:00;0;0;0;1;2;3;0
2020-04-18 03:45:00;4;5;2;0;1;1;0
2020-04-18 04:00:00;1;2;1;1;5;3;0
2020-04-18 04:15:00;1;1;1;1;0;1;0
2020-04-18 04:30:00;1;1;1;0;1;1;0
2020-04-18 04:45:00;4;1;0;0;7;3;0
2020-04-18 05:00:00;2;3;2;0;7;3;0
2020-04-18 05:15:00;2;4;4;3;11;8;0
2020-04-18 05:30:00;11;9;5;2;8;2;0
2020-04-18 05:45:00;9;8;3;5;9;1;0
2020-04-18 06:00:00;8;4;1;0;10;2;0
2020-04-18 06:15:00;5;7;8;2;10;7;0
2020-04-18 06:30:00;13;9;6;2;15;7;0
2020-04-18 06:45:00;13;10;9;0;17;8;0
2020-04-18 07:00:00;15;4;3;6;11;6;0
2020-04-18 07:15:00;12;5;3;5;17;4;0
2020-04-18 07:30:00;13;13;11;6;11;6;0
2020-04-18 07:45:00;11;9;7;8;12;6;1
2020-04-18 08:00:00;14;10;6;12;15;5;0
2020-04-18 08:15:00;21;10;11;11;23;7;0
2020-04-18 08:30:00;15;11;8;7;26;15;1
2020-04-18 08:45:00;21;16;13;9;36;12;0
2020-04-18 09:00:00;23;14;16;12;20;9;0
2020-04-18 09:15:00;18;20;16;13;33;11;0
2020-04-18 09:30:00;32;13;10;16;34;11;0
2020-04-18 09:45:00;36;31;24;13;28;16;0
2020-04-18 10:00:00;35;23;19;13;34;13;0
2020-04-18 10:15:00;26;25;19;14;38;20;0
2020-04-18 10:30:00;33;20;19;19;32;22;0
2020-04-18 10:45:00;29;29;27;16;38;23;1
2020-04-18 11:00:00;32;26;20;18;41;20;0
2020-04-18 11:15:00;29;19;17;19;37;17;0
2020-04-18 11:30:00;37;27;23;21;56;22;0
2020-04-18 11:45:00;37;22;19;23;38;18;1
2020-04-18 12:00:00;47;27;22;19;39;9;1
2020-04-18 12:15:00;33;14;11;10;34;14;1
2020-04-18 12:30:00;31;19;15;15;52;17;1
2020-04-18 12:45:00;36;19;11;11;33;22;2
2020-04-18 13:00:00;44;27;24;17;35;23;1
2020-04-18 13:15:00;39;25;18;15;46;28;1
2020-04-18 13:30:00;43;21;18;13;42;18;0
2020-04-18 13:45:00;41;21;21;15;37;19;0
2020-04-18 14:00:00;26;17;14;12;38;12;0
2020-04-18 14:15:00;36;26;23;8;43;20;0
2020-04-18 14:30:00;28;32;22;7;32;12;0
2020-04-18 14:45:00;42;17;15;19;30;16;0
2020-04-18 15:00:00;32;18;15;6;40;18;4
2020-04-18 15:15:00;28;16;13;9;32;14;3
2020-04-18 15:30:00;31;10;8;12;25;20;0
2020-04-18 15:45:00;28;11;9;9;32;13;1
2020-04-18 16:00:00;31;22;17;7;31;16;0
2020-04-18 16:15:00;35;19;13;10;25;11;0
2020-04-18 16:30:00;34;16;13;11;28;10;0
2020-04-18 16:45:00;43;15;10;9;38;10;0
2020-04-18 17:00:00;30;14;9;11;38;13;0
2020-04-18 17:15:00;28;20;16;3;26;13;0
2020-04-18 17:30:00;30;21;18;8;30;14;1
2020-04-18 17:45:00;17;13;10;5;24;6;1
2020-04-18 18:00:00;18;10;6;10;27;10;0
2020-04-18 18:15:00;23;12;10;5;26;12;0
2020-04-18 18:30:00;20;11;9;8;27;10;0
2020-04-18 18:45:00;18;8;5;8;26;15;0
2020-04-18 19:00:00;23;10;8;3;19;11;0
2020-04-18 19:15:00;29;13;6;5;14;10;0
2020-04-18 19:30:00;16;4;4;6;14;4;0
2020-04-18 19:45:00;22;11;7;3;19;1;0
2020-04-18 20:00:00;16;10;3;3;18;5;0
2020-04-18 20:15:00;17;13;10;2;16;3;1
2020-04-18 20:30:00;13;14;10;1;9;6;0
2020-04-18 20:45:00;13;8;5;2;14;6;0
2020-04-18 21:00:00;7;9;7;3;8;1;0
2020-04-18 21:15:00;7;8;1;0;4;5;0
2020-04-18 21:30:00;3;1;0;0;2;2;0
2020-04-18 21:45:00;4;5;5;2;2;0;0
2020-04-18 22:00:00;5;4;1;1;5;2;0
2020-04-18 22:15:00;7;4;2;0;5;2;0
2020-04-18 22:30:00;9;5;3;1;4;4;0
2020-04-18 22:45:00;4;3;3;0;2;0;0
2020-04-18 23:00:00;6;3;2;1;4;3;0
2020-04-18 23:15:00;5;3;2;2;1;1;0
2020-04-18 23:30:00;1;1;1;0;2;1;0
2020-04-18 23:45:00;2;1;0;0;6;4;0
