DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-02-10 00:00:00;10;5;5;5;1;0
2020-02-10 00:15:00;11;5;3;9;1;1
2020-02-10 00:30:00;11;2;12;4;0;1
2020-02-10 00:45:00;11;3;3;2;0;3
2020-02-10 01:00:00;5;0;2;5;0;1
2020-02-10 01:15:00;6;1;3;3;0;0
2020-02-10 01:30:00;9;0;2;3;0;2
2020-02-10 01:45:00;9;1;4;7;1;2
2020-02-10 02:00:00;6;1;1;4;0;0
2020-02-10 02:15:00;2;0;2;4;2;3
2020-02-10 02:30:00;7;0;0;2;0;0
2020-02-10 02:45:00;11;2;5;7;1;0
2020-02-10 03:00:00;8;4;4;6;2;1
2020-02-10 03:15:00;8;1;5;2;0;1
2020-02-10 03:30:00;5;1;5;1;1;2
2020-02-10 03:45:00;6;2;0;8;0;0
2020-02-10 04:00:00;12;3;3;2;0;1
2020-02-10 04:15:00;5;2;7;12;0;2
2020-02-10 04:30:00;26;17;6;11;0;12
2020-02-10 04:45:00;35;23;7;13;1;7
2020-02-10 05:00:00;70;63;12;25;2;9
2020-02-10 05:15:00;96;77;12;32;3;11
2020-02-10 05:30:00;96;102;16;68;5;15
2020-02-10 05:45:00;104;93;21;58;1;13
2020-02-10 06:00:00;97;75;23;55;5;13
2020-02-10 06:15:00;121;110;30;57;4;18
2020-02-10 06:30:00;152;134;38;79;2;19
2020-02-10 06:45:00;131;136;45;103;4;25
2020-02-10 07:00:00;154;151;49;88;3;29
2020-02-10 07:15:00;140;139;54;123;12;36
2020-02-10 07:30:00;152;161;64;139;14;56
2020-02-10 07:45:00;163;174;86;135;24;41
2020-02-10 08:00:00;123;110;62;96;15;39
2020-02-10 08:15:00;121;127;63;110;14;37
2020-02-10 08:30:00;113;124;66;118;11;36
2020-02-10 08:45:00;135;108;58;128;8;20
2020-02-10 09:00:00;104;84;53;99;12;26
2020-02-10 09:15:00;97;66;57;84;10;23
2020-02-10 09:30:00;103;92;62;104;13;26
2020-02-10 09:45:00;110;86;71;125;13;28
2020-02-10 10:00:00;107;82;60;102;12;25
2020-02-10 10:15:00;101;78;57;110;12;36
2020-02-10 10:30:00;101;86;65;96;12;36
2020-02-10 10:45:00;102;73;76;110;11;25
2020-02-10 11:00:00;96;96;55;103;12;32
2020-02-10 11:15:00;115;84;58;114;12;26
2020-02-10 11:30:00;104;80;69;95;8;33
2020-02-10 11:45:00;104;86;65;121;17;32
2020-02-10 12:00:00;94;77;63;129;11;29
2020-02-10 12:15:00;92;69;64;115;16;36
2020-02-10 12:30:00;103;77;63;121;10;38
2020-02-10 12:45:00;106;80;59;101;12;39
2020-02-10 13:00:00;116;103;67;116;15;37
2020-02-10 13:15:00;111;97;61;112;15;33
2020-02-10 13:30:00;129;107;70;127;21;30
2020-02-10 13:45:00;121;133;81;141;19;41
2020-02-10 14:00:00;119;94;83;135;16;40
2020-02-10 14:15:00;99;84;96;173;14;32
2020-02-10 14:30:00;128;85;101;202;18;29
2020-02-10 14:45:00;133;119;110;188;21;43
2020-02-10 15:00:00;110;83;108;160;14;36
2020-02-10 15:15:00;137;102;123;174;13;33
2020-02-10 15:30:00;121;103;122;207;11;42
2020-02-10 15:45:00;121;94;129;216;24;53
2020-02-10 16:00:00;148;129;109;181;20;54
2020-02-10 16:15:00;140;128;158;223;24;50
2020-02-10 16:30:00;129;111;102;167;18;37
2020-02-10 16:45:00;
2020-02-10 17:00:00;
2020-02-10 17:15:00;17;13;7;22;2;8
2020-02-10 17:30:00;125;119;123;198;33;55
2020-02-10 17:45:00;131;115;130;190;33;47
2020-02-10 18:00:00;124;116;101;202;27;48
2020-02-10 18:15:00;102;94;90;159;23;52
2020-02-10 18:30:00;128;86;77;132;22;41
2020-02-10 18:45:00;113;76;69;122;17;50
2020-02-10 19:00:00;103;59;58;108;12;38
2020-02-10 19:15:00;95;80;49;77;16;47
2020-02-10 19:30:00;86;49;44;77;7;25
2020-02-10 19:45:00;72;61;49;81;5;31
2020-02-10 20:00:00;73;50;38;47;4;16
2020-02-10 20:15:00;79;48;47;94;10;14
2020-02-10 20:30:00;67;53;29;74;5;23
2020-02-10 20:45:00;72;41;41;57;4;17
2020-02-10 21:00:00;86;77;18;55;8;16
2020-02-10 21:15:00;74;56;35;48;5;11
2020-02-10 21:30:00;61;39;36;64;5;9
2020-02-10 21:45:00;49;23;51;82;4;8
2020-02-10 22:00:00;31;14;50;111;5;6
2020-02-10 22:15:00;31;21;35;78;7;11
2020-02-10 22:30:00;43;19;26;42;3;3
2020-02-10 22:45:00;32;13;16;16;2;7
2020-02-10 23:00:00;31;19;7;23;2;7
2020-02-10 23:15:00;21;6;13;18;1;1
2020-02-10 23:30:00;19;5;6;15;1;2
2020-02-10 23:45:00;25;10;8;11;1;3
