DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2020-01-10 00:00:00;5;4;2;1;3;2;1;3;9;7;0;2;2;3;2;0;0;0;0;0;0
2020-01-10 00:15:00;2;9;1;1;1;4;0;2;6;3;0;2;2;2;1;0;0;0;0;0;0
2020-01-10 00:30:00;3;14;8;1;1;3;0;2;4;2;0;0;1;1;1;0;0;0;0;0;0
2020-01-10 00:45:00;2;5;4;2;1;3;0;2;6;1;1;0;2;2;3;0;0;0;0;0;0
2020-01-10 01:00:00;0;5;1;0;0;1;0;0;2;3;0;0;1;4;1;0;0;0;0;0;0
2020-01-10 01:15:00;4;3;1;0;0;0;0;0;3;4;1;3;0;1;1;0;0;0;0;0;0
2020-01-10 01:30:00;2;5;1;3;0;1;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0
2020-01-10 01:45:00;1;2;3;3;0;0;1;0;2;2;0;0;1;2;0;0;0;0;0;0;0
2020-01-10 02:00:00;3;5;3;0;0;0;0;1;7;3;0;0;1;4;0;0;0;0;0;0;0
2020-01-10 02:15:00;1;2;0;0;0;1;0;0;3;1;1;0;4;3;1;0;0;0;0;0;0
2020-01-10 02:30:00;5;9;6;2;1;1;0;0;3;0;0;0;1;6;1;0;0;0;0;0;0
2020-01-10 02:45:00;6;4;0;0;2;0;0;0;4;2;0;0;1;2;0;0;0;0;0;0;0
2020-01-10 03:00:00;3;1;2;1;0;2;2;0;3;1;0;0;0;1;0;0;0;0;0;0;0
2020-01-10 03:15:00;0;3;2;0;0;0;0;0;3;3;0;0;2;3;0;0;0;0;0;0;0
2020-01-10 03:30:00;1;5;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
2020-01-10 03:45:00;4;4;0;0;3;3;0;0;3;2;1;0;1;1;0;0;0;0;0;0;0
2020-01-10 04:00:00;2;5;2;1;1;0;0;0;2;2;0;0;2;4;1;0;0;0;0;0;0
2020-01-10 04:15:00;2;3;2;2;1;2;0;0;3;3;4;0;4;5;0;0;0;0;0;0;0
2020-01-10 04:30:00;5;9;2;0;1;6;0;0;6;2;0;0;6;1;1;0;0;0;0;0;0
2020-01-10 04:45:00;2;3;0;1;1;3;1;1;3;8;3;4;2;5;1;0;0;0;0;0;0
2020-01-10 05:00:00;12;10;5;2;8;20;2;0;15;11;8;1;3;13;3;0;6;4;0;0;0
2020-01-10 05:15:00;10;15;9;6;6;14;2;1;17;11;10;0;6;6;8;0;0;1;0;0;0
2020-01-10 05:30:00;41;25;4;7;21;27;3;1;25;24;18;5;12;13;11;0;0;0;0;0;0
2020-01-10 05:45:00;45;34;26;10;6;44;6;3;25;38;6;1;19;15;9;0;0;0;0;0;0
2020-01-10 06:00:00;54;34;25;5;16;31;6;3;35;46;7;2;19;16;21;0;0;0;0;0;0
2020-01-10 06:15:00;52;52;27;10;11;41;6;1;30;40;8;5;35;14;18;0;0;0;0;0;0
2020-01-10 06:30:00;69;50;23;10;22;43;2;2;40;54;18;2;23;21;21;0;0;0;0;0;0
2020-01-10 06:45:00;92;65;41;6;26;56;4;2;55;54;22;6;44;22;20;0;0;0;0;0;0
2020-01-10 07:00:00;80;41;30;13;28;76;7;1;47;58;29;14;60;34;39;0;0;0;0;0;0
2020-01-10 07:15:00;69;65;49;14;40;69;12;3;45;57;24;8;61;38;27;0;0;0;15;0;0
2020-01-10 07:30:00;75;68;63;19;50;69;22;5;41;60;22;8;52;29;29;0;0;0;1;0;0
2020-01-10 07:45:00;93;63;68;19;71;85;17;7;55;62;33;18;46;36;45;0;0;1;0;0;0
2020-01-10 08:00:00;73;59;50;16;47;71;15;3;60;48;26;18;55;24;29;0;0;1;0;0;0
2020-01-10 08:15:00;84;78;47;23;59;81;13;1;63;58;46;17;69;26;22;0;0;0;0;0;0
2020-01-10 08:30:00;69;73;47;18;35;43;12;4;48;57;28;13;46;28;19;0;0;0;0;0;0
2020-01-10 08:45:00;55;73;51;13;40;39;18;3;45;47;28;24;57;30;33;0;0;0;0;0;0
2020-01-10 09:00:00;47;78;45;25;33;34;16;8;32;38;20;19;44;27;21;0;0;0;0;0;0
2020-01-10 09:15:00;45;74;53;19;27;51;18;6;53;38;22;28;51;22;15;0;0;2;0;0;0
2020-01-10 09:30:00;42;72;91;15;39;49;14;11;37;40;26;23;63;32;23;0;0;1;0;0;0
2020-01-10 09:45:00;31;81;56;12;52;47;20;7;37;54;22;25;41;24;14;0;0;0;0;0;0
2020-01-10 10:00:00;38;70;48;17;34;51;24;10;54;49;16;37;55;36;17;0;0;0;0;0;0
2020-01-10 10:15:00;30;72;51;29;35;37;20;9;55;48;17;38;65;37;26;0;0;2;0;0;0
2020-01-10 10:30:00;38;72;47;24;39;34;8;8;49;45;24;26;61;31;27;0;0;0;0;0;0
2020-01-10 10:45:00;36;89;55;20;42;59;17;10;59;67;30;36;57;30;34;0;0;5;0;1;0
2020-01-10 11:00:00;33;75;60;11;46;54;21;15;63;61;22;32;60;41;36;0;0;1;0;0;0
2020-01-10 11:15:00;39;79;52;12;27;41;16;8;66;65;23;23;50;32;27;0;0;0;0;0;0
2020-01-10 11:30:00;40;87;66;30;52;52;19;18;71;73;28;31;55;26;25;0;0;0;0;0;0
2020-01-10 11:45:00;36;71;48;23;37;42;22;12;57;58;24;20;58;31;46;14;0;0;0;0;0
2020-01-10 12:00:00;47;88;67;31;64;56;30;15;67;65;32;44;84;67;52;4;0;0;0;0;0
2020-01-10 12:15:00;47;91;70;21;48;49;15;17;67;85;33;37;92;49;56;0;0;0;3;9;0
2020-01-10 12:30:00;34;89;70;27;56;50;20;16;67;78;29;40;69;49;41;1;0;0;0;0;0
2020-01-10 12:45:00;52;79;69;27;43;56;20;16;58;61;29;31;71;37;36;1;0;0;0;0;0
2020-01-10 13:00:00;52;92;60;29;43;42;14;27;64;85;22;47;92;37;43;4;0;0;0;0;0
2020-01-10 13:15:00;58;97;76;19;51;63;15;14;67;86;24;42;73;41;44;2;0;0;0;0;0
2020-01-10 13:30:00;45;97;65;18;42;58;26;14;74;79;24;45;81;31;32;8;0;0;0;0;0
2020-01-10 13:45:00;41;98;67;20;43;36;6;15;54;61;26;34;74;32;35;0;1;5;0;0;0
2020-01-10 14:00:00;42;90;64;20;55;69;27;14;81;85;27;43;87;45;55;4;0;6;0;0;0
2020-01-10 14:15:00;51;107;86;25;46;52;34;14;60;79;24;58;110;46;49;0;0;2;0;0;0
2020-01-10 14:30:00;45;99;81;83;78;57;17;19;70;69;25;38;95;62;61;0;2;1;0;1;0
2020-01-10 14:45:00;40;101;74;32;50;59;21;17;88;101;30;39;102;48;53;2;0;0;0;0;0
2020-01-10 15:00:00;59;88;68;25;56;43;21;12;60;84;24;59;83;49;52;1;0;0;0;1;0
2020-01-10 15:15:00;44;117;89;32;43;57;21;23;66;90;22;64;89;55;49;1;0;35;12;0;0
2020-01-10 15:30:00;31;93;66;39;47;36;15;13;76;77;27;45;99;62;61;1;3;20;5;0;1
2020-01-10 15:45:00;48;111;76;47;52;40;21;25;77;80;27;47;101;40;50;0;0;0;0;0;0
2020-01-10 16:00:00;51;117;87;33;58;65;26;21;81;72;21;43;90;50;56;1;0;0;0;0;0
2020-01-10 16:15:00;45;103;77;24;49;55;26;10;85;79;33;44;96;47;41;0;0;0;0;0;0
2020-01-10 16:30:00;41;108;78;28;65;49;23;20;79;103;34;51;87;38;40;0;0;2;0;0;0
2020-01-10 16:45:00;41;103;86;35;69;54;20;17;73;83;33;54;97;40;48;1;1;6;0;0;0
2020-01-10 17:00:00;27;99;75;29;53;41;17;22;77;82;20;35;80;87;46;0;2;0;0;0;0
2020-01-10 17:15:00;39;102;87;21;49;56;25;23;72;87;29;32;84;41;31;3;0;1;0;3;0
2020-01-10 17:30:00;32;83;75;32;50;45;19;19;83;83;21;30;53;43;41;3;0;1;0;0;0
2020-01-10 17:45:00;47;102;60;33;54;48;19;15;80;75;17;32;65;33;34;0;0;0;2;1;0
2020-01-10 18:00:00;29;95;71;22;47;46;21;24;83;76;26;35;65;38;35;0;0;0;0;0;0
