DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2019-12-15 00:00:00;2;13;0;16;6;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-15 00:15:00;2;17;0;19;11;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-15 00:30:00;1;14;0;17;7;0;0;1;1;2;2;0;2;2;0;0;0;0;0;0
2019-12-15 00:45:00;0;5;0;13;6;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
2019-12-15 01:00:00;0;11;0;13;8;1;0;1;3;3;1;1;2;1;0;0;0;0;0;0
2019-12-15 01:15:00;0;5;0;12;6;0;0;1;0;1;5;1;0;5;0;0;0;0;0;0
2019-12-15 01:30:00;2;9;1;16;10;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-15 01:45:00;2;5;0;10;7;0;0;1;1;0;3;1;0;3;0;0;0;0;0;0
2019-12-15 02:00:00;1;9;0;8;6;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0
2019-12-15 02:15:00;0;10;0;11;7;1;2;0;0;1;1;0;1;1;0;0;0;0;0;0
2019-12-15 02:30:00;0;8;0;4;3;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-15 02:45:00;0;3;0;10;4;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-15 03:00:00;0;12;0;7;9;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-15 03:15:00;0;7;0;7;5;2;0;0;2;0;1;1;0;2;0;0;0;0;0;0
2019-12-15 03:30:00;1;5;0;10;6;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0
2019-12-15 03:45:00;0;9;0;5;4;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0
2019-12-15 04:00:00;0;14;1;5;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-15 04:15:00;0;9;0;4;13;2;0;0;1;1;1;0;1;1;0;0;0;0;0;0
2019-12-15 04:30:00;0;10;0;4;5;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-12-15 04:45:00;0;9;0;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-15 05:00:00;0;13;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-15 05:15:00;0;12;0;16;4;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-15 05:30:00;0;17;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-15 05:45:00;1;9;1;5;6;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-12-15 06:00:00;0;13;2;4;1;0;0;0;2;1;0;1;1;0;0;0;0;0;0;0
2019-12-15 06:15:00;0;4;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-15 06:30:00;0;10;0;3;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-15 06:45:00;0;8;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-15 07:00:00;0;6;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-15 07:15:00;0;5;1;1;7;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2019-12-15 07:30:00;1;13;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-15 07:45:00;4;12;0;5;6;0;0;0;0;3;2;0;3;2;0;0;0;0;0;0
2019-12-15 08:00:00;1;9;1;7;3;0;3;0;1;1;0;1;1;0;0;0;0;0;0;0
2019-12-15 08:15:00;4;16;0;11;8;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-15 08:30:00;1;25;1;5;3;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0
2019-12-15 08:45:00;3;30;6;16;10;3;2;0;0;3;1;0;3;1;0;0;0;0;0;0
2019-12-15 09:00:00;1;22;3;14;6;2;1;1;0;0;1;0;0;1;0;0;0;0;0;0
2019-12-15 09:15:00;2;49;6;18;13;2;1;0;1;1;0;1;1;0;0;0;0;0;0;0
2019-12-15 09:30:00;5;30;3;19;8;0;2;1;1;1;1;1;1;1;0;0;0;0;0;0
2019-12-15 09:45:00;25;60;8;25;12;10;11;3;3;3;3;0;4;4;0;0;0;0;0;0
2019-12-15 10:00:00;5;47;0;23;17;7;6;6;4;4;2;1;4;2;0;1;3;0;0;0
2019-12-15 10:15:00;6;39;2;31;25;1;5;4;2;2;0;0;2;0;0;0;0;0;1;0
2019-12-15 10:30:00;5;37;3;21;16;5;4;0;2;1;3;0;1;4;0;0;0;0;0;0
2019-12-15 10:45:00;8;44;4;30;21;0;2;2;0;7;3;0;7;2;0;0;0;0;0;0
2019-12-15 11:00:00;6;31;1;27;15;3;3;1;2;5;2;0;5;2;0;0;0;0;0;0
2019-12-15 11:15:00;3;49;3;38;24;2;6;2;2;3;3;1;3;3;0;0;0;0;0;0
2019-12-15 11:30:00;4;33;4;34;19;2;4;2;0;5;3;0;6;3;0;0;0;0;0;0
2019-12-15 11:45:00;5;52;2;27;25;8;1;4;3;6;3;0;7;3;0;0;0;0;0;0
2019-12-15 12:00:00;6;35;4;30;22;6;3;2;2;3;3;0;3;3;0;0;0;0;0;0
2019-12-15 12:15:00;6;54;1;44;20;3;4;1;1;7;5;0;7;4;0;0;0;0;0;0
2019-12-15 12:30:00;1;46;3;40;17;2;3;3;3;1;0;0;1;0;0;0;0;0;0;0
2019-12-15 12:45:00;6;53;3;35;24;2;1;2;4;4;1;1;4;1;0;0;0;0;0;0
