DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2019-12-22 00:00:00;0;6;2;9;4;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-22 00:15:00;0;16;0;8;8;1;0;2;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-22 00:30:00;0;10;0;16;11;1;0;2;1;2;1;1;2;0;0;0;0;0;0;0
2019-12-22 00:45:00;2;16;1;15;12;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0
2019-12-22 01:00:00;1;9;0;7;6;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-22 01:15:00;0;6;0;5;5;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2019-12-22 01:30:00;0;6;1;6;5;1;1;0;1;1;0;0;2;0;0;0;0;0;0;0
2019-12-22 01:45:00;0;5;0;5;5;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0
2019-12-22 02:00:00;0;3;0;8;2;0;0;0;2;0;1;1;0;1;0;0;0;0;0;0
2019-12-22 02:15:00;0;10;0;5;2;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-22 02:30:00;0;6;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 02:45:00;0;2;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 03:00:00;0;4;0;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 03:15:00;0;4;0;1;8;0;0;0;0;2;1;0;2;1;0;0;0;0;0;0
2019-12-22 03:30:00;0;6;0;5;3;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0
2019-12-22 03:45:00;0;4;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 04:00:00;0;8;2;0;2;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
2019-12-22 04:15:00;0;5;0;7;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 04:30:00;1;5;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 04:45:00;1;13;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-22 05:00:00;0;7;0;4;4;0;1;0;0;1;1;1;2;0;0;0;0;0;0;0
2019-12-22 05:15:00;1;14;1;5;2;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0
2019-12-22 05:30:00;3;8;1;2;1;1;0;0;0;2;0;0;2;0;0;0;0;0;0;0
2019-12-22 05:45:00;0;6;0;6;4;0;0;1;1;2;1;0;3;1;0;0;0;0;0;0
2019-12-22 06:00:00;1;6;0;6;3;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0
