DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2019-09-18 00:00:00;0;2;0;7;2;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2019-09-18 00:15:00;1;7;1;1;1;0;1;0;3;1;0;1;2;0;0;0;0;0;0;0
2019-09-18 00:30:00;0;4;0;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 00:45:00;0;12;0;2;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-09-18 01:00:00;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 01:15:00;0;7;0;4;3;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
2019-09-18 01:30:00;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 01:45:00;0;4;0;1;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 02:00:00;0;6;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 02:15:00;0;7;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 02:30:00;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 02:45:00;0;6;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 03:00:00;0;3;0;4;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-09-18 03:15:00;0;5;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 03:30:00;0;6;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 03:45:00;1;5;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 04:00:00;0;7;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 04:15:00;0;8;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 04:30:00;0;16;1;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 04:45:00;4;20;1;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-18 05:00:00;1;31;5;23;8;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-09-18 05:15:00;2;49;3;24;11;0;0;0;1;3;1;0;3;1;0;0;0;0;0;0
2019-09-18 05:30:00;11;44;10;24;12;1;1;0;1;2;0;1;2;0;0;0;0;0;0;0
2019-09-18 05:45:00;12;76;18;38;15;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0
2019-09-18 06:00:00;12;69;15;40;22;0;1;0;0;5;3;0;5;3;0;0;0;0;0;0
2019-09-18 06:15:00;19;115;23;52;33;0;0;0;1;4;2;0;4;1;0;0;0;0;0;0
2019-09-18 06:30:00;38;93;51;60;28;0;3;2;1;4;2;1;4;2;0;3;1;1;0;0
2019-09-18 06:45:00;51;149;50;64;38;4;3;3;7;4;4;4;4;4;0;0;0;1;0;0
2019-09-18 07:00:00;44;116;68;46;28;2;4;2;1;6;4;1;6;3;0;0;0;0;0;0
2019-09-18 07:15:00;57;159;70;48;31;4;4;5;2;9;4;1;10;5;0;0;9;0;0;0
2019-09-18 07:30:00;53;156;57;43;33;12;2;6;2;4;5;1;4;4;0;4;2;5;0;0
2019-09-18 07:45:00;67;181;55;40;26;8;5;6;2;6;2;1;6;3;0;5;2;8;0;0
2019-09-18 08:00:00;56;130;49;50;30;7;5;4;3;8;7;2;8;7;0;3;4;6;0;0
2019-09-18 08:15:00;43;133;46;37;29;7;6;5;4;2;2;4;3;2;0;3;0;0;0;0
2019-09-18 08:30:00;42;128;38;34;38;11;6;3;3;4;5;2;5;5;0;1;0;7;0;0
2019-09-18 08:45:00;48;106;25;42;32;16;13;3;2;9;7;2;9;8;0;1;0;3;0;0
2019-09-18 09:00:00;28;116;31;44;45;22;9;5;4;9;7;1;9;7;0;5;1;17;0;1
2019-09-18 09:15:00;34;88;17;42;38;27;22;5;2;7;7;1;8;7;0;0;4;0;0;0
2019-09-18 09:30:00;37;74;26;50;31;19;11;3;0;12;4;0;12;5;0;0;1;1;0;0
2019-09-18 09:45:00;31;84;13;43;36;14;9;4;4;7;8;1;7;8;0;0;1;0;0;0
2019-09-18 10:00:00;26;90;21;37;38;6;7;10;6;10;10;1;10;11;0;1;0;6;0;0
2019-09-18 10:15:00;14;89;22;34;40;7;4;5;4;12;7;1;12;7;0;0;0;0;0;0
2019-09-18 10:30:00;14;80;22;53;45;2;1;4;2;10;3;2;10;3;0;3;0;7;0;0
2019-09-18 10:45:00;25;66;24;47;41;5;1;8;2;7;6;1;8;5;0;1;0;1;0;0
2019-09-18 11:00:00;18;74;10;54;47;8;1;5;5;14;11;2;14;11;0;0;2;0;0;0
2019-09-18 11:15:00;22;91;12;57;45;5;6;5;3;13;6;1;12;7;0;2;0;0;0;0
2019-09-18 11:30:00;18;85;27;56;54;7;6;9;5;18;11;4;17;10;0;0;0;0;0;0
2019-09-18 11:45:00;12;61;16;68;46;5;7;7;4;9;3;0;10;3;0;0;9;0;0;0
2019-09-18 12:00:00;18;72;19;48;50;10;7;11;9;26;17;7;27;13;0;2;1;1;0;0
2019-09-18 12:15:00;21;76;21;50;49;2;4;8;5;10;14;5;10;14;0;0;3;0;2;0
2019-09-18 12:30:00;17;78;25;51;59;3;4;10;4;13;10;2;13;10;0;0;29;0;16;0
2019-09-18 12:45:00;12;91;19;62;42;7;4;10;14;19;14;12;17;14;0;2;15;0;0;0
2019-09-18 13:00:00;9;67;16;71;53;7;8;6;2;14;10;2;14;10;0;1;2;2;2;0
2019-09-18 13:15:00;21;87;34;79;52;4;5;5;4;16;8;3;16;8;0;2;1;3;0;0
2019-09-18 13:30:00;21;85;23;80;52;6;4;4;5;18;8;3;17;7;0;3;0;28;0;0
2019-09-18 13:45:00;26;75;21;64;63;2;6;10;4;14;10;4;13;10;0;5;13;54;0;6
2019-09-18 14:00:00;20;77;36;86;56;5;5;3;2;17;13;1;17;13;0;2;0;10;1;5
2019-09-18 14:15:00;20;93;34;76;57;8;5;9;4;15;15;3;15;14;0;2;12;18;0;0
2019-09-18 14:30:00;17;93;39;79;65;11;8;5;3;14;8;2;13;8;1;0;14;2;1;1
2019-09-18 14:45:00;19;65;27;71;75;6;5;6;3;21;5;2;22;6;1;6;22;13;0;0
2019-09-18 15:00:00;18;93;32;75;62;12;9;7;2;20;14;1;20;12;0;1;15;14;0;3
2019-09-18 15:15:00;34;86;26;77;73;10;8;9;4;25;9;4;23;10;0;1;3;7;4;0
2019-09-18 15:30:00;34;104;23;83;62;3;5;12;5;22;10;2;22;10;0;1;2;41;2;0
2019-09-18 15:45:00;28;98;33;86;66;2;5;14;9;27;15;6;27;15;0;0;1;0;0;0
2019-09-18 16:00:00;33;100;34;107;72;9;11;7;3;29;15;2;26;16;0;0;0;1;0;0
2019-09-18 16:15:00;38;114;36;123;58;3;3;9;3;29;25;2;30;24;0;0;8;1;6;0
2019-09-18 16:30:00;20;112;43;126;90;5;6;7;5;35;27;6;32;26;0;1;6;4;0;2
2019-09-18 16:45:00;30;103;30;117;73;6;7;11;15;30;23;10;29;26;0;6;0;7;0;0
2019-09-18 17:00:00;34;86;40;126;94;13;4;31;29;46;32;25;41;31;0;0;26;0;4;0
2019-09-18 17:15:00;21;95;39;116;63;4;5;29;10;45;25;5;42;29;0;5;3;63;0;0
2019-09-18 17:30:00;26;94;24;101;59;8;7;15;8;38;27;4;39;27;0;1;3;1;0;0
2019-09-18 17:45:00;18;81;14;95;56;5;6;11;13;29;28;4;28;28;0;1;12;30;0;0
2019-09-18 18:00:00;10;73;34;67;49;2;3;13;9;26;16;4;28;14;2;3;44;29;1;2
2019-09-18 18:15:00;16;83;21;75;45;1;2;11;9;29;17;6;28;16;1;3;3;4;0;0
2019-09-18 18:30:00;15;69;17;56;40;3;3;8;3;18;9;1;19;8;0;0;6;1;29;0
2019-09-18 18:45:00;13;64;23;56;35;2;1;10;3;20;3;2;20;3;0;4;15;9;0;0
2019-09-18 19:00:00;12;65;15;44;20;2;2;4;3;11;4;2;11;4;0;0;1;0;0;4
2019-09-18 19:15:00;7;51;11;33;25;4;3;3;0;14;6;0;15;6;0;3;17;2;0;0
2019-09-18 19:30:00;5;43;11;34;14;0;0;1;1;9;2;1;9;2;0;1;7;1;1;0
