DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2019-12-31 00:00:00;1;2;0;0;2;2;0;0
2019-12-31 00:15:00;2;2;0;0;4;5;0;0
2019-12-31 00:30:00;2;4;0;0;4;2;0;0
2019-12-31 00:45:00;1;4;0;0;4;3;0;0
2019-12-31 01:00:00;1;2;0;0;1;0;0;0
2019-12-31 01:15:00;1;3;0;0;2;1;0;0
2019-12-31 01:30:00;0;2;0;0;0;1;0;0
2019-12-31 01:45:00;2;3;0;0;5;2;0;0
2019-12-31 02:00:00;0;2;0;0;1;2;0;0
2019-12-31 02:15:00;1;3;0;0;0;2;0;0
2019-12-31 02:30:00;0;0;0;0;0;0;0;0
2019-12-31 02:45:00;0;3;0;0;2;1;0;0
2019-12-31 03:00:00;1;1;0;0;2;2;0;0
2019-12-31 03:15:00;2;3;0;0;1;1;0;0
2019-12-31 03:30:00;1;2;0;0;1;0;0;0
2019-12-31 03:45:00;0;0;0;0;0;3;0;0
2019-12-31 04:00:00;0;0;0;0;1;1;0;0
2019-12-31 04:15:00;0;1;0;0;0;2;0;0
2019-12-31 04:30:00;0;0;0;0;0;0;0;0
2019-12-31 04:45:00;0;3;0;0;0;3;0;0
2019-12-31 05:00:00;0;5;0;0;1;2;0;0
2019-12-31 05:15:00;1;2;0;0;1;2;0;0
2019-12-31 05:30:00;0;3;0;0;3;5;0;0
2019-12-31 05:45:00;3;2;0;0;3;2;0;0
2019-12-31 06:00:00;0;3;0;0;8;2;0;0
2019-12-31 06:15:00;2;4;0;0;2;0;0;0
2019-12-31 06:30:00;4;3;0;0;4;1;0;0
2019-12-31 06:45:00;1;2;0;0;4;2;0;0
2019-12-31 07:00:00;2;2;0;0;5;1;0;0
2019-12-31 07:15:00;1;4;0;0;2;1;0;0
2019-12-31 07:30:00;4;3;0;0;3;2;0;0
2019-12-31 07:45:00;4;6;0;0;3;2;0;0
2019-12-31 08:00:00;4;5;0;0;9;1;0;0
2019-12-31 08:15:00;7;5;0;0;6;0;0;0
2019-12-31 08:30:00;4;3;0;0;3;6;3;0
2019-12-31 08:45:00;1;6;0;0;7;3;0;0
2019-12-31 09:00:00;8;12;0;0;6;4;0;0
2019-12-31 09:15:00;5;10;1;0;11;4;0;0
2019-12-31 09:30:00;11;18;0;0;9;6;0;0
2019-12-31 09:45:00;7;15;0;0;8;4;0;0
2019-12-31 10:00:00;15;17;0;0;17;9;0;0
2019-12-31 10:15:00;11;14;0;0;8;7;0;0
2019-12-31 10:30:00;12;17;2;0;14;6;0;0
2019-12-31 10:45:00;12;15;1;0;15;4;0;0
2019-12-31 11:00:00;10;16;1;0;12;9;1;0
2019-12-31 11:15:00;21;26;0;0;13;11;0;0
2019-12-31 11:30:00;16;25;1;0;24;7;0;0
2019-12-31 11:45:00;13;29;0;0;22;21;0;0
2019-12-31 12:00:00;11;22;2;0;13;9;0;0
2019-12-31 12:15:00;19;33;0;0;15;10;0;0
2019-12-31 12:30:00;21;21;0;0;20;10;3;0
2019-12-31 12:45:00;9;18;0;0;14;12;0;0
2019-12-31 13:00:00;18;10;0;0;27;15;0;0
2019-12-31 13:15:00;10;25;0;0;22;9;0;2
2019-12-31 13:30:00;8;16;1;0;14;7;0;0
2019-12-31 13:45:00;19;20;0;0;18;5;0;0
2019-12-31 14:00:00;9;16;0;0;22;9;0;0
