DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-05-17 00:00:00;8;23;7;5;2;8;9
2020-05-17 00:15:00;21;41;10;7;3;16;22
2020-05-17 00:30:00;13;25;11;8;2;12;16
2020-05-17 00:45:00;15;25;4;4;2;11;13
2020-05-17 01:00:00;6;23;6;1;2;14;17
2020-05-17 01:15:00;7;23;9;1;0;8;9
2020-05-17 01:30:00;6;17;4;4;1;13;14
2020-05-17 01:45:00;9;18;6;2;0;6;12
2020-05-17 02:00:00;6;12;3;1;0;5;5
2020-05-17 02:15:00;4;6;3;3;1;7;7
2020-05-17 02:30:00;5;14;2;4;3;5;5
2020-05-17 02:45:00;4;8;0;3;1;1;4
2020-05-17 03:00:00;3;4;0;1;2;4;4
2020-05-17 03:15:00;1;5;4;0;1;3;3
2020-05-17 03:30:00;2;4;1;1;2;3;0
2020-05-17 03:45:00;0;3;1;1;0;0;1
2020-05-17 04:00:00;2;4;1;2;1;1;4
2020-05-17 04:15:00;1;2;2;1;0;2;5
2020-05-17 04:30:00;2;2;0;1;0;1;1
2020-05-17 04:45:00;0;1;0;2;1;4;4
2020-05-17 05:00:00;2;1;0;3;1;6;3
2020-05-17 05:15:00;4;9;4;1;0;2;5
2020-05-17 05:30:00;9;22;10;0;1;3;4
2020-05-17 05:45:00;4;21;7;1;3;5;4
2020-05-17 06:00:00;4;12;4;3;0;4;6
2020-05-17 06:15:00;2;8;3;3;4;9;6
2020-05-17 06:30:00;5;17;5;5;1;4;8
2020-05-17 06:45:00;3;8;2;5;0;10;7
2020-05-17 07:00:00;5;26;8;8;2;10;10
2020-05-17 07:15:00;9;16;7;7;3;10;9
2020-05-17 07:30:00;10;22;5;2;2;12;11
2020-05-17 07:45:00;4;22;4;12;3;19;12
2020-05-17 08:00:00;3;28;8;4;1;7;11
2020-05-17 08:15:00;7;30;6;6;5;15;12
2020-05-17 08:30:00;13;29;9;9;7;27;15
2020-05-17 08:45:00;19;38;13;16;4;37;21
2020-05-17 09:00:00;13;38;19;14;4;24;23
2020-05-17 09:15:00;14;54;22;20;12;24;30
2020-05-17 09:30:00;23;61;25;22;7;46;39
2020-05-17 09:45:00;20;70;31;29;7;40;32
2020-05-17 10:00:00;22;70;21;20;10;35;22
2020-05-17 10:15:00;18;83;30;17;7;38;35
2020-05-17 10:30:00;18;78;27;18;16;48;27
2020-05-17 10:45:00;26;93;27;29;9;49;42
2020-05-17 11:00:00;35;86;27;36;7;46;46
2020-05-17 11:15:00;38;95;38;34;9;66;60
2020-05-17 11:30:00;36;92;37;29;14;41;36
2020-05-17 11:45:00;39;132;48;38;14;52;50
2020-05-17 12:00:00;36;122;50;31;12;39;40
2020-05-17 12:15:00;45;105;35;28;11;48;58
2020-05-17 12:30:00;50;100;35;22;11;58;41
2020-05-17 12:45:00;45;112;35;38;15;61;55
2020-05-17 13:00:00;34;130;39;33;17;45;56
2020-05-17 13:15:00;34;109;45;26;13;59;56
2020-05-17 13:30:00;37;98;33;42;12;59;55
2020-05-17 13:45:00;43;127;39;34;13;74;70
2020-05-17 14:00:00;47;115;40;44;16;62;59
2020-05-17 14:15:00;48;100;37;45;7;77;75
2020-05-17 14:30:00;44;110;32;31;9;65;70
2020-05-17 14:45:00;59;125;56;38;20;86;85
2020-05-17 15:00:00;38;95;29;36;16;75;68
2020-05-17 15:15:00;53;94;40;33;21;79;71
2020-05-17 15:30:00;33;99;35;27;15;68;60
2020-05-17 15:45:00;45;108;38;39;15;74;76
2020-05-17 16:00:00;49;103;48;42;10;78;44
2020-05-17 16:15:00;49;103;33;26;20;54;63
2020-05-17 16:30:00;48;102;35;33;13;83;70
2020-05-17 16:45:00;55;123;41;39;17;66;67
2020-05-17 17:00:00;45;111;33;38;10;72;81
2020-05-17 17:15:00;45;122;44;44;20;58;75
2020-05-17 17:30:00;41;113;45;30;12;64;64
2020-05-17 17:45:00;63;126;45;48;20;86;71
2020-05-17 18:00:00;47;127;39;41;13;77;78
2020-05-17 18:15:00;60;131;46;32;11;83;81
2020-05-17 18:30:00;58;123;36;29;13;58;56
2020-05-17 18:45:00;50;125;44;35;21;54;76
2020-05-17 19:00:00;53;117;40;36;12;59;62
2020-05-17 19:15:00;37;109;40;21;16;55;54
2020-05-17 19:30:00;28;93;31;40;13;48;55
2020-05-17 19:45:00;44;98;44;29;14;51;43
2020-05-17 20:00:00;50;109;36;30;15;41;53
2020-05-17 20:15:00;26;89;23;27;10;34;47
2020-05-17 20:30:00;28;80;20;23;9;43;56
2020-05-17 20:45:00;23;74;28;16;11;34;46
2020-05-17 21:00:00;30;74;31;13;4;31;38
2020-05-17 21:15:00;22;58;16;17;11;22;34
2020-05-17 21:30:00;14;52;16;11;5;27;31
2020-05-17 21:45:00;20;52;15;10;6;28;31
2020-05-17 22:00:00;18;39;14;7;4;19;27
2020-05-17 22:15:00;23;44;8;9;5;20;26
2020-05-17 22:30:00;17;36;6;6;3;19;23
2020-05-17 22:45:00;18;40;10;8;4;7;17
2020-05-17 23:00:00;18;28;8;5;3;13;14
2020-05-17 23:15:00;15;27;6;4;3;11;17
2020-05-17 23:30:00;8;25;10;4;2;14;16
2020-05-17 23:45:00;12;27;6;3;2;16;19
