DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-01-21 00:00:00;5;0;2;2;0;0;0;0;0;0;0;0
2020-01-21 00:15:00;5;0;3;3;0;0;0;0;0;0;0;0
2020-01-21 00:30:00;3;0;7;4;0;0;0;0;0;0;0;0
2020-01-21 00:45:00;1;0;2;2;0;0;0;0;0;0;0;0
2020-01-21 01:00:00;3;0;2;1;0;0;0;0;0;0;0;0
2020-01-21 01:15:00;5;0;4;6;0;0;0;0;0;0;0;0
2020-01-21 01:30:00;1;0;3;0;0;0;0;0;0;0;0;0
2020-01-21 01:45:00;2;0;0;0;0;0;0;0;0;0;0;0
2020-01-21 02:00:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-01-21 02:15:00;3;0;0;0;0;0;0;0;0;0;0;0
2020-01-21 02:30:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-01-21 02:45:00;3;0;4;2;0;0;0;0;0;0;0;0
2020-01-21 03:00:00;1;0;3;0;0;0;0;0;0;0;0;0
2020-01-21 03:15:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-21 03:30:00;1;0;3;1;0;0;0;0;0;0;0;0
2020-01-21 03:45:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-01-21 04:00:00;5;0;0;3;0;0;0;0;0;0;0;0
2020-01-21 04:15:00;1;0;3;2;0;0;0;0;0;0;0;0
2020-01-21 04:30:00;9;0;5;2;0;0;0;0;0;0;0;0
2020-01-21 04:45:00;9;0;18;6;0;0;0;0;0;0;0;0
2020-01-21 05:00:00;17;0;34;10;0;0;0;0;0;0;0;0
2020-01-21 05:15:00;19;0;41;9;0;0;0;0;0;0;0;0
2020-01-21 05:30:00;44;0;58;13;0;0;0;0;0;0;0;0
2020-01-21 05:45:00;44;0;61;12;0;0;6;0;0;0;0;0
2020-01-21 06:00:00;69;0;53;9;1;0;0;0;0;0;0;0
2020-01-21 06:15:00;63;0;71;16;0;0;0;0;0;0;0;0
2020-01-21 06:30:00;73;0;94;22;0;0;0;4;0;0;0;0
2020-01-21 06:45:00;65;0;111;21;1;0;0;3;0;0;0;0
2020-01-21 07:00:00;59;0;113;20;5;0;3;0;0;0;0;0
2020-01-21 07:15:00;74;0;150;32;44;2;4;0;0;0;0;0
2020-01-21 07:30:00;61;0;173;27;6;1;59;0;0;0;0;0
2020-01-21 07:45:00;90;0;173;39;4;0;10;0;0;0;0;0
2020-01-21 08:00:00;71;0;109;28;0;0;1;0;0;0;0;0
2020-01-21 08:15:00;69;0;123;20;0;0;3;1;1;0;0;0
2020-01-21 08:30:00;42;0;94;23;0;0;0;0;3;0;0;0
2020-01-21 08:45:00;53;0;95;29;2;0;1;0;0;0;0;0
2020-01-21 09:00:00;50;0;60;16;0;0;2;0;0;0;0;0
2020-01-21 09:15:00;58;0;66;24;6;0;2;0;0;0;0;0
2020-01-21 09:30:00;48;0;74;17;9;19;1;0;0;0;0;0
2020-01-21 09:45:00;61;0;81;24;3;0;4;0;0;0;0;0
2020-01-21 10:00:00;63;0;67;27;1;0;0;2;0;0;0;0
2020-01-21 10:15:00;60;0;80;22;11;0;1;0;0;0;0;0
2020-01-21 10:30:00;73;0;67;34;0;0;1;0;0;0;0;0
2020-01-21 10:45:00;72;0;85;18;0;0;3;3;0;0;0;0
2020-01-21 11:00:00;65;0;82;19;2;0;1;0;0;0;0;0
2020-01-21 11:15:00;68;0;75;29;0;0;0;0;0;0;0;0
2020-01-21 11:30:00;66;0;68;30;0;0;3;0;0;0;0;0
