DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-06-01 00:00:00;17;15;3;5;0;18;10;0;0
2020-06-01 00:15:00;23;20;0;3;0;23;12;0;1
2020-06-01 00:30:00;20;11;1;0;0;22;11;0;0
2020-06-01 00:45:00;17;5;0;1;0;25;15;0;0
2020-06-01 01:00:00;20;8;0;0;0;14;9;0;0
2020-06-01 01:15:00;10;11;0;0;0;15;9;0;0
2020-06-01 01:30:00;14;10;0;0;0;16;7;0;0
2020-06-01 01:45:00;7;7;0;1;1;16;3;0;0
2020-06-01 02:00:00;8;5;0;0;0;11;8;0;1
2020-06-01 02:15:00;6;7;1;0;0;5;3;0;0
2020-06-01 02:30:00;10;3;0;0;0;8;3;0;0
2020-06-01 02:45:00;9;5;0;0;0;13;3;0;0
2020-06-01 03:00:00;5;4;2;0;0;5;3;0;0
2020-06-01 03:15:00;3;7;0;0;0;4;4;0;0
2020-06-01 03:30:00;5;2;0;0;0;2;0;0;0
2020-06-01 03:45:00;3;3;0;0;0;4;6;0;0
2020-06-01 04:00:00;2;0;0;0;0;2;1;0;0
2020-06-01 04:15:00;6;4;0;0;0;4;2;0;0
2020-06-01 04:30:00;5;2;0;0;0;2;1;0;0
2020-06-01 04:45:00;7;0;0;0;1;7;1;0;0
2020-06-01 05:00:00;5;2;0;0;0;9;6;0;0
2020-06-01 05:15:00;7;6;0;0;0;13;6;0;0
2020-06-01 05:30:00;5;6;0;0;0;17;18;0;1
2020-06-01 05:45:00;14;10;0;0;0;8;8;0;1
2020-06-01 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 06:15:00;7;9;0;0;0;17;5;0;0
2020-06-01 06:30:00;14;7;0;0;1;11;6;0;0
2020-06-01 06:45:00;11;7;0;0;1;10;3;0;0
2020-06-01 07:00:00;8;6;0;0;0;9;4;0;0
2020-06-01 07:15:00;19;10;0;1;0;12;10;0;0
2020-06-01 07:30:00;14;9;0;0;0;15;5;0;0
2020-06-01 07:45:00;16;10;1;0;0;16;7;0;0
2020-06-01 08:00:00;14;12;1;0;0;15;13;0;0
2020-06-01 08:15:00;23;15;1;0;0;12;12;0;1
2020-06-01 08:30:00;24;16;3;0;1;20;13;0;1
2020-06-01 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 09:00:00;33;18;0;1;1;24;13;0;0
2020-06-01 09:15:00;31;24;2;0;0;28;18;0;1
2020-06-01 09:30:00;25;29;0;0;0;37;26;0;1
2020-06-01 09:45:00;41;29;0;0;1;49;39;0;1
2020-06-01 10:00:00;42;34;1;0;1;33;26;0;0
2020-06-01 10:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 10:30:00;43;42;2;1;0;43;29;0;1
2020-06-01 10:45:00;66;61;2;2;2;57;48;11;1
2020-06-01 11:00:00;58;53;0;2;0;46;46;2;4
2020-06-01 11:15:00;66;54;3;1;0;53;34;0;1
2020-06-01 11:30:00;73;56;0;0;1;48;49;1;0
2020-06-01 11:45:00;61;74;1;1;1;58;47;0;0
2020-06-01 12:00:00;60;66;0;1;0;59;44;0;9
2020-06-01 12:15:00;65;67;2;3;3;56;46;0;1
2020-06-01 12:30:00;61;59;3;1;0;50;41;9;5
2020-06-01 12:45:00;65;71;5;4;2;71;63;0;2
2020-06-01 13:00:00;65;67;1;0;0;82;63;0;0
2020-06-01 13:15:00;59;62;1;1;2;78;43;0;1
2020-06-01 13:30:00;68;70;2;1;4;71;58;0;2
2020-06-01 13:45:00;75;66;0;3;1;89;76;0;0
2020-06-01 14:00:00;80;75;1;2;2;79;64;1;3
2020-06-01 14:15:00;74;73;0;0;0;80;61;1;2
2020-06-01 14:30:00;70;59;3;5;1;74;56;0;3
2020-06-01 14:45:00;81;62;2;3;1;76;69;2;4
2020-06-01 15:00:00;79;66;1;2;1;71;68;2;0
2020-06-01 15:15:00;86;58;0;0;0;81;67;0;1
2020-06-01 15:30:00;64;56;2;0;1;65;83;0;0
2020-06-01 15:45:00;68;69;0;2;0;84;75;0;0
2020-06-01 16:00:00;77;69;1;0;2;71;49;0;1
2020-06-01 16:15:00;76;64;1;3;1;75;51;1;2
2020-06-01 16:30:00;66;65;2;3;1;71;47;1;1
2020-06-01 16:45:00;71;74;0;2;2;81;71;0;10
2020-06-01 17:00:00;69;68;1;2;0;74;46;0;3
2020-06-01 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 17:30:00;70;66;3;6;3;77;61;0;2
2020-06-01 17:45:00;66;75;2;6;2;90;73;0;0
2020-06-01 18:00:00;79;52;1;0;2;71;61;1;0
2020-06-01 18:15:00;74;77;1;1;2;79;66;7;2
2020-06-01 18:30:00;64;56;0;4;2;77;58;1;68
2020-06-01 18:45:00;80;72;1;1;0;82;79;0;1
2020-06-01 19:00:00;65;62;1;0;0;68;58;0;0
2020-06-01 19:15:00;78;58;1;0;0;81;54;0;2
2020-06-01 19:30:00;70;54;0;0;2;78;65;0;1
2020-06-01 19:45:00;72;57;0;2;0;76;69;14;1
2020-06-01 20:00:00;64;61;1;0;1;62;53;21;0
2020-06-01 20:15:00;50;50;0;4;4;72;58;2;3
2020-06-01 20:30:00;58;44;1;4;1;64;60;11;2
2020-06-01 20:45:00;72;44;0;1;1;80;69;0;1
2020-06-01 21:00:00;45;42;0;0;0;65;55;0;3
2020-06-01 21:15:00;55;56;1;0;1;77;58;0;4
2020-06-01 21:30:00;58;36;0;2;2;52;61;0;5
2020-06-01 21:45:00;56;45;3;0;3;50;36;0;2
2020-06-01 22:00:00;39;45;0;0;0;48;29;0;1
2020-06-01 22:15:00;48;32;1;1;0;48;33;0;0
2020-06-01 22:30:00;34;32;0;2;1;36;24;0;0
2020-06-01 22:45:00;25;27;0;0;1;32;18;0;0
2020-06-01 23:00:00;25;18;0;0;1;23;18;0;0
2020-06-01 23:15:00;28;20;0;0;0;25;16;0;0
2020-06-01 23:30:00;18;11;0;1;0;16;9;0;0
2020-06-01 23:45:00;16;8;0;0;0;19;8;0;0
