DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-12-24 00:00:00;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-12-24 00:15:00;0;1;1;0;1;0;0;2;1;0;1;0;0;0;0;0;0;0
2020-12-24 00:30:00;1;2;1;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0
2020-12-24 00:45:00;1;2;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0
2020-12-24 01:00:00;1;1;0;0;0;0;0;0;3;1;2;3;0;0;0;0;0;0
2020-12-24 01:15:00;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
2020-12-24 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 01:45:00;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-12-24 02:00:00;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0
2020-12-24 02:15:00;0;0;1;0;1;0;0;0;1;0;1;2;0;0;0;0;0;0
2020-12-24 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 02:45:00;1;1;0;0;0;1;0;0;3;0;3;1;0;0;0;0;0;0
2020-12-24 03:00:00;1;3;2;4;1;3;3;3;0;1;1;1;0;0;0;0;0;0
2020-12-24 03:15:00;2;0;1;2;1;1;0;0;1;0;2;0;0;0;0;0;0;0
2020-12-24 03:30:00;0;0;0;0;0;0;2;2;1;0;1;0;0;0;0;0;0;0
2020-12-24 03:45:00;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-12-24 04:00:00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-24 04:15:00;0;0;1;1;1;2;0;0;1;1;0;1;0;0;0;0;0;0
2020-12-24 04:30:00;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-24 04:45:00;0;0;0;1;0;1;2;1;2;0;1;0;0;0;0;0;0;0
2020-12-24 05:00:00;1;1;1;0;1;0;0;2;1;4;2;2;0;0;0;0;0;0
2020-12-24 05:15:00;1;2;1;1;1;1;0;0;0;3;0;1;0;0;0;0;0;0
2020-12-24 05:30:00;5;9;3;2;5;4;1;0;3;1;4;5;0;0;0;0;0;0
2020-12-24 05:45:00;2;6;3;1;3;3;1;5;7;0;8;3;0;0;0;0;0;0
2020-12-24 06:00:00;3;5;0;4;2;8;4;4;5;1;5;5;0;0;0;0;0;0
2020-12-24 06:15:00;7;10;2;3;2;6;10;10;1;0;1;3;0;0;0;0;0;0
2020-12-24 06:30:00;8;9;2;2;5;3;2;5;0;0;0;6;0;0;0;0;0;0
2020-12-24 06:45:00;3;4;0;4;1;7;6;7;5;6;5;5;0;0;0;0;0;0
2020-12-24 07:00:00;4;7;0;5;2;6;5;6;10;4;14;11;0;0;0;0;0;0
2020-12-24 07:15:00;3;8;0;2;0;6;6;7;8;1;7;2;0;0;0;0;0;0
2020-12-24 07:30:00;4;12;0;6;2;6;6;12;3;0;1;0;0;0;0;0;0;0
2020-12-24 07:45:00;10;9;5;6;8;8;1;5;1;1;3;4;0;1;0;0;1;0
2020-12-24 08:00:00;5;11;3;5;5;10;10;12;5;2;6;3;0;0;0;0;0;0
2020-12-24 08:15:00;6;8;0;4;1;9;16;13;1;1;1;2;0;0;0;0;0;0
2020-12-24 08:30:00;3;6;6;5;9;6;6;7;9;1;6;3;0;0;0;0;0;0
2020-12-24 08:45:00;6;15;1;2;3;4;13;15;3;2;5;7;0;0;0;0;0;0
2020-12-24 09:00:00;9;20;3;6;6;7;14;16;4;1;5;2;0;0;0;0;0;0
2020-12-24 09:15:00;8;21;4;4;3;7;20;23;4;3;4;5;1;0;0;0;0;0
2020-12-24 09:30:00;5;22;7;5;8;10;24;28;5;0;10;0;1;0;7;0;0;2
2020-12-24 09:45:00;6;22;4;7;5;11;17;19;4;1;6;2;0;0;0;0;0;1
2020-12-24 10:00:00;6;29;0;6;2;7;21;23;3;2;4;3;0;0;0;0;0;0
2020-12-24 10:15:00;6;23;4;9;3;9;20;21;6;2;7;2;0;0;0;0;0;0
2020-12-24 10:30:00;10;28;5;6;6;9;26;26;7;3;7;3;0;0;0;0;0;0
2020-12-24 10:45:00;7;14;4;9;4;14;29;31;6;1;7;1;0;0;0;0;0;0
2020-12-24 11:00:00;9;20;6;3;7;6;33;23;7;0;9;1;1;1;0;0;0;0
2020-12-24 11:15:00;8;19;5;10;8;15;21;35;13;2;12;4;0;0;2;0;0;3
2020-12-24 11:30:00;7;24;6;9;7;10;34;27;8;2;9;7;1;0;0;3;0;0
2020-12-24 11:45:00;6;17;6;8;4;11;21;23;10;5;12;4;0;0;0;0;0;1
2020-12-24 12:00:00;9;20;4;8;7;7;18;36;10;4;15;8;3;1;1;2;2;0
2020-12-24 12:15:00;9;28;7;8;9;8;35;28;9;2;9;4;0;0;0;1;0;0
2020-12-24 12:30:00;6;24;6;10;8;10;25;22;4;4;5;6;0;0;0;0;0;1
2020-12-24 12:45:00;8;23;7;6;8;13;22;22;12;1;14;3;0;0;0;0;0;0
2020-12-24 13:00:00;8;23;9;10;10;12;26;30;5;8;7;8;0;0;0;1;0;0
2020-12-24 13:15:00;5;15;7;9;9;13;22;17;12;4;16;8;2;0;3;0;0;0
2020-12-24 13:30:00;12;30;5;6;7;9;17;25;4;3;8;5;0;1;0;0;1;0
2020-12-24 13:45:00;5;16;7;7;8;8;13;16;5;2;12;1;0;0;0;0;0;0
2020-12-24 14:00:00;9;26;6;14;7;13;27;33;9;4;10;2;1;0;0;0;0;0
2020-12-24 14:15:00;6;19;6;9;7;16;27;29;9;1;10;4;0;0;0;0;0;0
2020-12-24 14:30:00;5;22;8;3;7;10;25;26;10;2;6;5;0;0;0;0;0;0
2020-12-24 14:45:00;8;21;3;7;5;12;29;26;9;1;13;3;0;0;0;0;0;0
2020-12-24 15:00:00;6;21;8;16;11;18;31;32;6;0;5;3;0;0;0;0;0;0
2020-12-24 15:15:00;6;24;1;6;2;10;25;28;4;2;3;2;0;0;0;0;0;0
2020-12-24 15:30:00;8;26;7;8;5;14;17;16;7;1;7;3;0;0;0;0;0;0
2020-12-24 15:45:00;2;5;5;8;9;12;19;15;5;0;8;2;0;0;0;0;0;0
2020-12-24 16:00:00;9;19;1;12;2;14;16;25;7;5;8;3;0;0;0;0;0;3
2020-12-24 16:15:00;7;10;6;9;8;10;11;19;3;2;7;3;0;0;0;0;0;0
2020-12-24 16:30:00;4;10;10;5;9;5;16;24;6;0;7;1;0;0;0;0;0;0
2020-12-24 16:45:00;6;21;4;7;5;10;14;14;2;1;4;3;0;0;0;0;0;0
2020-12-24 17:00:00;3;15;0;9;3;15;14;21;4;2;6;3;0;0;0;0;0;0
2020-12-24 17:15:00;2;17;2;6;3;10;13;16;5;1;6;4;0;0;0;0;0;0
2020-12-24 17:30:00;6;18;1;7;3;12;17;13;5;0;4;1;0;0;0;0;0;0
2020-12-24 17:45:00;3;9;1;3;2;6;11;13;7;0;3;1;0;0;0;0;0;0
2020-12-24 18:00:00;8;19;2;3;3;5;10;15;5;0;4;1;0;0;0;0;0;0
2020-12-24 18:15:00;6;17;1;3;1;9;13;10;8;0;8;1;0;0;0;0;0;0
2020-12-24 18:30:00;8;17;2;4;3;13;7;10;4;2;3;5;0;0;0;0;0;0
2020-12-24 18:45:00;2;16;1;8;2;10;19;13;3;0;3;0;0;0;0;0;0;0
2020-12-24 19:00:00;3;7;1;3;3;6;4;16;1;0;2;0;0;0;0;0;0;0
2020-12-24 19:15:00;7;9;5;4;7;8;13;17;6;0;5;7;0;0;0;0;0;0
2020-12-24 19:30:00;9;12;8;1;7;2;6;10;3;2;5;8;0;0;0;0;0;0
2020-12-24 19:45:00;6;10;1;3;3;5;8;10;2;0;1;4;0;0;0;0;0;0
2020-12-24 20:00:00;3;15;0;3;1;6;20;18;0;0;0;1;0;0;0;0;0;0
2020-12-24 20:15:00;3;11;4;5;5;7;19;24;6;1;6;2;0;0;0;0;0;0
2020-12-24 20:30:00;2;9;3;13;5;14;16;18;4;4;5;10;0;0;0;0;0;0
2020-12-24 20:45:00;3;17;3;13;4;13;26;31;11;5;11;7;0;0;0;0;0;0
2020-12-24 21:00:00;0;0;1;3;2;4;2;5;1;0;2;1;0;0;0;0;0;0
2020-12-24 21:15:00;1;2;0;4;2;4;2;4;2;0;2;0;0;0;0;0;0;0
2020-12-24 21:30:00;2;3;2;0;2;0;0;1;3;1;3;3;0;0;0;0;0;0
2020-12-24 21:45:00;4;8;0;0;0;1;1;2;3;0;2;0;0;0;0;0;0;0
2020-12-24 22:00:00;0;1;1;0;1;0;3;8;0;0;0;0;0;0;0;0;0;0
2020-12-24 22:15:00;2;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-12-24 22:30:00;1;1;0;0;0;3;2;4;0;0;0;0;0;0;0;0;0;0
2020-12-24 22:45:00;0;3;0;0;0;2;2;3;0;0;0;0;0;0;0;0;0;0
2020-12-24 23:00:00;0;2;0;0;0;1;2;4;1;0;1;0;0;0;0;0;0;0
2020-12-24 23:15:00;1;1;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0
2020-12-24 23:30:00;1;2;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0
2020-12-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
