DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-12-04 00:00:00;1;3;0;1;0;2;1;2;2;0;2;0;0;0;0;0;0;0
2020-12-04 00:15:00;0;2;0;1;1;2;4;8;0;0;0;0;0;0;0;0;0;0
2020-12-04 00:30:00;0;2;1;0;1;0;0;0;1;1;2;1;0;0;0;0;0;0
2020-12-04 00:45:00;3;4;0;0;0;0;0;1;0;1;1;2;0;0;0;0;0;0
2020-12-04 01:00:00;3;3;1;0;1;2;3;3;0;0;0;3;0;0;0;0;0;0
2020-12-04 01:15:00;0;0;0;1;0;2;0;2;0;0;0;2;0;0;0;0;0;0
2020-12-04 01:30:00;1;2;1;0;2;0;1;0;2;0;2;0;0;0;0;0;0;0
2020-12-04 01:45:00;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-04 02:00:00;0;0;0;0;0;0;0;0;4;1;5;3;0;0;0;0;0;0
2020-12-04 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 02:30:00;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0
2020-12-04 02:45:00;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0
2020-12-04 03:00:00;0;1;1;0;1;1;1;2;3;0;3;1;0;0;0;0;0;0
2020-12-04 03:15:00;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-04 03:30:00;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
2020-12-04 03:45:00;0;0;1;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-04 04:00:00;0;0;0;1;0;2;1;1;0;0;0;1;0;0;0;0;0;0
2020-12-04 04:15:00;0;1;0;0;0;1;2;1;1;0;1;1;0;0;0;0;0;0
2020-12-04 04:30:00;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-04 04:45:00;0;4;0;2;1;2;0;1;1;0;1;0;0;0;0;0;0;0
2020-12-04 05:00:00;1;2;0;0;0;2;4;4;0;1;1;2;0;0;0;0;0;0
2020-12-04 05:15:00;6;5;0;2;0;3;2;2;2;0;3;1;0;0;0;0;0;0
2020-12-04 05:30:00;18;15;7;7;9;8;6;4;4;2;3;7;0;0;0;0;0;0
2020-12-04 05:45:00;26;27;14;5;15;6;12;13;5;3;5;8;0;0;0;0;0;0
2020-12-04 06:00:00;26;21;4;4;5;8;11;19;3;1;4;7;0;0;0;0;0;0
2020-12-04 06:15:00;28;22;13;8;20;15;17;24;6;2;7;9;0;0;0;0;0;0
2020-12-04 06:30:00;33;28;11;8;13;15;23;17;10;3;10;12;0;1;0;0;1;2
2020-12-04 06:45:00;36;40;17;7;19;10;13;21;5;3;8;9;0;1;0;0;0;0
2020-12-04 07:00:00;28;26;19;15;24;22;21;25;6;3;11;12;0;0;0;0;0;0
2020-12-04 07:15:00;82;72;84;36;72;37;28;36;2;2;3;9;1;1;0;2;0;0
2020-12-04 07:30:00;88;57;96;59;71;64;59;76;14;7;21;10;5;0;0;1;0;0
2020-12-04 07:45:00;48;51;43;22;44;27;62;54;34;3;40;10;2;0;0;2;0;1
2020-12-04 08:00:00;22;46;25;21;21;24;34;39;16;8;26;17;0;0;0;0;0;0
2020-12-04 08:15:00;32;47;20;21;24;26;22;20;13;5;15;11;0;0;0;0;0;2
2020-12-04 08:30:00;27;49;24;13;25;18;36;42;14;2;17;8;0;0;0;0;0;0
2020-12-04 08:45:00;34;44;25;16;27;20;33;35;24;8;28;14;6;0;1;0;0;0
2020-12-04 09:00:00;20;37;18;15;18;15;52;36;19;4;20;13;0;1;0;0;0;0
2020-12-04 09:15:00;30;45;28;25;29;30;39;38;18;7;21;15;0;0;0;0;0;0
2020-12-04 09:30:00;27;57;24;17;26;23;37;36;13;9;15;14;0;0;0;0;0;0
2020-12-04 09:45:00;18;37;22;14;26;19;31;39;19;4;23;9;0;0;0;1;0;0
2020-12-04 10:00:00;20;43;21;27;24;27;41;37;19;7;21;13;0;0;0;0;0;0
