DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-12-11 00:00:00;0;2;0;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0
2020-12-11 00:15:00;0;0;0;1;0;2;3;5;0;0;0;0;0;0;0;0;0;0
2020-12-11 00:30:00;1;1;0;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0
2020-12-11 00:45:00;1;1;0;0;0;0;0;2;3;2;6;3;0;0;0;0;0;0
2020-12-11 01:00:00;0;0;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0
2020-12-11 01:15:00;3;3;0;1;1;1;0;0;0;0;1;2;0;0;0;0;0;0
2020-12-11 01:30:00;1;3;0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0
2020-12-11 01:45:00;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-12-11 02:00:00;0;0;0;0;0;0;0;1;3;1;3;1;0;0;0;0;0;0
2020-12-11 02:15:00;1;0;0;0;0;2;4;4;0;0;0;0;0;0;0;0;0;0
2020-12-11 02:30:00;0;0;0;0;0;0;2;2;0;1;1;1;0;0;0;0;0;0
2020-12-11 02:45:00;0;1;0;1;0;1;0;0;1;1;2;2;0;0;0;0;0;0
2020-12-11 03:00:00;1;1;0;2;0;3;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-11 03:15:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-11 03:30:00;1;0;1;1;1;1;1;1;2;0;2;0;0;0;0;0;0;0
2020-12-11 03:45:00;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-12-11 04:00:00;0;0;1;0;1;1;5;7;2;1;2;1;0;0;0;0;0;0
2020-12-11 04:15:00;0;1;1;2;1;3;3;4;0;0;0;0;0;0;0;0;0;0
2020-12-11 04:30:00;2;2;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-11 04:45:00;0;2;2;2;2;3;2;2;0;0;0;1;0;0;0;0;0;0
2020-12-11 05:00:00;2;3;0;2;0;3;2;3;2;2;2;2;0;0;0;0;0;0
2020-12-11 05:15:00;4;4;4;2;4;5;7;6;6;1;6;5;0;0;0;0;0;0
2020-12-11 05:30:00;16;16;8;3;9;3;4;5;2;2;3;8;0;1;0;0;0;0
2020-12-11 05:45:00;33;22;4;2;6;3;7;7;6;3;6;7;0;0;0;0;0;0
2020-12-11 06:00:00;28;26;4;5;9;8;19;23;3;2;3;10;0;0;0;0;0;0
2020-12-11 06:15:00;29;26;13;9;15;17;14;18;4;3;4;9;0;0;0;0;0;0
2020-12-11 06:30:00;22;23;13;6;15;10;19;21;8;2;10;9;0;0;0;0;0;0
2020-12-11 06:45:00;36;35;21;8;21;10;18;25;5;6;13;13;0;0;0;0;0;0
2020-12-11 07:00:00;30;28;27;9;27;16;18;24;10;6;15;13;0;0;0;0;0;0
2020-12-11 07:15:00;62;63;46;28;47;34;29;41;6;2;9;16;0;0;0;0;0;0
2020-12-11 07:30:00;60;57;61;24;70;32;46;65;21;4;23;10;0;0;0;0;1;0
2020-12-11 07:45:00;30;46;29;29;32;33;33;41;21;9;28;17;0;1;0;0;1;0
2020-12-11 08:00:00;30;33;27;13;29;17;17;27;13;7;17;16;2;0;0;0;0;0
2020-12-11 08:15:00;31;38;19;12;20;22;40;26;11;5;15;12;0;0;0;0;0;0
2020-12-11 08:30:00;23;42;27;7;29;15;31;33;16;6;22;12;1;0;0;0;0;0
2020-12-11 08:45:00;29;45;19;24;24;28;34;27;14;3;18;13;1;1;0;0;0;0
2020-12-11 09:00:00;15;44;19;13;18;12;28;33;22;7;30;12;0;0;0;1;0;0
2020-12-11 09:15:00;19;38;23;15;27;22;34;26;17;3;21;6;0;0;0;0;0;0
2020-12-11 09:30:00;16;56;18;21;23;25;31;31;26;2;29;5;1;0;1;0;0;0
2020-12-11 09:45:00;23;53;22;23;23;25;36;36;27;4;29;8;0;0;0;1;0;0
2020-12-11 10:00:00;12;38;18;18;18;19;30;38;12;3;18;7;0;0;0;0;0;0
2020-12-11 10:15:00;13;33;16;12;21;18;42;29;26;6;30;10;0;0;0;1;0;0
2020-12-11 10:30:00;8;46;17;19;22;19;43;40;21;8;27;15;0;0;0;2;0;0
2020-12-11 10:45:00;13;35;20;21;21;28;35;32;19;12;24;15;2;0;0;0;0;0
2020-12-11 11:00:00;14;36;14;18;16;23;48;39;17;8;23;14;0;1;0;0;0;0
2020-12-11 11:15:00;18;51;25;18;23;27;46;44;33;8;42;15;0;1;0;0;3;0
2020-12-11 11:30:00;18;40;16;22;18;21;52;44;29;12;33;15;1;2;6;0;0;0
2020-12-11 11:45:00;25;53;19;19;24;26;32;28;36;8;42;12;1;2;0;0;1;1
2020-12-11 12:00:00;23;60;26;25;30;28;60;42;39;17;56;21;1;0;0;0;0;0
2020-12-11 12:15:00;21;46;20;13;24;18;39;52;32;11;38;18;0;0;0;0;0;0
2020-12-11 12:30:00;15;52;21;19;23;27;63;57;33;15;44;18;1;0;0;2;0;0
2020-12-11 12:45:00;26;60;32;21;35;27;43;58;30;10;40;15;1;0;0;3;0;0
2020-12-11 13:00:00;25;70;29;25;31;30;56;59;44;17;50;27;0;0;0;0;0;10
2020-12-11 13:15:00;22;49;21;13;26;28;50;44;38;12;47;16;1;2;0;6;0;0
2020-12-11 13:30:00;15;34;16;13;20;18;37;42;38;15;46;21;0;0;0;0;0;0
2020-12-11 13:45:00;13;38;16;18;19;22;36;34;44;16;47;24;0;1;0;3;0;0
2020-12-11 14:00:00;18;39;13;19;18;27;51;37;35;16;48;21;0;0;0;2;0;1
2020-12-11 14:15:00;21;38;14;19;19;23;42;39;19;13;29;18;0;0;0;3;0;2
2020-12-11 14:30:00;17;43;25;11;29;18;52;50;31;14;34;13;2;0;1;0;0;0
2020-12-11 14:45:00;19;48;17;20;20;26;61;52;18;9;32;11;0;1;0;0;0;2
2020-12-11 15:00:00;13;39;19;26;26;24;55;42;26;12;33;22;0;0;0;0;0;0
2020-12-11 15:15:00;20;45;17;18;22;20;44;37;25;7;29;12;0;0;0;0;0;0
2020-12-11 15:30:00;20;52;23;18;20;29;55;46;27;9;39;16;0;0;0;0;0;0
2020-12-11 15:45:00;25;40;15;9;19;14;39;32;27;13;34;22;0;0;0;1;0;3
2020-12-11 16:00:00;11;28;6;15;7;21;50;39;22;9;31;17;2;0;0;0;0;0
2020-12-11 16:15:00;18;30;11;18;13;22;44;41;19;9;26;19;0;0;0;0;0;0
2020-12-11 16:30:00;13;32;13;14;13;20;34;40;22;3;29;9;0;0;0;0;0;7
2020-12-11 16:45:00;12;36;15;23;13;29;44;36;22;15;32;12;1;0;0;0;0;0
2020-12-11 17:00:00;8;37;20;28;24;36;55;46;22;4;24;8;33;0;1;2;0;0
2020-12-11 17:15:00;13;33;11;10;13;12;48;46;20;5;27;6;0;0;0;0;0;13
2020-12-11 17:30:00;13;35;9;11;11;16;27;32;18;3;23;9;0;1;0;0;2;7
2020-12-11 17:45:00;15;31;14;17;15;21;46;37;14;9;20;10;1;0;0;0;0;2
2020-12-11 18:00:00;8;28;8;12;9;17;36;38;16;8;18;7;0;0;0;0;0;0
2020-12-11 18:15:00;14;36;2;8;6;20;38;43;10;9;11;11;0;2;0;0;0;0
2020-12-11 18:30:00;7;20;8;10;16;12;42;35;21;9;18;10;1;0;0;0;0;0
2020-12-11 18:45:00;13;22;12;16;11;20;39;31;19;2;21;4;0;0;0;0;0;0
2020-12-11 19:00:00;7;26;7;13;10;17;29;31;10;2;14;5;0;0;0;0;0;0
2020-12-11 19:15:00;9;21;6;10;8;18;26;29;8;7;14;7;0;0;0;0;0;0
2020-12-11 19:30:00;14;23;10;9;13;11;14;20;6;3;5;8;0;0;0;0;0;0
2020-12-11 19:45:00;5;18;5;13;7;12;29;24;9;2;12;2;0;0;0;9;0;0
2020-12-11 20:00:00;7;21;2;11;2;15;28;41;11;6;15;6;0;0;0;0;0;0
2020-12-11 20:15:00;3;17;7;14;10;18;16;14;15;2;12;3;0;0;0;0;0;0
2020-12-11 20:30:00;5;16;2;1;2;2;19;17;5;4;4;5;0;0;0;0;2;0
2020-12-11 20:45:00;9;19;7;8;5;9;11;13;4;1;6;5;0;0;0;0;0;0
2020-12-11 21:00:00;3;14;4;5;5;8;4;11;6;1;6;5;0;0;0;0;0;0
2020-12-11 21:15:00;5;11;1;4;2;5;13;11;1;3;3;8;0;0;0;0;0;0
2020-12-11 21:30:00;2;7;2;2;2;2;6;4;7;0;4;3;0;0;0;0;0;0
2020-12-11 21:45:00;2;9;3;2;3;4;7;6;7;1;7;2;0;1;0;0;0;0
2020-12-11 22:00:00;3;8;3;3;0;2;6;9;7;2;5;0;0;0;0;0;0;0
2020-12-11 22:15:00;4;9;0;2;0;2;8;4;1;2;1;1;0;0;0;0;0;0
2020-12-11 22:30:00;0;0;3;1;1;1;5;3;1;2;1;2;0;0;0;0;0;0
2020-12-11 22:45:00;5;7;5;3;5;5;17;14;1;1;1;4;0;0;0;0;0;0
2020-12-11 23:00:00;0;5;5;2;3;2;6;10;2;0;2;4;0;0;0;0;0;0
2020-12-11 23:15:00;3;7;0;0;0;1;2;3;3;0;4;1;0;0;0;0;0;0
2020-12-11 23:30:00;0;1;4;3;5;4;3;2;1;1;1;1;0;0;0;0;0;0
2020-12-11 23:45:00;ERROR:;ORA-12541:;TNS:no;listener;SP2-0640:;Not;connected
