DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-12-18 00:00:00;1;2;2;1;3;1;0;1;0;0;0;1;0;0;0;0;0;0
2020-12-18 00:15:00;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
2020-12-18 00:30:00;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 00:45:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-18 01:00:00;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0
2020-12-18 01:15:00;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0
2020-12-18 01:30:00;3;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 01:45:00;0;1;0;0;0;0;0;0;1;2;1;1;0;0;0;0;0;0
2020-12-18 02:00:00;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0
2020-12-18 02:15:00;2;2;1;1;1;1;1;1;0;2;0;2;0;0;0;0;0;0
2020-12-18 02:30:00;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-12-18 02:45:00;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-18 03:00:00;1;1;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0
2020-12-18 03:15:00;2;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
2020-12-18 03:30:00;0;0;0;0;0;1;1;2;1;0;1;0;0;0;0;0;0;0
2020-12-18 03:45:00;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0
2020-12-18 04:00:00;0;0;0;1;0;1;0;0;1;0;1;2;0;0;0;0;0;0
2020-12-18 04:15:00;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-18 04:30:00;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-18 04:45:00;1;3;0;2;0;2;1;3;0;0;0;1;0;0;0;0;0;0
2020-12-18 05:00:00;0;3;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0
2020-12-18 05:15:00;6;5;4;0;5;0;6;3;1;1;1;3;0;0;0;1;0;0
2020-12-18 05:30:00;17;19;8;6;5;8;4;7;5;0;4;5;0;0;0;0;0;0
2020-12-18 05:45:00;23;22;9;4;10;5;10;10;1;1;4;8;0;0;0;0;0;0
2020-12-18 06:00:00;22;15;8;3;9;9;18;17;4;4;5;4;0;0;0;0;0;0
2020-12-18 06:15:00;25;22;8;8;14;15;21;17;15;2;10;9;0;0;0;0;0;0
2020-12-18 06:30:00;27;17;10;4;11;7;17;15;5;0;5;9;0;0;0;0;0;0
2020-12-18 06:45:00;32;37;10;6;15;8;10;12;3;6;4;10;0;0;0;0;0;1
2020-12-18 07:00:00;21;22;16;6;18;14;12;13;11;5;18;9;0;0;0;0;0;0
2020-12-18 07:15:00;25;28;24;10;24;15;17;20;15;3;17;6;0;0;0;0;0;0
2020-12-18 07:30:00;21;30;17;14;23;21;26;28;13;3;12;5;1;0;0;0;0;0
2020-12-18 07:45:00;20;38;16;11;16;15;17;21;12;9;7;11;0;1;0;0;0;0
2020-12-18 08:00:00;15;20;19;11;21;19;23;24;8;4;13;7;0;0;0;0;0;1
2020-12-18 08:15:00;24;40;19;16;22;23;23;24;11;4;14;9;1;0;0;0;0;0
2020-12-18 08:30:00;18;33;7;14;8;18;26;31;15;4;16;13;0;0;0;1;0;0
2020-12-18 08:45:00;22;34;12;25;18;25;27;28;11;6;17;8;1;0;1;2;0;0
2020-12-18 09:00:00;15;43;20;11;24;16;26;33;12;7;21;9;0;0;0;0;0;0
2020-12-18 09:15:00;14;30;11;17;17;23;41;33;16;7;21;8;0;0;0;0;0;0
2020-12-18 09:30:00;18;50;11;13;9;18;34;28;16;5;19;10;0;1;0;2;2;0
2020-12-18 09:45:00;16;44;18;15;18;20;33;21;18;10;23;16;1;0;0;0;0;1
2020-12-18 10:00:00;13;40;15;17;15;19;34;40;10;5;19;10;0;0;0;0;0;0
2020-12-18 10:15:00;15;30;19;12;20;16;38;31;16;6;22;10;0;0;0;1;0;0
2020-12-18 10:30:00;14;40;7;17;6;19;44;43;22;7;24;13;0;0;0;0;0;0
2020-12-18 10:45:00;14;36;13;23;15;26;32;23;19;5;22;6;0;0;0;0;0;0
2020-12-18 11:00:00;17;45;13;15;19;20;48;40;19;3;26;9;0;0;0;0;0;0
2020-12-18 11:15:00;14;33;17;25;18;31;43;36;17;6;22;8;3;0;0;0;0;0
2020-12-18 11:30:00;16;39;18;14;18;20;47;44;22;7;28;8;0;0;0;0;0;0
2020-12-18 11:45:00;9;34;13;13;15;21;38;36;20;6;24;11;0;0;0;0;0;0
2020-12-18 12:00:00;8;28;15;14;18;17;40;45;25;18;33;19;1;0;0;0;1;0
2020-12-18 12:15:00;7;32;18;9;18;16;47;39;31;8;36;10;3;0;1;0;0;0
2020-12-18 12:30:00;20;34;16;8;22;16;44;37;27;16;32;25;0;0;0;0;0;0
2020-12-18 12:45:00;20;33;13;14;14;21;25;27;30;11;34;18;0;0;0;0;0;1
2020-12-18 13:00:00;10;41;12;11;16;13;46;29;20;11;26;15;0;1;0;0;0;0
2020-12-18 13:15:00;16;42;11;10;10;13;38;28;25;6;35;11;0;1;0;0;0;0
2020-12-18 13:30:00;9;36;10;11;12;17;35;28;16;9;22;11;0;0;0;0;0;0
2020-12-18 13:45:00;13;38;13;16;13;23;30;27;25;11;27;13;1;0;0;0;0;0
2020-12-18 14:00:00;10;35;14;6;15;12;49;42;19;11;29;11;0;1;0;0;0;0
2020-12-18 14:15:00;13;33;12;14;18;18;32;23;23;6;25;7;0;0;0;1;0;0
2020-12-18 14:30:00;12;21;12;12;14;13;35;34;17;8;18;8;0;0;0;1;0;1
2020-12-18 14:45:00;13;32;8;21;8;27;38;40;16;7;20;13;1;5;0;0;0;0
2020-12-18 15:00:00;9;25;8;6;12;8;31;27;18;6;22;9;0;0;0;0;0;0
2020-12-18 15:15:00;13;31;14;8;15;14;51;32;16;9;31;15;0;0;0;0;0;0
