DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-04-28 00:00:00;0;10;2;1;0;0;7;3;0;0
2020-04-28 00:15:00;0;13;2;0;1;0;16;7;1;1
2020-04-28 00:30:00;0;8;0;0;0;1;7;4;0;0
2020-04-28 00:45:00;0;4;0;0;0;3;11;3;0;0
2020-04-28 01:00:00;0;4;0;0;0;1;9;7;0;0
2020-04-28 01:15:00;0;6;0;0;0;0;3;3;0;0
2020-04-28 01:30:00;0;6;1;0;0;1;8;0;1;1
2020-04-28 01:45:00;0;6;0;0;1;0;1;2;0;0
2020-04-28 02:00:00;0;2;0;0;0;1;2;3;0;0
2020-04-28 02:15:00;0;5;0;0;0;0;2;2;0;0
2020-04-28 02:30:00;0;11;0;1;0;1;6;2;0;0
2020-04-28 02:45:00;0;7;0;0;1;0;1;0;0;0
2020-04-28 03:00:00;0;2;0;1;1;0;7;1;0;0
2020-04-28 03:15:00;0;2;0;0;0;0;4;3;0;0
2020-04-28 03:30:00;0;3;0;0;0;0;3;0;0;0
2020-04-28 03:45:00;0;8;0;0;0;0;9;1;0;0
2020-04-28 04:00:00;0;8;0;0;0;0;6;3;0;0
2020-04-28 04:15:00;0;8;0;0;0;3;3;2;0;0
2020-04-28 04:30:00;0;12;0;0;0;1;6;2;0;0
2020-04-28 04:45:00;0;18;0;1;0;8;11;9;1;1
2020-04-28 05:00:00;0;26;6;3;1;27;17;6;2;0
2020-04-28 05:15:00;0;32;0;1;4;70;35;25;3;4
2020-04-28 05:30:00;0;61;0;4;5;124;35;65;3;9
2020-04-28 05:45:00;0;51;3;6;8;112;41;63;6;16
2020-04-28 06:00:00;0;54;12;23;26;80;37;59;8;12
2020-04-28 06:15:00;0;56;5;10;8;134;49;89;10;21
2020-04-28 06:30:00;0;88;2;4;2;181;60;109;15;24
2020-04-28 06:45:00;0;88;6;8;7;138;60;115;10;21
2020-04-28 07:00:00;0;63;6;15;9;121;52;117;18;20
2020-04-28 07:15:00;0;78;4;17;14;110;55;129;7;10
2020-04-28 07:30:00;0;86;11;8;15;125;76;124;11;14
2020-04-28 07:45:00;0;97;7;6;11;119;61;126;14;14
2020-04-28 08:00:00;0;82;8;14;6;85;66;86;6;5
2020-04-28 08:15:00;0;52;6;8;10;93;51;98;5;4
2020-04-28 08:30:00;0;69;7;7;14;69;64;83;11;9
2020-04-28 08:45:00;0;83;9;14;5;52;68;99;8;3
2020-04-28 09:00:00;0;73;8;13;16;37;51;67;11;4
2020-04-28 09:15:00;0;90;3;9;8;36;62;80;4;1
2020-04-28 09:30:00;0;81;11;8;11;46;57;93;9;11
2020-04-28 09:45:00;0;96;6;12;12;34;71;87;12;8
2020-04-28 10:00:00;0;72;10;12;13;30;53;75;9;7
