DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-10-28 00:00:00;0;3;3;0;0;0;1;1;1;2;0
2019-10-28 00:15:00;0;2;3;1;1;2;7;0;1;2;2
2019-10-28 00:30:00;0;0;1;0;0;1;3;5;0;1;0
2019-10-28 00:45:00;0;1;5;1;1;0;2;1;1;2;2
2019-10-28 01:00:00;0;0;7;0;0;1;2;0;2;3;2
2019-10-28 01:15:00;0;0;3;1;1;0;3;2;0;3;1
2019-10-28 01:30:00;0;0;1;0;0;0;0;1;1;1;1
2019-10-28 01:45:00;0;0;1;0;0;0;0;0;0;1;1
2019-10-28 02:00:00;0;0;2;0;0;0;0;0;0;3;2
2019-10-28 02:15:00;0;1;3;0;0;0;0;0;0;1;2
2019-10-28 02:30:00;0;0;0;0;0;0;0;0;0;1;1
2019-10-28 02:45:00;0;1;1;0;1;0;2;2;0;0;0
2019-10-28 03:00:00;0;1;0;0;0;0;0;0;0;1;2
2019-10-28 03:15:00;0;0;2;0;1;0;1;0;1;3;0
2019-10-28 03:30:00;0;0;0;0;0;1;2;0;0;3;0
2019-10-28 03:45:00;0;0;2;0;0;0;2;0;0;0;1
2019-10-28 04:00:00;1;0;1;0;0;0;0;0;1;3;2
2019-10-28 04:15:00;0;0;3;0;0;0;1;0;1;1;2
2019-10-28 04:30:00;1;4;7;1;2;0;1;0;0;2;3
2019-10-28 04:45:00;0;3;8;2;2;1;3;0;1;0;1
2019-10-28 05:00:00;1;21;13;0;0;1;4;0;2;1;6
2019-10-28 05:15:00;3;27;29;2;4;1;11;0;3;4;12
2019-10-28 05:30:00;4;34;41;3;5;2;8;1;5;9;8
2019-10-28 05:45:00;1;30;37;8;9;2;6;0;4;17;16
2019-10-28 06:00:00;2;21;24;3;4;4;11;3;5;12;14
2019-10-28 06:15:00;1;23;23;5;7;7;9;3;7;8;22
2019-10-28 06:30:00;8;52;42;6;12;11;17;5;9;18;30
2019-10-28 06:45:00;9;54;56;7;14;15;16;5;8;19;32
2019-10-28 07:00:00;6;61;68;15;18;21;26;12;13;28;20
2019-10-28 07:15:00;6;58;59;13;18;9;25;14;22;29;20
2019-10-28 07:30:00;4;78;75;10;12;27;39;10;19;30;38
2019-10-28 07:45:00;13;57;75;15;27;12;26;23;31;43;33
2019-10-28 08:00:00;12;57;70;9;21;16;27;17;26;27;27
2019-10-28 08:15:00;9;55;68;19;20;17;25;7;21;37;25
2019-10-28 08:30:00;11;44;68;17;25;13;21;13;25;26;24
2019-10-28 08:45:00;7;40;51;17;23;14;24;17;30;33;25
2019-10-28 09:00:00;7;34;39;14;18;17;33;23;19;26;22
2019-10-28 09:15:00;7;43;55;26;30;24;33;26;29;30;25
2019-10-28 09:30:00;15;39;48;27;36;14;36;23;28;36;19
2019-10-28 09:45:00;11;43;47;19;28;22;25;25;28;36;31
2019-10-28 10:00:00;11;32;40;18;23;13;32;17;23;22;26
2019-10-28 10:15:00;12;29;53;20;28;14;20;14;31;28;20
2019-10-28 10:30:00;6;43;43;15;21;23;38;22;24;29;24
2019-10-28 10:45:00;9;41;49;11;12;22;26;18;26;32;20
2019-10-28 11:00:00;7;35;38;12;19;23;35;17;22;27;24
2019-10-28 11:15:00;3;33;54;13;17;14;33;16;21;24;37
2019-10-28 11:30:00;4;40;44;9;13;28;33;25;21;24;26
2019-10-28 11:45:00;4;36;60;11;16;17;39;29;23;26;35
2019-10-28 12:00:00;7;40;40;13;19;25;32;28;17;33;29
2019-10-28 12:15:00;5;38;46;11;12;17;30;17;27;26;24
2019-10-28 12:30:00;3;36;51;12;15;20;37;23;23;27;26
2019-10-28 12:45:00;5;49;66;10;13;23;40;18;21;21;28
2019-10-28 13:00:00;3;39;46;10;10;17;28;13;16;27;23
2019-10-28 13:15:00;4;42;41;13;18;24;37;26;25;29;22
2019-10-28 13:30:00;7;65;45;18;26;24;28;23;24;23;23
2019-10-28 13:45:00;6;40;60;14;16;19;27;10;23;23;30
2019-10-28 14:00:00;8;49;57;15;23;13;29;22;27;31;26
2019-10-28 14:15:00;12;35;38;19;28;15;27;13;29;36;34
2019-10-28 14:30:00;11;53;49;14;25;15;31;26;21;38;60
2019-10-28 14:45:00;11;43;50;9;18;18;30;28;30;41;61
2019-10-28 15:00:00;17;33;46;15;30;21;35;24;22;30;46
2019-10-28 15:15:00;11;45;44;13;22;24;34;30;22;32;53
2019-10-28 15:30:00;14;53;42;11;21;23;39;26;25;43;47
2019-10-28 15:45:00;8;38;45;13;21;21;49;26;39;34;59
2019-10-28 16:00:00;25;55;71;19;30;18;41;28;33;28;94
2019-10-28 16:15:00;8;55;68;17;28;23;34;16;42;43;93
2019-10-28 16:30:00;18;53;65;16;28;22;44;25;39;50;82
2019-10-28 16:45:00;17;54;59;16;27;20;25;14;29;38;77
