DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2019-08-15 00:00:00;6;15;15;14;13;2;0;0;0;3;0;0
2019-08-15 00:15:00;12;11;8;8;10;0;0;0;0;0;0;0
2019-08-15 00:30:00;7;13;5;7;8;0;0;0;0;0;0;0
2019-08-15 00:45:00;9;8;8;10;13;0;0;0;0;0;0;0
2019-08-15 01:00:00;8;11;11;9;11;0;0;0;0;0;0;0
2019-08-15 01:15:00;4;12;12;12;8;0;0;0;0;0;0;0
2019-08-15 01:30:00;6;4;7;7;7;0;0;0;0;0;0;0
2019-08-15 01:45:00;4;5;7;4;1;0;0;0;0;0;0;0
2019-08-15 02:00:00;3;4;4;3;2;0;0;0;0;0;0;0
2019-08-15 02:15:00;9;9;10;4;6;0;0;0;0;0;0;0
2019-08-15 02:30:00;2;5;3;6;5;0;0;0;0;0;0;0
2019-08-15 02:45:00;3;4;0;7;3;0;0;0;0;0;0;0
2019-08-15 03:00:00;1;6;9;7;4;0;0;0;0;0;0;0
2019-08-15 03:15:00;1;4;8;7;6;0;0;0;0;0;0;0
2019-08-15 03:30:00;0;5;7;8;3;0;0;0;0;0;0;0
2019-08-15 03:45:00;2;4;9;4;1;0;0;0;0;0;0;0
2019-08-15 04:00:00;5;5;7;4;4;0;0;0;0;0;0;0
2019-08-15 04:15:00;0;4;3;1;6;0;0;0;0;0;0;0
2019-08-15 04:30:00;4;2;4;2;3;0;0;0;0;0;0;0
2019-08-15 04:45:00;3;6;3;7;3;0;0;0;0;0;0;0
2019-08-15 05:00:00;1;2;6;4;4;0;0;0;0;0;0;0
2019-08-15 05:15:00;4;9;8;6;3;0;0;0;0;0;0;0
2019-08-15 05:30:00;5;11;6;14;7;0;0;0;0;0;0;0
2019-08-15 05:45:00;7;8;11;15;15;0;0;0;0;0;0;0
2019-08-15 06:00:00;4;13;7;7;8;0;0;0;0;0;0;0
2019-08-15 06:15:00;6;12;10;14;4;0;0;0;0;0;0;0
2019-08-15 06:30:00;6;13;3;16;11;0;0;0;0;0;0;0
2019-08-15 06:45:00;10;19;7;8;13;0;0;0;0;0;0;0
2019-08-15 07:00:00;5;11;7;3;4;0;0;0;0;0;0;0
2019-08-15 07:15:00;11;20;11;6;4;0;0;0;0;0;0;0
2019-08-15 07:30:00;8;15;11;12;5;0;0;0;0;0;0;0
2019-08-15 07:45:00;12;19;10;12;8;0;0;0;0;0;0;0
2019-08-15 08:00:00;7;25;14;12;13;0;1;0;0;0;0;0
2019-08-15 08:15:00;11;21;32;21;13;0;1;0;0;1;0;0
2019-08-15 08:30:00;14;13;23;15;17;0;0;0;0;0;0;0
2019-08-15 08:45:00;16;36;29;25;22;0;0;0;0;0;0;0
2019-08-15 09:00:00;17;25;17;13;17;2;1;0;0;5;2;0
2019-08-15 09:15:00;23;55;30;18;28;4;0;0;0;12;2;0
2019-08-15 09:30:00;24;37;34;29;36;0;2;0;0;0;14;1
2019-08-15 09:45:00;21;32;29;34;28;3;2;0;0;4;0;0
2019-08-15 10:00:00;24;43;26;22;23;0;6;0;0;1;2;2
2019-08-15 10:15:00;15;34;54;29;27;1;2;0;0;18;2;2
2019-08-15 10:30:00;33;29;36;22;22;3;2;0;0;0;1;0
2019-08-15 10:45:00;41;24;35;24;25;3;1;0;0;0;2;0
2019-08-15 11:00:00;23;39;59;27;24;1;3;0;0;9;3;1
2019-08-15 11:15:00;41;46;48;30;26;2;2;0;0;2;1;0
2019-08-15 11:30:00;21;34;34;22;32;1;0;0;0;0;1;0
2019-08-15 11:45:00;24;41;36;34;33;1;6;0;0;5;0;0
2019-08-15 12:00:00;28;41;33;26;39;0;7;0;0;3;0;2
2019-08-15 12:15:00;26;48;35;30;27;0;0;0;0;0;0;0
2019-08-15 12:30:00;25;42;23;27;37;1;2;0;0;2;0;0
2019-08-15 12:45:00;19;26;30;33;32;0;4;0;0;13;0;0
2019-08-15 13:00:00;27;25;32;27;37;0;1;0;0;8;2;2
2019-08-15 13:15:00;23;29;40;27;43;1;3;0;0;4;0;0
2019-08-15 13:30:00;25;41;50;29;30;0;0;0;0;0;2;1
2019-08-15 13:45:00;27;36;35;42;40;0;2;0;0;0;2;1
2019-08-15 14:00:00;12;45;31;42;51;0;0;0;0;0;2;4
2019-08-15 14:15:00;24;44;24;25;29;17;0;0;0;4;10;0
2019-08-15 14:30:00;28;31;43;35;29;2;3;0;0;8;9;5
2019-08-15 14:45:00;19;39;32;36;44;4;3;0;0;3;5;1
2019-08-15 15:00:00;21;33;28;35;27;12;3;0;0;4;0;0
2019-08-15 15:15:00;16;40;17;39;43;2;3;0;0;34;2;0
2019-08-15 15:30:00;17;31;31;30;45;6;1;0;0;44;1;0
2019-08-15 15:45:00;29;39;32;39;42;4;4;0;0;12;0;0
2019-08-15 16:00:00;24;36;22;21;29;1;2;0;0;2;0;0
2019-08-15 16:15:00;22;51;22;36;52;7;1;0;0;18;3;5
2019-08-15 16:30:00;29;36;30;42;39;2;3;0;0;4;8;9
2019-08-15 16:45:00;30;46;28;35;48;5;0;0;0;7;6;0
2019-08-15 17:00:00;26;40;42;49;52;11;1;0;0;4;4;3
2019-08-15 17:15:00;25;45;38;50;50;0;0;0;0;0;1;1
2019-08-15 17:30:00;22;36;20;38;51;0;7;0;0;3;0;0
2019-08-15 17:45:00;27;31;31;30;59;1;1;0;3;10;4;1
2019-08-15 18:00:00;30;44;40;49;59;2;1;0;0;0;2;18
2019-08-15 18:15:00;23;35;27;43;51;0;1;0;0;10;4;1
2019-08-15 18:30:00;28;29;38;35;50;0;0;0;0;0;2;0
2019-08-15 18:45:00;23;27;31;50;36;0;3;0;0;2;1;0
2019-08-15 19:00:00;13;32;25;39;44;3;2;0;0;5;0;0
2019-08-15 19:15:00;22;33;26;41;37;1;0;0;0;0;2;1
2019-08-15 19:30:00;21;37;24;38;35;0;0;0;0;0;7;5
2019-08-15 19:45:00;22;33;20;28;39;0;1;0;0;0;0;0
2019-08-15 20:00:00;22;30;27;31;33;0;0;0;0;0;2;8
2019-08-15 20:15:00;12;37;30;25;27;4;3;0;0;3;2;3
2019-08-15 20:30:00;16;26;29;23;34;1;0;0;1;0;2;0
2019-08-15 20:45:00;14;24;16;30;30;0;4;0;0;17;5;5
2019-08-15 21:00:00;15;29;22;18;24;0;1;0;1;12;0;0
