DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-10-23 00:00:00;2;0;0;0;1;6;7;4;1;0;0;0;0
2019-10-23 00:15:00;3;4;0;0;5;6;2;5;2;0;1;0;0
2019-10-23 00:30:00;1;0;0;0;5;8;5;6;3;0;0;0;0
2019-10-23 00:45:00;1;1;0;0;2;2;4;2;0;0;0;1;0
2019-10-23 01:00:00;2;3;0;0;1;5;3;1;2;1;1;0;0
2019-10-23 01:15:00;2;1;0;0;5;5;3;2;1;0;0;0;0
2019-10-23 01:30:00;2;0;0;0;3;3;2;1;2;1;2;0;0
2019-10-23 01:45:00;0;0;0;0;3;3;1;1;1;0;0;0;0
2019-10-23 02:00:00;0;0;0;0;1;2;1;0;0;0;0;0;0
2019-10-23 02:15:00;0;0;0;0;0;0;2;1;1;1;0;0;0
2019-10-23 02:30:00;1;0;0;0;1;1;0;1;0;0;13;0;0
2019-10-23 02:45:00;1;1;0;0;4;4;1;0;0;0;48;0;0
2019-10-23 03:00:00;2;1;0;0;5;4;1;0;1;0;725;0;0
2019-10-23 03:15:00;1;2;0;0;0;1;3;0;1;1;1190;0;0
2019-10-23 03:30:00;0;1;0;0;1;1;1;0;1;0;795;0;0
2019-10-23 03:45:00;0;0;0;0;2;1;3;3;3;2;567;0;0
2019-10-23 04:00:00;1;2;0;0;3;1;2;1;3;2;39;0;0
2019-10-23 04:15:00;3;1;0;0;6;7;3;0;1;0;154;0;1
2019-10-23 04:30:00;2;1;0;0;5;4;7;7;3;1;1;0;0
2019-10-23 04:45:00;0;1;0;1;9;10;6;4;2;0;38;0;0
2019-10-23 05:00:00;2;3;2;1;17;17;27;18;5;5;501;0;0
2019-10-23 05:15:00;7;3;0;0;13;17;39;23;4;4;76;1;1
2019-10-23 05:30:00;4;4;0;0;28;33;57;45;21;10;152;1;0
2019-10-23 05:45:00;8;8;0;0;49;52;56;54;19;12;980;0;3
2019-10-23 06:00:00;9;14;0;0;56;59;37;37;17;4;1443;0;1
2019-10-23 06:15:00;12;9;0;0;47;42;68;73;32;15;1341;0;1
2019-10-23 06:30:00;15;12;3;3;49;50;76;92;44;14;339;2;0
2019-10-23 06:45:00;12;13;0;1;64;60;96;107;53;25;5;6;1
2019-10-23 07:00:00;22;15;1;1;59;59;117;94;61;27;0;4;2
2019-10-23 07:15:00;16;18;2;3;65;69;111;97;80;54;180;1;7
2019-10-23 07:30:00;33;16;0;4;62;53;86;93;106;66;116;0;2
2019-10-23 07:45:00;32;32;2;7;90;82;86;87;88;49;5;0;4
2019-10-23 08:00:00;20;22;0;5;93;89;103;94;92;45;10;2;1
2019-10-23 08:15:00;32;25;2;1;72;60;112;83;74;37;50;4;1
2019-10-23 08:30:00;44;19;3;3;69;64;112;65;72;40;213;1;0
2019-10-23 08:45:00;28;25;2;7;72;69;80;55;66;20;87;1;2
2019-10-23 09:00:00;34;22;2;3;47;63;57;26;49;23;12;2;2
2019-10-23 09:15:00;29;13;2;1;59;48;63;30;49;22;5;6;1
2019-10-23 09:30:00;32;15;3;2;50;53;79;31;59;23;8;0;2
2019-10-23 09:45:00;25;14;0;10;73;67;61;24;52;17;256;1;1
2019-10-23 10:00:00;39;15;1;2;54;61;64;24;46;14;3;1;1
2019-10-23 10:15:00;41;28;2;3;77;70;63;30;37;15;7;1;0
2019-10-23 10:30:00;40;20;2;2;62;60;56;28;43;19;5;1;2
2019-10-23 10:45:00;46;31;1;7;64;62;59;29;41;15;3;0;1
2019-10-23 11:00:00;34;23;1;3;53;70;64;31;42;21;4;1;1
2019-10-23 11:15:00;36;29;4;3;61;65;57;29;54;19;5;0;3
2019-10-23 11:30:00;52;35;2;1;62;78;73;33;49;18;18;1;2
2019-10-23 11:45:00;34;30;1;2;62;62;67;30;41;17;8;0;2
2019-10-23 12:00:00;42;46;5;2;68;86;57;30;44;24;4;2;1
2019-10-23 12:15:00;52;47;2;2;73;91;53;34;49;22;11;3;3
2019-10-23 12:30:00;47;40;4;3;63;72;58;38;44;17;12;1;4
