DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-07-21 00:00:00;11;8;0;6;3;0;0;0;0;0
2020-07-21 00:15:00;6;4;0;6;4;0;0;0;0;0
2020-07-21 00:30:00;4;8;1;8;5;0;0;0;0;0
2020-07-21 00:45:00;6;4;0;9;5;0;0;0;0;0
2020-07-21 01:00:00;3;1;0;6;3;0;0;0;0;0
2020-07-21 01:15:00;6;2;1;6;1;0;0;0;0;0
2020-07-21 01:30:00;4;3;0;2;3;0;0;0;0;0
2020-07-21 01:45:00;6;4;0;6;3;0;0;0;0;0
2020-07-21 02:00:00;7;2;0;2;1;0;0;0;0;0
2020-07-21 02:15:00;5;3;0;2;1;0;0;0;0;0
2020-07-21 02:30:00;7;4;0;4;3;0;0;0;0;0
2020-07-21 02:45:00;2;1;0;5;3;0;0;0;0;0
2020-07-21 03:00:00;2;0;0;10;8;0;0;0;0;0
2020-07-21 03:15:00;5;3;0;4;2;0;0;0;0;0
2020-07-21 03:30:00;9;7;0;8;7;1;0;0;0;0
2020-07-21 03:45:00;4;1;0;6;3;0;0;0;0;0
2020-07-21 04:00:00;11;5;0;9;3;0;0;0;0;0
2020-07-21 04:15:00;7;2;0;9;4;0;0;0;0;0
2020-07-21 04:30:00;10;6;0;8;6;1;0;0;0;0
2020-07-21 04:45:00;12;11;0;21;8;0;0;0;0;0
2020-07-21 05:00:00;16;13;0;25;13;0;0;0;0;0
2020-07-21 05:15:00;38;19;0;33;10;0;0;0;0;0
2020-07-21 05:30:00;46;30;0;45;11;1;0;0;0;0
2020-07-21 05:45:00;55;39;0;64;28;2;0;0;0;0
2020-07-21 06:00:00;43;26;4;62;27;3;0;0;0;0
2020-07-21 06:15:00;63;30;0;61;35;1;0;0;0;0
2020-07-21 06:30:00;100;57;0;94;54;4;0;0;0;0
2020-07-21 06:45:00;132;81;0;96;48;5;1;0;0;0
2020-07-21 07:00:00;93;56;0;104;58;8;1;0;0;0
2020-07-21 07:15:00;101;49;0;111;68;3;0;0;0;0
2020-07-21 07:30:00;109;55;0;110;52;6;0;0;0;0
2020-07-21 07:45:00;124;90;0;120;71;5;0;0;0;0
2020-07-21 08:00:00;106;75;4;81;61;6;0;0;0;0
2020-07-21 08:15:00;83;73;3;96;51;5;2;0;0;0
2020-07-21 08:30:00;110;74;0;84;43;7;0;0;0;0
2020-07-21 08:45:00;83;61;12;87;42;6;1;0;0;0
2020-07-21 09:00:00;72;62;0;74;37;8;0;0;0;0
2020-07-21 09:15:00;82;59;0;91;57;11;0;0;0;0
2020-07-21 09:30:00;80;54;2;106;48;7;2;0;0;0
2020-07-21 09:45:00;92;52;2;96;52;8;0;0;0;0
2020-07-21 10:00:00;86;50;4;101;66;7;0;0;0;0
2020-07-21 10:15:00;95;76;2;110;60;8;2;0;0;0
2020-07-21 10:30:00;87;55;2;88;62;8;4;0;0;0
2020-07-21 10:45:00;102;76;2;107;76;8;0;0;0;0
2020-07-21 11:00:00;102;65;9;90;58;8;0;0;0;0
2020-07-21 11:15:00;106;65;8;115;60;8;0;0;0;0
2020-07-21 11:30:00;97;69;2;91;53;5;3;0;0;0
2020-07-21 11:45:00;104;86;13;101;50;8;0;0;0;0
2020-07-21 12:00:00;105;85;3;104;46;9;6;0;0;0
2020-07-21 12:15:00;89;66;8;106;53;11;5;0;0;0
2020-07-21 12:30:00;98;87;7;86;41;11;10;0;0;0
2020-07-21 12:45:00;81;65;12;96;45;7;2;0;0;0
2020-07-21 13:00:00;99;51;0;109;60;9;2;0;0;0
2020-07-21 13:15:00;112;66;9;94;56;9;4;0;0;0
2020-07-21 13:30:00;92;52;4;112;59;9;8;0;0;0
2020-07-21 13:45:00;114;70;3;102;53;5;1;0;0;0
2020-07-21 14:00:00;97;66;6;112;54;5;7;0;0;0
2020-07-21 14:15:00;117;69;5;113;63;6;0;0;0;0
2020-07-21 14:30:00;116;84;2;95;63;10;0;0;0;0
2020-07-21 14:45:00;100;66;5;110;57;11;1;0;0;0
2020-07-21 15:00:00;97;61;5;100;65;12;0;0;0;0
2020-07-21 15:15:00;117;74;2;106;72;9;0;0;0;0
2020-07-21 15:30:00;105;76;0;91;72;9;0;0;0;0
2020-07-21 15:45:00;104;61;2;109;63;7;6;0;0;0
2020-07-21 16:00:00;121;66;2;120;96;10;5;0;0;0
2020-07-21 16:15:00;126;87;1;118;76;14;0;0;0;0
2020-07-21 16:30:00;106;79;3;132;93;10;9;0;0;0
2020-07-21 16:45:00;123;72;2;119;87;9;0;0;0;0
2020-07-21 17:00:00;115;75;4;143;93;12;2;0;0;0
2020-07-21 17:15:00;99;63;4;122;69;5;3;0;0;0
2020-07-21 17:30:00;84;61;3;107;65;8;5;0;0;0
2020-07-21 17:45:00;88;42;4;110;55;8;0;0;0;0
2020-07-21 18:00:00;73;43;4;72;45;2;0;0;0;0
2020-07-21 18:15:00;82;48;0;77;38;7;0;0;0;0
2020-07-21 18:30:00;78;33;1;89;46;1;0;0;0;0
2020-07-21 18:45:00;59;36;1;78;35;5;4;0;0;0
2020-07-21 19:00:00;45;30;0;64;34;255;1;0;0;0
2020-07-21 19:15:00;45;18;0;46;13;5;0;0;0;0
2020-07-21 19:30:00;41;29;1;39;19;2;0;0;0;0
2020-07-21 19:45:00;49;22;0;33;21;4;0;0;0;0
2020-07-21 20:00:00;49;21;0;39;14;6;0;0;0;0
2020-07-21 20:15:00;36;16;1;51;17;2;0;0;0;0
2020-07-21 20:30:00;30;17;1;29;10;0;0;0;0;0
2020-07-21 20:45:00;34;18;0;44;12;1;0;0;0;0
2020-07-21 21:00:00;35;13;0;35;15;1;0;0;0;0
2020-07-21 21:15:00;48;12;1;35;12;0;0;0;0;0
2020-07-21 21:30:00;26;15;1;23;6;0;0;0;0;0
2020-07-21 21:45:00;31;14;0;21;7;0;0;0;0;0
2020-07-21 22:00:00;36;13;2;18;7;0;0;0;0;0
2020-07-21 22:15:00;36;17;2;31;10;0;0;0;0;0
2020-07-21 22:30:00;27;8;1;18;6;0;0;0;0;0
2020-07-21 22:45:00;13;7;1;16;10;1;0;0;0;0
2020-07-21 23:00:00;12;13;0;19;10;1;0;0;0;0
2020-07-21 23:15:00;7;10;1;12;6;0;0;0;0;0
2020-07-21 23:30:00;8;7;0;6;6;0;0;0;0;0
