DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-06-01 00:00:00;18;4;5;3;2;3;1;26;0;0;0;0;0
2020-06-01 00:15:00;20;8;9;3;1;2;1;25;0;0;0;0;0
2020-06-01 00:30:00;22;5;5;3;0;0;1;15;0;0;0;0;0
2020-06-01 00:45:00;14;3;6;3;1;1;0;19;0;0;0;0;0
2020-06-01 01:00:00;12;5;6;3;0;0;0;15;0;0;0;0;0
2020-06-01 01:15:00;12;7;11;3;0;0;4;16;0;0;0;0;0
2020-06-01 01:30:00;8;3;5;3;0;0;0;10;0;0;0;0;0
2020-06-01 01:45:00;13;3;4;2;1;1;0;7;0;0;0;0;0
2020-06-01 02:00:00;6;1;2;0;0;0;1;9;0;0;0;0;0
2020-06-01 02:15:00;10;3;7;4;0;0;1;13;0;0;0;0;0
2020-06-01 02:30:00;6;1;2;1;0;0;0;9;0;0;0;0;0
2020-06-01 02:45:00;5;2;3;1;0;0;0;4;0;0;0;0;0
2020-06-01 03:00:00;5;1;1;1;0;1;2;7;0;0;0;0;0
2020-06-01 03:15:00;3;0;2;0;0;0;0;4;0;0;0;0;0
2020-06-01 03:30:00;2;0;0;0;0;0;0;2;0;0;0;0;0
2020-06-01 03:45:00;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-06-01 04:00:00;1;2;3;2;0;0;0;4;0;0;0;0;0
2020-06-01 04:15:00;2;2;3;3;0;0;4;2;0;0;0;0;0
2020-06-01 04:30:00;4;1;1;0;0;0;0;4;0;0;0;0;0
2020-06-01 04:45:00;3;2;2;1;1;1;1;2;0;0;0;0;0
2020-06-01 05:00:00;10;1;1;0;0;0;0;0;0;0;0;0;0
2020-06-01 05:15:00;7;4;4;5;0;0;0;8;0;0;0;0;0
2020-06-01 05:30:00;11;1;2;0;2;2;1;14;0;0;0;0;0
2020-06-01 05:45:00;12;4;4;2;1;2;1;19;0;0;0;0;0
2020-06-01 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 06:15:00;12;1;7;4;0;0;2;15;0;0;0;0;0
2020-06-01 06:30:00;15;2;3;2;2;3;2;19;0;0;0;0;0
2020-06-01 06:45:00;15;4;6;2;1;1;1;9;0;0;0;0;0
2020-06-01 07:00:00;8;7;9;3;0;0;0;31;0;0;0;0;0
2020-06-01 07:15:00;23;8;10;10;5;3;2;25;0;0;0;0;0
2020-06-01 07:30:00;20;4;5;2;1;1;1;15;0;0;0;0;0
2020-06-01 07:45:00;16;7;7;2;2;3;2;17;0;0;0;0;0
2020-06-01 08:00:00;19;4;7;4;3;5;0;22;0;0;0;0;0
2020-06-01 08:15:00;22;6;10;6;5;5;3;21;0;0;0;0;0
2020-06-01 08:30:00;27;6;14;5;4;4;1;37;0;0;0;0;0
2020-06-01 08:45:00;36;11;13;3;8;7;2;38;0;0;0;0;0
2020-06-01 09:00:00;33;7;14;6;5;6;0;38;0;0;0;0;0
2020-06-01 09:15:00;41;11;15;6;4;5;1;37;0;0;0;0;0
2020-06-01 09:30:00;46;6;16;5;8;8;9;51;0;0;0;0;0
2020-06-01 09:45:00;40;8;13;8;7;8;4;57;0;0;0;0;0
2020-06-01 10:00:00;64;7;18;6;12;10;4;71;0;0;0;0;0
2020-06-01 10:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 10:30:00;63;11;17;5;7;5;1;84;0;0;0;0;0
2020-06-01 10:45:00;68;9;11;10;4;5;3;72;0;0;0;0;0
2020-06-01 11:00:00;79;11;16;10;9;9;0;90;0;0;0;0;0
2020-06-01 11:15:00;52;7;20;6;11;9;5;83;0;0;0;0;0
2020-06-01 11:30:00;72;13;25;3;9;9;3;94;0;0;0;0;0
2020-06-01 11:45:00;59;9;22;9;11;9;7;82;0;0;0;0;0
2020-06-01 12:00:00;68;11;26;4;10;11;4;96;0;0;0;0;0
2020-06-01 12:15:00;58;14;18;9;9;14;5;80;0;0;0;0;0
2020-06-01 12:30:00;89;16;25;14;20;18;4;94;0;0;0;0;0
2020-06-01 12:45:00;70;16;24;7;12;10;5;79;0;0;0;0;0
2020-06-01 13:00:00;79;14;18;6;6;5;2;91;0;0;0;0;0
2020-06-01 13:15:00;68;15;22;10;13;13;6;87;0;0;0;0;0
2020-06-01 13:30:00;100;13;23;9;7;6;8;94;0;0;0;0;0
2020-06-01 13:45:00;93;11;15;9;8;6;9;97;0;0;0;0;0
2020-06-01 14:00:00;103;13;23;7;12;11;8;112;0;0;0;0;0
2020-06-01 14:15:00;109;13;13;7;5;5;4;93;0;0;0;0;0
2020-06-01 14:30:00;128;11;20;6;10;9;7;101;1;0;0;0;0
2020-06-01 14:45:00;97;15;21;7;10;9;7;93;0;0;0;0;0
2020-06-01 15:00:00;103;18;26;12;13;12;7;100;0;0;0;0;0
2020-06-01 15:15:00;90;23;29;14;11;10;5;85;0;0;0;0;0
2020-06-01 15:30:00;112;15;24;12;14;14;5;104;0;0;0;0;0
2020-06-01 15:45:00;103;13;25;10;10;10;8;77;0;0;0;0;0
2020-06-01 16:00:00;108;15;24;9;7;9;6;97;1;0;0;0;0
2020-06-01 16:15:00;98;14;17;4;15;14;4;79;0;0;0;0;0
2020-06-01 16:30:00;128;19;28;13;11;10;4;91;3;0;0;0;0
2020-06-01 16:45:00;126;24;29;16;9;10;7;85;0;0;0;0;0
2020-06-01 17:00:00;120;24;31;14;19;15;16;125;3;0;0;0;0
2020-06-01 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 17:30:00;130;23;27;11;5;6;6;107;1;0;0;0;0
2020-06-01 17:45:00;109;23;26;9;13;12;6;90;0;0;0;0;0
2020-06-01 18:00:00;123;19;31;12;11;13;9;100;0;1;0;0;0
2020-06-01 18:15:00;104;13;26;8;14;12;4;107;0;0;0;0;0
