DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-02-27 00:00:00;11;5;0;9;2;0;0;0;0;0
2020-02-27 00:15:00;10;9;1;4;3;1;0;0;0;0
2020-02-27 00:30:00;4;4;0;5;2;0;0;0;0;0
2020-02-27 00:45:00;6;6;1;7;5;0;0;0;0;0
2020-02-27 01:00:00;4;3;0;4;1;0;0;0;0;0
2020-02-27 01:15:00;3;3;0;4;0;0;0;0;0;0
2020-02-27 01:30:00;3;2;0;3;2;0;0;0;0;0
2020-02-27 01:45:00;11;3;0;3;1;1;0;0;0;0
2020-02-27 02:00:00;11;6;0;4;2;0;0;0;0;0
2020-02-27 02:15:00;3;3;0;1;1;0;0;0;0;0
2020-02-27 02:30:00;4;2;0;3;0;0;0;0;0;0
2020-02-27 02:45:00;2;1;0;2;3;0;0;0;0;0
2020-02-27 03:00:00;4;1;0;7;0;0;0;0;0;0
2020-02-27 03:15:00;5;3;0;6;4;3;0;0;0;0
2020-02-27 03:30:00;3;5;0;5;2;1;0;0;0;0
2020-02-27 03:45:00;9;7;0;1;1;2;0;0;0;0
2020-02-27 04:00:00;13;6;0;6;2;1;0;0;0;0
2020-02-27 04:15:00;15;10;1;6;6;1;0;0;0;0
2020-02-27 04:30:00;8;2;1;11;7;0;0;0;0;0
2020-02-27 04:45:00;18;10;1;21;13;1;0;0;0;0
2020-02-27 05:00:00;15;7;0;27;14;1;0;0;0;0
2020-02-27 05:15:00;31;22;0;35;8;0;0;0;0;0
2020-02-27 05:30:00;38;17;0;54;20;1;0;0;0;0
2020-02-27 05:45:00;62;33;3;64;35;0;0;0;0;0
2020-02-27 06:00:00;64;36;5;56;29;3;0;0;0;0
2020-02-27 06:15:00;62;16;1;66;27;2;0;0;0;0
2020-02-27 06:30:00;105;57;1;80;57;7;0;0;0;0
2020-02-27 06:45:00;112;67;0;108;64;2;0;0;0;0
2020-02-27 07:00:00;110;47;0;89;53;2;1;0;0;0
2020-02-27 07:15:00;125;64;1;90;48;8;1;0;0;0
2020-02-27 07:30:00;127;52;1;118;59;5;0;0;0;0
2020-02-27 07:45:00;125;83;1;113;67;6;0;0;0;0
2020-02-27 08:00:00;109;96;5;108;67;5;0;0;0;0
2020-02-27 08:15:00;105;94;7;73;45;2;0;0;0;0
2020-02-27 08:30:00;94;79;0;94;54;5;0;0;0;0
2020-02-27 08:45:00;87;66;0;86;45;7;0;0;0;0
2020-02-27 09:00:00;80;79;0;81;42;5;0;0;0;0
2020-02-27 09:15:00;80;54;2;106;50;8;0;0;0;0
2020-02-27 09:30:00;71;54;5;86;51;8;0;0;0;0
2020-02-27 09:45:00;90;59;0;96;48;7;2;0;0;0
2020-02-27 10:00:00;85;53;5;94;43;260;0;0;0;0
2020-02-27 10:15:00;90;58;6;88;42;5;0;0;0;0
2020-02-27 10:30:00;81;58;6;102;52;10;0;0;0;0
2020-02-27 10:45:00;80;84;8;98;67;6;0;0;0;0
2020-02-27 11:00:00;87;57;5;105;66;4;2;0;0;0
2020-02-27 11:15:00;109;70;4;98;75;260;0;0;0;0
