DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-02-23 00:00:00;1;12;9;10;7;1;0;0;0;0;0;0;0
2020-02-23 00:15:00;1;23;9;22;9;1;0;0;0;0;0;0;0
2020-02-23 00:30:00;0;15;7;20;9;0;0;0;0;0;0;0;0
2020-02-23 00:45:00;3;14;7;15;8;0;0;0;0;0;0;0;0
2020-02-23 01:00:00;0;19;11;21;7;0;0;1;0;0;0;0;0
2020-02-23 01:15:00;0;15;8;18;8;1;0;0;0;0;0;0;0
2020-02-23 01:30:00;0;20;6;11;0;0;1;1;0;0;0;0;0
2020-02-23 01:45:00;0;11;3;10;2;0;0;0;0;0;0;0;0
2020-02-23 02:00:00;1;9;2;17;8;0;0;0;0;0;0;0;0
2020-02-23 02:15:00;1;7;1;12;1;0;1;3;0;0;0;0;0
2020-02-23 02:30:00;0;9;4;5;5;0;0;0;0;0;0;0;0
2020-02-23 02:45:00;0;7;4;6;6;0;0;1;0;0;0;0;0
2020-02-23 03:00:00;0;8;0;12;10;0;0;0;0;0;0;0;0
2020-02-23 03:15:00;0;7;1;7;2;0;0;0;0;0;0;0;0
2020-02-23 03:30:00;1;10;3;6;3;0;1;1;0;0;0;0;0
2020-02-23 03:45:00;0;5;0;5;5;0;0;0;0;0;0;0;0
2020-02-23 04:00:00;0;3;3;5;3;0;0;0;0;0;0;0;0
2020-02-23 04:15:00;1;4;0;9;4;0;0;0;0;0;0;0;0
2020-02-23 04:30:00;0;4;2;5;1;0;1;1;0;0;0;0;0
2020-02-23 04:45:00;0;7;2;11;1;0;0;0;0;0;0;0;0
2020-02-23 05:00:00;1;12;7;13;3;0;0;0;0;0;0;0;0
2020-02-23 05:15:00;0;11;2;8;6;0;1;1;0;0;0;0;0
2020-02-23 05:30:00;0;10;3;20;7;0;0;0;0;0;0;0;0
2020-02-23 05:45:00;0;19;8;13;6;0;0;0;0;0;0;0;0
2020-02-23 06:00:00;0;27;5;5;6;0;0;0;0;0;0;0;0
2020-02-23 06:15:00;0;13;7;7;5;0;0;0;0;0;0;0;0
2020-02-23 06:30:00;0;8;1;7;3;0;0;0;0;0;0;0;0
2020-02-23 06:45:00;0;11;3;9;3;0;0;0;0;0;0;0;0
2020-02-23 07:00:00;0;8;6;8;3;0;0;0;0;0;0;0;0
2020-02-23 07:15:00;1;14;11;10;2;0;1;1;0;0;0;0;0
2020-02-23 07:30:00;0;16;8;12;5;0;0;0;0;0;0;0;0
2020-02-23 07:45:00;1;22;6;10;4;0;0;0;0;0;0;0;0
2020-02-23 08:00:00;3;10;12;6;4;0;0;4;0;0;0;0;0
2020-02-23 08:15:00;0;19;8;10;5;0;0;0;0;0;0;0;0
2020-02-23 08:30:00;0;19;10;15;6;0;1;1;0;0;0;0;0
2020-02-23 08:45:00;0;34;16;20;7;1;0;2;0;0;0;0;0
2020-02-23 09:00:00;1;33;17;25;12;0;0;1;0;0;0;0;0
2020-02-23 09:15:00;1;39;20;32;10;0;1;1;0;0;0;0;0
2020-02-23 09:30:00;0;41;28;33;18;1;0;0;0;0;0;0;0
2020-02-23 09:45:00;4;43;25;42;18;1;1;1;0;0;0;0;0
2020-02-23 10:00:00;2;38;51;43;17;2;2;2;0;0;4;1;0
2020-02-23 10:15:00;1;36;25;45;30;0;0;1;0;0;3;2;0
2020-02-23 10:30:00;2;49;34;33;24;2;0;1;0;0;0;0;0
2020-02-23 10:45:00;1;56;39;50;18;2;2;6;0;0;0;0;0
2020-02-23 11:00:00;2;56;28;45;19;1;1;1;0;0;0;0;0
2020-02-23 11:15:00;0;60;30;42;24;2;2;3;0;0;0;0;0
2020-02-23 11:30:00;2;60;37;39;22;2;0;2;0;0;0;0;0
2020-02-23 11:45:00;1;67;48;53;35;1;2;5;0;0;0;0;0
2020-02-23 12:00:00;0;66;38;52;24;0;1;2;0;0;0;0;0
2020-02-23 12:15:00;0;57;35;54;36;4;0;3;0;0;0;0;0
2020-02-23 12:30:00;2;59;30;49;29;0;0;0;0;0;0;0;0
2020-02-23 12:45:00;2;65;46;62;27;0;0;2;0;0;0;0;0
2020-02-23 13:00:00;0;61;41;50;32;1;1;2;0;0;0;0;0
2020-02-23 13:15:00;2;69;35;65;36;0;0;1;0;0;0;0;0
2020-02-23 13:30:00;1;52;48;47;38;1;0;3;0;0;0;0;0
2020-02-23 13:45:00;1;61;42;63;27;0;0;2;0;0;0;0;0
2020-02-23 14:00:00;1;66;39;61;26;2;1;1;0;0;0;0;0
2020-02-23 14:15:00;1;56;45;42;30;1;0;1;0;0;0;0;0
2020-02-23 14:30:00;2;66;39;67;44;3;2;4;0;0;0;0;0
2020-02-23 14:45:00;1;55;39;57;36;1;0;0;0;0;0;0;0
2020-02-23 15:00:00;1;63;37;64;41;0;0;1;0;0;0;0;0
2020-02-23 15:15:00;1;52;36;53;33;0;1;1;0;0;0;0;0
2020-02-23 15:30:00;0;47;32;60;35;0;0;0;0;0;0;0;0
2020-02-23 15:45:00;3;43;36;68;26;2;2;3;0;0;0;0;0
2020-02-23 16:00:00;2;57;50;64;34;0;2;6;0;0;0;0;0
2020-02-23 16:15:00;0;62;33;62;33;0;1;1;0;0;0;0;0
2020-02-23 16:30:00;3;46;35;58;29;1;2;5;0;0;2;0;0
2020-02-23 16:45:00;4;64;36;70;31;0;1;2;0;0;2;0;0
2020-02-23 17:00:00;1;49;30;70;34;0;1;1;0;0;0;0;0
2020-02-23 17:15:00;1;63;42;63;31;0;0;1;0;0;0;0;0
2020-02-23 17:30:00;1;63;40;61;38;1;0;2;1;0;0;0;0
2020-02-23 17:45:00;0;64;43;83;37;0;0;2;0;0;0;0;0
2020-02-23 18:00:00;0;56;34;63;35;1;0;0;0;0;0;0;0
