DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-04-09 00:00:00;1;3;0;2;5;0;0;5;0;0;0;0;0;0;0
2020-04-09 00:15:00;1;0;1;1;3;0;0;6;0;0;0;0;0;0;0
2020-04-09 00:30:00;2;0;1;7;2;0;2;7;0;0;0;0;0;0;0
2020-04-09 00:45:00;5;4;4;4;3;1;2;8;0;0;0;0;0;0;0
2020-04-09 01:00:00;2;0;5;2;7;2;0;4;0;0;0;0;0;0;0
2020-04-09 01:15:00;3;0;8;7;3;0;1;8;0;0;0;0;0;0;0
2020-04-09 01:30:00;0;2;2;2;0;0;0;4;0;0;0;0;0;0;0
2020-04-09 01:45:00;0;2;5;3;2;0;0;8;0;0;0;0;0;0;0
2020-04-09 02:00:00;2;2;4;1;6;1;6;7;0;0;0;0;0;0;0
2020-04-09 02:15:00;1;0;5;3;4;0;2;7;0;0;0;0;0;0;0
2020-04-09 02:30:00;2;0;4;6;2;3;2;9;0;0;0;0;0;0;0
2020-04-09 02:45:00;1;1;3;5;3;1;1;9;0;0;0;0;0;0;0
2020-04-09 03:00:00;1;0;2;2;4;0;3;4;0;0;0;0;0;0;0
2020-04-09 03:15:00;2;2;4;4;4;0;1;6;0;0;0;0;0;0;0
2020-04-09 03:30:00;4;2;2;10;0;1;0;9;0;0;0;0;0;0;0
2020-04-09 03:45:00;4;2;2;1;5;1;1;7;0;0;0;0;0;0;0
2020-04-09 04:00:00;3;1;5;5;2;0;2;9;0;0;0;0;0;0;0
2020-04-09 04:15:00;8;3;6;2;4;0;2;10;0;0;0;0;0;0;0
2020-04-09 04:30:00;9;2;8;4;5;1;4;10;0;0;0;0;0;0;0
2020-04-09 04:45:00;10;6;4;7;5;1;6;15;0;0;3;0;0;0;0
2020-04-09 05:00:00;17;3;5;5;11;0;1;7;0;0;0;0;0;0;0
2020-04-09 05:15:00;31;6;5;6;11;4;6;14;0;0;0;0;0;0;0
2020-04-09 05:30:00;50;15;14;17;13;2;18;30;0;1;0;0;0;0;0
2020-04-09 05:45:00;71;18;15;21;18;0;17;29;0;1;0;0;0;0;0
2020-04-09 06:00:00;50;9;12;27;23;0;13;17;0;1;0;0;0;4;0
2020-04-09 06:15:00;69;22;15;18;24;3;21;24;0;1;0;0;0;0;0
2020-04-09 06:30:00;92;16;13;34;36;1;25;25;0;0;0;0;0;0;0
2020-04-09 06:45:00;98;31;27;62;44;2;52;45;0;0;1;0;0;0;0
2020-04-09 07:00:00;116;16;27;30;28;4;36;37;0;1;0;0;0;0;0
2020-04-09 07:15:00;97;24;29;21;44;7;32;30;0;0;1;0;0;0;0
2020-04-09 07:30:00;110;15;25;31;36;8;35;29;0;0;1;0;0;1;0
2020-04-09 07:45:00;112;17;30;32;39;11;30;34;0;0;0;0;0;0;0
2020-04-09 08:00:00;97;10;22;34;34;10;42;31;0;0;2;0;0;2;0
2020-04-09 08:15:00;90;9;27;25;42;5;35;26;0;0;0;0;0;0;0
2020-04-09 08:30:00;87;8;36;32;47;10;42;35;0;0;0;0;0;0;0
2020-04-09 08:45:00;67;6;25;31;40;7;41;29;0;2;0;17;0;0;0
2020-04-09 09:00:00;60;6;40;42;45;9;44;26;0;1;0;2;0;0;0
2020-04-09 09:15:00;75;9;35;32;58;8;32;38;0;1;1;2;0;0;0
2020-04-09 09:30:00;84;9;45;25;44;10;49;30;0;1;0;0;0;0;0
2020-04-09 09:45:00;77;7;36;23;64;11;43;31;0;1;0;0;0;0;0
2020-04-09 10:00:00;71;7;34;34;57;18;49;31;0;4;0;0;16;0;0
2020-04-09 10:15:00;72;7;43;48;64;6;35;42;0;1;0;0;0;0;0
2020-04-09 10:30:00;77;6;31;31;58;12;52;40;0;0;1;0;0;0;0
2020-04-09 10:45:00;65;6;36;36;57;12;46;27;0;1;1;0;0;0;1
2020-04-09 11:00:00;62;11;43;35;54;14;35;31;0;0;0;0;0;0;0
2020-04-09 11:15:00;83;7;50;31;66;13;43;34;0;3;3;0;0;0;1
2020-04-09 11:30:00;92;12;43;32;71;13;41;42;0;3;3;0;0;0;0
2020-04-09 11:45:00;82;8;42;40;71;10;38;43;0;1;0;1;0;1;0
2020-04-09 12:00:00;62;5;56;33;66;13;51;40;0;1;1;1;0;0;0
2020-04-09 12:15:00;67;4;38;29;64;13;47;30;0;0;3;0;0;0;0
2020-04-09 12:30:00;47;8;33;27;68;5;42;33;0;1;2;0;0;0;0
2020-04-09 12:45:00;70;11;35;33;60;11;53;33;0;1;1;0;0;0;0
2020-04-09 13:00:00;85;6;35;37;78;15;47;20;0;0;1;0;0;0;0
2020-04-09 13:15:00;80;6;30;23;73;6;51;34;0;2;1;2;0;0;0
2020-04-09 13:30:00;90;15;34;27;87;6;44;31;0;3;1;0;0;0;0
2020-04-09 13:45:00;77;13;33;32;80;7;37;23;0;1;0;0;0;0;0
2020-04-09 14:00:00;88;8;32;24;74;18;56;32;0;0;4;0;0;0;0
2020-04-09 14:15:00;61;6;47;33;88;8;47;30;0;1;3;4;0;0;0
2020-04-09 14:30:00;76;6;45;31;81;13;56;34;0;0;1;0;0;0;0
2020-04-09 14:45:00;64;6;33;33;70;9;63;28;0;1;0;0;0;0;0
2020-04-09 15:00:00;66;4;45;21;83;3;55;31;0;0;2;0;1;1;0
2020-04-09 15:15:00;74;10;38;38;71;7;54;23;0;0;2;0;0;1;0
2020-04-09 15:30:00;60;13;62;23;82;4;59;45;0;1;2;0;0;1;0
2020-04-09 15:45:00;89;9;49;32;90;7;62;42;0;0;3;0;0;0;0
2020-04-09 16:00:00;71;4;43;32;96;11;44;33;0;0;0;0;0;0;0
2020-04-09 16:15:00;73;10;48;27;83;14;54;38;0;1;1;0;0;0;0
2020-04-09 16:30:00;90;7;54;31;89;10;54;37;0;4;0;0;0;0;0
2020-04-09 16:45:00;66;8;45;30;91;5;43;43;0;1;2;0;0;0;0
2020-04-09 17:00:00;95;5;32;31;75;9;46;25;0;4;3;0;0;15;0
2020-04-09 17:15:00;94;7;43;31;63;12;41;36;0;2;1;0;0;0;0
2020-04-09 17:30:00;70;5;32;29;66;10;44;31;0;2;3;0;0;0;0
2020-04-09 17:45:00;69;9;30;20;59;13;41;37;0;0;0;0;0;0;0
2020-04-09 18:00:00;49;2;43;19;67;6;35;36;0;0;10;0;0;0;0
2020-04-09 18:15:00;47;7;17;15;61;4;25;25;0;1;1;0;0;0;0
2020-04-09 18:30:00;70;3;34;9;63;11;33;25;0;0;0;0;0;0;0
2020-04-09 18:45:00;44;1;18;6;43;11;33;16;0;0;3;0;0;0;0
2020-04-09 19:00:00;53;4;18;9;49;7;26;21;0;0;2;0;0;7;0
2020-04-09 19:15:00;47;7;19;8;39;9;20;23;0;2;6;0;0;5;0
2020-04-09 19:30:00;26;4;19;5;39;4;19;16;0;0;1;0;0;0;0
2020-04-09 19:45:00;35;2;20;5;38;3;16;12;0;0;0;0;0;0;0
2020-04-09 20:00:00;37;1;11;7;24;3;20;11;0;1;1;0;0;0;0
2020-04-09 20:15:00;36;0;19;2;34;2;13;11;0;0;0;0;0;0;0
2020-04-09 20:30:00;30;0;11;5;19;5;14;9;0;0;0;0;0;0;0
2020-04-09 20:45:00;28;3;9;2;24;4;9;11;0;0;0;0;0;0;0
2020-04-09 21:00:00;26;2;12;2;12;2;9;7;0;0;0;0;0;0;0
2020-04-09 21:15:00;16;0;3;1;13;0;14;10;0;0;0;0;0;0;0
2020-04-09 21:30:00;18;0;6;2;13;2;13;9;0;0;0;0;0;0;0
2020-04-09 21:45:00;8;1;6;4;14;1;10;9;0;0;0;0;0;0;0
2020-04-09 22:00:00;13;1;8;0;15;1;10;6;0;0;0;0;0;0;0
2020-04-09 22:15:00;16;1;4;1;16;1;10;6;0;0;0;0;0;0;0
2020-04-09 22:30:00;9;1;4;0;9;2;13;9;0;0;0;0;0;0;0
2020-04-09 22:45:00;7;1;6;3;8;1;9;8;0;0;0;0;0;0;0
2020-04-09 23:00:00;4;0;7;2;16;2;4;7;0;0;0;0;0;0;0
2020-04-09 23:15:00;4;2;5;1;10;2;6;8;0;0;0;0;0;0;0
2020-04-09 23:30:00;5;1;3;2;12;2;2;5;0;0;1;0;0;0;0
2020-04-09 23:45:00;10;2;2;1;5;1;3;5;0;0;0;0;0;0;0
