DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-11-26 00:00:00;3;2;1;3;0;0;0;0
2019-11-26 00:15:00;4;2;1;4;4;0;0;0
2019-11-26 00:30:00;1;0;0;6;0;0;0;0
2019-11-26 00:45:00;2;0;0;5;0;0;0;0
2019-11-26 01:00:00;2;0;1;5;0;0;0;0
2019-11-26 01:15:00;2;0;0;4;0;0;0;0
2019-11-26 01:30:00;0;1;0;6;0;0;0;0
2019-11-26 01:45:00;1;1;0;2;0;0;0;0
2019-11-26 02:00:00;0;1;0;1;0;0;0;0
2019-11-26 02:15:00;1;0;2;2;0;0;0;0
2019-11-26 02:30:00;2;1;1;2;0;0;0;0
2019-11-26 02:45:00;1;1;0;2;0;0;0;0
2019-11-26 03:00:00;1;0;0;2;1;0;0;0
2019-11-26 03:15:00;1;0;0;2;0;0;0;0
2019-11-26 03:30:00;1;2;0;2;1;0;0;0
2019-11-26 03:45:00;1;0;0;3;0;0;0;0
2019-11-26 04:00:00;7;2;1;10;0;0;0;0
2019-11-26 04:15:00;5;3;0;5;0;0;0;0
2019-11-26 04:30:00;9;1;1;12;0;0;0;0
2019-11-26 04:45:00;7;3;0;9;0;0;0;0
2019-11-26 05:00:00;25;5;1;28;1;0;0;0
2019-11-26 05:15:00;32;9;1;45;1;0;0;0
2019-11-26 05:30:00;61;13;2;84;3;0;0;0
2019-11-26 05:45:00;68;11;7;88;1;0;0;0
2019-11-26 06:00:00;67;9;13;90;7;0;0;0
2019-11-26 06:15:00;100;12;15;132;3;0;0;0
2019-11-26 06:30:00;153;17;11;179;16;12;0;0
2019-11-26 06:45:00;142;14;11;191;16;8;0;0
2019-11-26 07:00:00;194;20;11;219;16;16;0;0
2019-11-26 07:15:00;190;27;21;237;27;10;0;0
2019-11-26 07:30:00;221;25;38;270;50;8;0;0
2019-11-26 07:45:00;187;20;41;242;63;7;0;0
2019-11-26 08:00:00;166;24;43;228;50;5;0;0
2019-11-26 08:15:00;176;34;35;229;54;0;0;0
2019-11-26 08:30:00;167;21;33;198;27;1;0;0
2019-11-26 08:45:00;114;25;29;148;18;5;0;0
2019-11-26 11:45:00;37;8;17;70;7;3;0;0
2019-11-26 12:00:00;62;23;39;142;22;2;0;0
2019-11-26 12:15:00;85;10;58;148;16;1;0;0
2019-11-26 12:30:00;94;11;48;164;16;9;0;0
2019-11-26 12:45:00;95;13;39;146;19;2;0;0
2019-11-26 13:00:00;86;18;55;188;21;0;0;0
2019-11-26 13:15:00;91;16;40;174;13;4;0;0
2019-11-26 13:30:00;115;24;38;188;18;5;0;0
2019-11-26 13:45:00;92;15;35;177;20;5;0;0
2019-11-26 14:00:00;105;20;49;171;17;8;0;0
2019-11-26 14:15:00;108;21;74;181;18;8;0;0
2019-11-26 14:30:00;110;17;63;188;7;1;0;0
2019-11-26 14:45:00;125;21;51;189;21;16;0;6
2019-11-26 15:00:00;107;15;63;172;24;1;0;0
2019-11-26 15:15:00;101;15;59;206;17;3;0;0
2019-11-26 15:30:00;131;12;64;231;24;11;0;0
2019-11-26 15:45:00;135;22;64;209;24;6;0;0
2019-11-26 16:00:00;137;16;66;222;22;7;0;0
2019-11-26 16:15:00;129;18;66;260;29;2;0;0
2019-11-26 16:30:00;154;18;57;240;29;30;0;1
2019-11-26 16:45:00;156;20;62;254;20;7;0;0
2019-11-26 17:00:00;152;23;75;243;24;1;0;0
2019-11-26 17:15:00;135;21;68;257;23;1;0;0
2019-11-26 17:30:00;112;21;64;212;19;26;0;0
2019-11-26 17:45:00;134;18;64;206;22;6;0;0
2019-11-26 18:00:00;118;15;51;198;12;5;0;0
2019-11-26 18:15:00;108;18;58;193;14;1;0;0
2019-11-26 18:30:00;90;16;51;197;14;6;0;1
2019-11-26 18:45:00;82;6;45;177;11;4;0;0
2019-11-26 19:00:00;73;12;33;134;9;28;0;0
2019-11-26 19:15:00;59;10;22;130;7;0;0;0
2019-11-26 19:30:00;68;9;19;106;7;6;0;0
2019-11-26 19:45:00;57;11;27;119;8;4;0;0
2019-11-26 20:00:00;48;14;12;106;13;0;0;0
2019-11-26 20:15:00;41;6;19;93;3;6;0;0
2019-11-26 20:30:00;32;5;12;79;6;0;0;0
2019-11-26 20:45:00;20;6;10;78;4;0;0;0
2019-11-26 21:00:00;20;9;10;56;0;0;0;0
2019-11-26 21:15:00;30;4;4;83;4;0;0;0
2019-11-26 21:30:00;22;7;3;55;6;0;0;0
2019-11-26 21:45:00;24;6;14;72;4;0;0;0
2019-11-26 22:00:00;23;7;15;76;9;0;0;0
2019-11-26 22:15:00;21;0;9;64;3;0;0;0
2019-11-26 22:30:00;18;2;3;32;2;0;0;0
2019-11-26 22:45:00;25;3;4;58;4;0;0;0
2019-11-26 23:00:00;10;3;1;32;2;0;0;0
2019-11-26 23:15:00;6;3;2;19;2;0;0;0
2019-11-26 23:30:00;5;1;1;21;1;0;0;0
