DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-11-19 00:00:00;0;0;1;4;2;0;0;0
2019-11-19 00:15:00;6;2;1;7;0;0;0;0
2019-11-19 00:30:00;1;0;0;6;0;0;0;0
2019-11-19 00:45:00;1;0;0;5;0;0;0;0
2019-11-19 01:00:00;1;1;0;2;0;0;0;0
2019-11-19 01:15:00;2;1;0;4;0;0;0;0
2019-11-19 01:30:00;1;1;1;1;0;0;0;0
2019-11-19 01:45:00;2;0;0;0;0;0;0;0
2019-11-19 02:00:00;1;0;0;1;0;0;0;0
2019-11-19 02:15:00;2;1;1;0;0;0;0;0
2019-11-19 02:30:00;1;0;0;0;0;0;0;0
2019-11-19 02:45:00;0;1;2;1;0;0;0;0
2019-11-19 03:00:00;1;0;0;1;0;0;0;0
2019-11-19 03:15:00;0;1;1;2;0;0;0;0
2019-11-19 03:30:00;3;2;0;2;0;0;0;0
2019-11-19 03:45:00;2;0;0;2;0;0;0;0
2019-11-19 04:00:00;6;0;0;0;1;0;0;0
2019-11-19 04:15:00;9;0;2;3;0;0;0;0
2019-11-19 04:30:00;5;1;0;4;0;0;0;0
2019-11-19 04:45:00;10;2;0;3;0;0;0;0
2019-11-19 05:00:00;26;3;1;5;3;0;0;0
2019-11-19 05:15:00;36;6;1;12;2;0;0;0
2019-11-19 05:30:00;54;8;4;21;2;0;0;0
2019-11-19 05:45:00;77;11;5;39;4;0;0;0
2019-11-19 06:00:00;77;5;11;19;3;0;0;0
2019-11-19 06:15:00;119;11;15;40;4;0;0;0
2019-11-19 06:30:00;150;16;8;71;9;18;0;2
2019-11-19 06:45:00;169;15;9;94;15;10;0;0
2019-11-19 07:00:00;203;20;10;89;17;13;0;0
2019-11-19 07:15:00;232;22;24;89;34;10;0;1
2019-11-19 07:30:00;190;22;23;96;44;15;0;0
2019-11-19 07:45:00;
2019-11-19 08:00:00;
2019-11-19 08:15:00;
2019-11-19 08:30:00;
2019-11-19 08:45:00;
2019-11-19 09:00:00;
2019-11-19 09:15:00;41;4;9;26;3;5;0;0
2019-11-19 09:30:00;90;22;30;89;17;2;0;0
2019-11-19 09:45:00;99;17;29;86;17;9;0;0
2019-11-19 10:00:00;73;18;23;80;14;2;0;0
2019-11-19 10:15:00;78;12;26;87;19;0;0;0
2019-11-19 10:30:00;98;12;31;90;17;9;0;0
2019-11-19 10:45:00;85;17;28;86;12;7;0;0
2019-11-19 11:00:00;84;14;30;89;11;8;0;0
2019-11-19 11:15:00;79;16;38;86;16;3;0;0
2019-11-19 11:30:00;97;20;37;103;13;2;0;0
2019-11-19 11:45:00;89;16;31;103;25;2;0;0
2019-11-19 12:00:00;80;28;42;94;29;5;0;0
2019-11-19 12:15:00;86;19;41;111;21;5;0;0
2019-11-19 12:30:00;110;16;47;114;21;2;0;0
2019-11-19 12:45:00;87;19;40;107;24;2;0;0
2019-11-19 13:00:00;106;15;42;136;24;4;0;0
2019-11-19 13:15:00;102;19;37;144;20;2;0;1
2019-11-19 13:30:00;96;23;53;103;30;3;4;0
2019-11-19 13:45:00;90;18;46;102;16;2;0;0
2019-11-19 14:00:00;73;6;45;99;17;1;0;0
2019-11-19 14:15:00;103;17;58;112;17;17;0;0
2019-11-19 14:30:00;112;20;76;115;21;16;0;0
2019-11-19 14:45:00;108;12;57;115;29;8;0;0
2019-11-19 15:00:00;121;21;55;126;26;4;0;0
2019-11-19 15:15:00;120;13;78;156;21;6;0;0
2019-11-19 15:30:00;141;16;74;143;22;6;0;4
2019-11-19 15:45:00;115;16;66;119;25;21;0;0
2019-11-19 16:00:00;126;14;66;181;24;6;2;0
2019-11-19 16:15:00;134;18;69;203;28;47;0;0
2019-11-19 16:30:00;143;22;69;166;30;7;0;0
2019-11-19 16:45:00;156;16;71;188;32;7;0;1
2019-11-19 17:00:00;150;22;67;200;23;19;0;0
2019-11-19 17:15:00;127;21;75;201;23;15;0;0
2019-11-19 17:30:00;116;11;56;156;20;1;0;0
2019-11-19 17:45:00;111;18;60;177;21;3;0;0
2019-11-19 18:00:00;127;15;51;153;21;5;0;0
2019-11-19 18:15:00;106;11;45;149;15;5;0;1
2019-11-19 18:30:00;118;16;38;129;14;10;0;0
2019-11-19 18:45:00;109;14;38;119;11;2;0;2
2019-11-19 19:00:00;78;14;30;92;7;1;0;2
2019-11-19 19:15:00;58;9;33;74;7;8;0;0
2019-11-19 19:30:00;67;9;21;77;14;7;0;0
2019-11-19 19:45:00;44;6;16;65;11;1;0;0
2019-11-19 20:00:00;36;10;21;73;2;1;0;0
2019-11-19 20:15:00;38;8;10;68;7;1;0;0
2019-11-19 20:30:00;29;4;13;46;6;0;0;0
2019-11-19 20:45:00;24;2;12;59;2;5;0;0
2019-11-19 21:00:00;25;6;14;47;3;0;0;0
2019-11-19 21:15:00;30;5;11;49;1;0;0;0
2019-11-19 21:30:00;25;8;9;45;3;0;0;0
2019-11-19 21:45:00;25;6;12;48;2;0;0;0
2019-11-19 22:00:00;28;8;12;45;5;1;0;0
2019-11-19 22:15:00;19;6;10;56;5;0;0;0
2019-11-19 22:30:00;17;3;3;35;0;0;0;0
2019-11-19 22:45:00;34;5;3;40;1;0;0;0
2019-11-19 23:00:00;5;1;5;22;3;0;0;0
2019-11-19 23:15:00;6;0;1;18;0;0;0;0
2019-11-19 23:30:00;7;1;0;17;2;0;0;0
2019-11-19 23:45:00;8;0;2;14;2;0;0;0
