DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-04-07 00:00:00;0;1;3;0;0;2;4;0;0
2020-04-07 00:15:00;0;1;1;0;0;0;2;0;0
2020-04-07 00:30:00;2;1;4;1;0;0;3;0;0
2020-04-07 00:45:00;2;5;6;0;0;0;5;0;0
2020-04-07 01:00:00;1;3;5;0;0;1;4;0;0
2020-04-07 01:15:00;0;1;1;0;0;0;1;0;0
2020-04-07 01:30:00;0;0;0;0;0;0;0;0;0
2020-04-07 01:45:00;0;1;1;0;0;0;0;0;0
2020-04-07 02:00:00;1;0;1;0;0;0;1;0;0
2020-04-07 02:15:00;0;1;2;0;0;0;4;0;0
2020-04-07 02:30:00;0;1;1;0;0;0;2;0;0
2020-04-07 02:45:00;0;1;1;0;0;0;1;0;0
2020-04-07 03:00:00;0;0;0;0;0;0;2;0;0
2020-04-07 03:15:00;0;0;0;0;0;0;0;0;0
2020-04-07 03:30:00;0;1;2;1;1;1;1;0;0
2020-04-07 03:45:00;1;1;1;0;0;0;1;0;0
2020-04-07 04:00:00;1;2;4;1;1;0;2;0;0
2020-04-07 04:15:00;1;1;2;2;0;0;0;0;0
2020-04-07 04:30:00;0;0;1;0;0;0;2;0;0
2020-04-07 04:45:00;3;4;5;0;1;0;5;0;0
2020-04-07 05:00:00;7;9;12;1;0;0;4;0;0
2020-04-07 05:15:00;8;12;15;7;2;3;8;0;0
2020-04-07 05:30:00;7;9;20;5;3;5;23;0;0
2020-04-07 05:45:00;13;14;29;7;2;5;32;0;0
2020-04-07 06:00:00;6;13;19;6;2;1;16;0;0
2020-04-07 06:15:00;25;22;41;13;8;3;40;0;0
2020-04-07 06:30:00;20;23;59;10;6;10;48;0;2
2020-04-07 06:45:00;34;33;62;11;9;8;54;2;0
2020-04-07 07:00:00;32;33;72;18;12;5;64;2;0
2020-04-07 07:15:00;21;24;55;13;7;3;55;1;3
2020-04-07 07:30:00;24;19;49;9;4;2;65;0;1
2020-04-07 07:45:00;26;29;49;11;5;3;56;0;4
2020-04-07 08:00:00;24;23;50;13;5;6;42;0;5
2020-04-07 08:15:00;20;24;42;8;5;3;41;0;0
2020-04-07 08:30:00;17;22;43;13;8;1;35;0;2
2020-04-07 08:45:00;25;25;47;14;5;1;41;2;0
2020-04-07 09:00:00;19;23;32;11;7;3;38;6;2
2020-04-07 09:15:00;24;23;36;13;8;2;51;0;2
2020-04-07 09:30:00;19;16;21;7;4;1;17;0;1
2020-04-07 09:45:00;
2020-04-07 10:00:00;
2020-04-07 10:15:00;
2020-04-07 10:30:00;
2020-04-07 10:45:00;
2020-04-07 11:00:00;
2020-04-07 11:15:00;
2020-04-07 11:30:00;
2020-04-07 11:45:00;
2020-04-07 12:00:00;
2020-04-07 12:15:00;
2020-04-07 12:30:00;
2020-04-07 12:45:00;
2020-04-07 13:00:00;
2020-04-07 13:15:00;
2020-04-07 13:30:00;
2020-04-07 13:45:00;21;28;40;7;4;3;37;10;6
2020-04-07 14:00:00;24;48;61;16;10;8;44;17;10
2020-04-07 14:15:00;25;38;60;11;7;5;50;4;3
2020-04-07 14:30:00;38;33;63;13;5;5;56;4;4
2020-04-07 14:45:00;26;38;58;11;5;2;46;4;4
2020-04-07 15:00:00;26;31;48;10;6;3;44;14;5
2020-04-07 15:15:00;36;41;58;9;7;2;58;0;4
2020-04-07 15:30:00;36;32;68;8;3;2;61;8;1
2020-04-07 15:45:00;32;41;72;18;7;4;71;11;0
2020-04-07 16:00:00;36;47;68;23;11;6;64;3;8
2020-04-07 16:15:00;37;60;70;23;7;6;45;6;17
2020-04-07 16:30:00;36;33;64;17;6;6;66;3;10
2020-04-07 16:45:00;38;34;59;14;6;2;50;1;3
2020-04-07 17:00:00;36;38;63;15;6;3;67;1;1
2020-04-07 17:15:00;26;33;54;23;7;1;51;0;1
2020-04-07 17:30:00;33;32;51;19;8;2;49;4;0
2020-04-07 17:45:00;22;29;48;13;9;3;63;0;2
2020-04-07 18:00:00;23;31;59;8;4;3;59;2;11
2020-04-07 18:15:00;24;35;55;7;4;4;41;17;3
2020-04-07 18:30:00;17;30;41;8;5;1;31;0;8
2020-04-07 18:45:00;14;16;32;7;4;1;51;2;2
2020-04-07 19:00:00;14;26;35;4;4;1;26;1;4
2020-04-07 19:15:00;16;21;40;9;8;3;31;3;0
2020-04-07 19:30:00;9;19;26;4;2;2;17;2;0
2020-04-07 19:45:00;13;20;35;2;2;1;30;0;1
2020-04-07 20:00:00;11;21;28;4;2;0;14;3;0
2020-04-07 20:15:00;17;14;26;7;4;2;20;0;2
2020-04-07 20:30:00;8;13;24;3;3;1;17;1;0
2020-04-07 20:45:00;6;13;15;2;2;2;10;0;0
2020-04-07 21:00:00;8;8;20;4;3;0;22;0;0
2020-04-07 21:15:00;6;6;12;3;3;2;8;0;0
2020-04-07 21:30:00;1;8;12;5;3;1;9;0;0
2020-04-07 21:45:00;3;6;10;0;0;0;11;0;0
2020-04-07 22:00:00;4;5;11;3;2;0;5;0;0
2020-04-07 22:15:00;1;4;6;4;5;0;7;0;0
2020-04-07 22:30:00;0;6;9;2;2;0;7;0;0
2020-04-07 22:45:00;0;7;7;4;2;1;5;0;0
2020-04-07 23:00:00;0;3;4;1;1;1;5;0;0
2020-04-07 23:15:00;1;3;4;1;1;1;3;0;0
2020-04-07 23:30:00;1;4;5;1;0;0;4;0;0
