DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-02-21 00:00:00;14;11;0;0;1;14;15;0;1
2020-02-21 00:15:00;17;21;0;0;0;18;10;0;1
2020-02-21 00:30:00;20;17;0;1;1;16;8;0;0
2020-02-21 00:45:00;15;12;0;0;0;16;8;0;0
2020-02-21 01:00:00;15;13;0;0;0;13;12;0;0
2020-02-21 01:15:00;11;14;0;0;0;14;7;0;1
2020-02-21 01:30:00;12;8;0;1;0;11;4;0;0
2020-02-21 01:45:00;16;16;0;0;0;15;11;0;0
2020-02-21 02:00:00;13;13;0;0;0;6;8;0;0
2020-02-21 02:15:00;16;15;1;1;0;16;8;0;0
2020-02-21 02:30:00;15;6;0;0;0;14;6;0;3
2020-02-21 02:45:00;10;16;1;0;0;13;10;0;0
2020-02-21 03:00:00;7;8;1;1;0;15;7;0;0
2020-02-21 03:15:00;11;11;1;0;0;13;5;0;0
2020-02-21 03:30:00;9;10;0;0;0;25;10;0;0
2020-02-21 03:45:00;13;10;0;0;0;16;10;0;0
2020-02-21 04:00:00;13;20;2;0;0;12;6;0;0
2020-02-21 04:15:00;14;12;0;0;1;17;12;0;2
2020-02-21 04:30:00;11;16;1;0;0;24;9;0;0
2020-02-21 04:45:00;21;20;0;1;1;34;17;0;0
2020-02-21 05:00:00;29;21;2;0;1;92;66;0;0
2020-02-21 05:15:00;52;47;2;1;0;181;141;0;6
2020-02-21 05:30:00;63;68;1;0;4;179;130;0;9
2020-02-21 05:45:00;136;145;6;1;5;206;159;0;4
2020-02-21 06:00:00;132;133;1;1;2;158;140;0;2
2020-02-21 06:15:00;102;104;9;1;4;204;178;0;12
2020-02-21 06:30:00;103;101;2;2;5;221;197;0;6
2020-02-21 06:45:00;79;100;9;2;9;208;218;7;6
2020-02-21 07:00:00;91;94;1;8;10;220;205;2;4
2020-02-21 07:15:00;94;87;6;9;18;222;262;6;14
2020-02-21 07:30:00;118;118;7;9;9;245;264;1;13
2020-02-21 07:45:00;121;127;8;8;10;210;216;4;9
2020-02-21 08:00:00;94;103;8;11;16;185;193;3;5
2020-02-21 08:15:00;100;119;9;11;8;179;202;12;6
2020-02-21 08:30:00;102;101;8;11;10;200;201;18;2
2020-02-21 08:45:00;95;96;11;4;14;151;149;6;2
2020-02-21 09:00:00;103;103;13;21;12;110;144;24;2
2020-02-21 09:15:00;90;85;11;19;13;107;120;2;2
2020-02-21 09:30:00;98;110;7;17;10;120;158;0;3
2020-02-21 09:45:00;122;102;11;18;15;120;158;3;3
2020-02-21 10:00:00;104;97;12;17;12;113;138;2;1
