DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-02-11 00:00:00;2;2;2;1;1;0;0;0;3;0;0;0;0;0;0
2020-02-11 00:15:00;1;1;2;4;3;2;2;0;8;0;0;0;0;0;0
2020-02-11 00:30:00;0;3;3;2;1;2;2;0;8;0;0;0;0;0;0
2020-02-11 00:45:00;1;0;2;5;4;2;2;1;5;0;0;0;0;0;0
2020-02-11 01:00:00;4;1;2;2;2;0;0;0;2;0;0;0;0;0;0
2020-02-11 01:15:00;4;2;4;3;2;3;3;0;4;0;0;0;0;0;0
2020-02-11 01:30:00;2;0;1;0;0;0;0;0;4;0;0;0;0;0;0
2020-02-11 01:45:00;4;0;2;1;0;1;1;0;0;0;0;0;0;0;0
2020-02-11 02:00:00;5;1;4;2;1;2;2;0;1;0;0;0;0;0;0
2020-02-11 02:15:00;4;1;3;1;1;0;0;0;2;0;0;0;0;0;0
2020-02-11 02:30:00;5;0;5;4;4;3;1;0;1;0;0;0;0;0;0
2020-02-11 02:45:00;4;1;4;3;3;2;1;0;1;0;0;0;0;0;0
2020-02-11 03:00:00;2;1;2;0;0;0;0;0;6;0;0;0;0;0;0
2020-02-11 03:15:00;1;0;1;0;0;0;0;0;3;0;0;0;0;0;0
2020-02-11 03:30:00;5;0;4;3;3;3;2;1;6;0;0;0;0;0;0
2020-02-11 03:45:00;4;0;2;5;5;2;3;1;4;0;0;0;0;0;0
2020-02-11 04:00:00;7;4;5;2;2;1;1;1;2;0;0;0;0;0;0
2020-02-11 04:15:00;8;2;5;5;5;4;3;0;3;0;0;0;0;0;0
2020-02-11 04:30:00;9;5;10;4;4;4;2;1;7;0;0;0;0;0;0
2020-02-11 04:45:00;12;20;26;7;5;5;5;2;7;0;0;0;0;0;0
2020-02-11 05:00:00;13;55;54;6;6;3;2;7;18;0;0;0;0;0;0
2020-02-11 05:15:00;22;130;120;5;6;3;2;4;29;0;0;0;0;0;0
2020-02-11 05:30:00;33;95;98;18;19;4;4;11;63;0;0;0;0;0;0
2020-02-11 05:45:00;61;69;66;85;92;23;23;4;83;0;0;0;0;0;0
2020-02-11 06:00:00;67;83;82;72;78;30;33;4;82;0;0;0;0;0;0
2020-02-11 06:15:00;59;65;57;43;46;15;17;5;83;0;0;0;0;0;0
2020-02-11 06:30:00;82;112;110;30;31;10;10;3;125;0;0;0;0;0;0
2020-02-11 06:45:00;78;78;80;17;19;8;7;7;170;0;0;0;0;0;0
2020-02-11 07:00:00;114;56;51;28;31;9;8;3;153;0;0;0;2;0;0
2020-02-11 07:15:00;151;88;89;20;21;7;8;4;135;0;0;0;0;0;0
2020-02-11 07:30:00;120;85;82;21;24;18;18;7;161;0;0;0;2;0;0
2020-02-11 07:45:00;119;85;83;36;42;15;17;18;151;0;0;1;2;0;0
2020-02-11 08:00:00;135;66;63;29;32;16;15;10;144;0;0;0;0;0;0
2020-02-11 08:15:00;94;56;53;30;29;16;17;14;164;0;0;0;2;0;0
2020-02-11 08:30:00;99;36;40;37;39;18;21;8;144;0;0;0;0;0;0
2020-02-11 08:45:00;80;33;29;20;22;13;17;7;100;0;0;1;0;0;0
2020-02-11 09:00:00;87;27;34;27;30;10;6;5;97;0;0;0;0;0;0
2020-02-11 09:15:00;95;28;29;28;29;11;11;5;97;0;0;0;0;0;0
2020-02-11 09:30:00;91;27;27;22;24;14;17;5;74;0;0;0;0;0;0
2020-02-11 09:45:00;99;29;31;26;30;20;14;7;89;0;0;0;1;0;0
2020-02-11 10:00:00;77;28;27;26;26;17;16;3;64;0;0;0;0;0;0
2020-02-11 10:15:00;89;18;23;29;31;13;12;9;72;0;0;0;0;0;0
2020-02-11 10:30:00;91;28;25;31;29;17;20;11;77;0;0;0;0;0;0
2020-02-11 10:45:00;85;30;32;30;32;21;22;5;83;0;0;1;0;0;0
2020-02-11 11:00:00;80;27;27;26;30;17;17;5;74;0;0;0;1;0;0
2020-02-11 11:15:00;99;22;23;25;28;23;24;7;75;0;0;2;0;0;0
2020-02-11 11:30:00;83;30;35;30;30;21;21;8;83;0;0;4;0;0;0
2020-02-11 11:45:00;107;28;30;28;32;22;21;10;90;0;0;0;0;0;0
2020-02-11 12:00:00;94;34;36;23;25;17;20;16;88;0;0;0;1;0;0
2020-02-11 12:15:00;101;27;26;33;38;22;25;13;86;0;0;0;0;0;0
2020-02-11 12:30:00;96;42;43;32;35;23;25;7;87;0;0;0;1;0;0
2020-02-11 12:45:00;88;44;44;36;38;20;21;3;63;0;0;2;1;0;0
2020-02-11 13:00:00;94;36;30;34;41;21;25;4;89;0;0;3;1;0;0
2020-02-11 13:15:00;77;70;65;37;38;21;23;11;82;0;0;0;1;0;0
2020-02-11 13:30:00;81;87;89;39;44;34;37;10;95;0;0;0;0;0;0
2020-02-11 13:45:00;85;63;63;42;54;18;22;8;91;0;0;0;2;0;0
2020-02-11 14:00:00;116;52;44;79;83;52;57;10;74;0;0;1;0;0;0
2020-02-11 14:15:00;90;26;27;141;154;78;90;7;88;0;0;0;0;0;0
2020-02-11 14:30:00;118;34;31;126;138;62;64;5;81;0;0;3;1;0;0
2020-02-11 14:45:00;103;42;40;74;84;30;32;7;92;0;0;2;0;0;0
2020-02-11 15:00:00;137;32;33;72;86;35;40;6;78;0;0;0;1;0;0
2020-02-11 15:15:00;144;31;34;100;112;45;59;3;95;0;0;0;0;0;0
2020-02-11 15:30:00;202;32;35;89;92;48;54;4;90;0;0;1;1;0;0
2020-02-11 15:45:00;187;42;41;77;85;34;42;5;85;0;0;0;1;0;0
2020-02-11 16:00:00;175;48;43;89;102;50;51;6;120;0;0;0;1;0;0
2020-02-11 16:15:00;158;40;38;75;87;37;46;7;130;0;0;0;0;0;0
2020-02-11 16:30:00;200;47;43;66;68;38;40;5;91;0;0;0;0;0;0
2020-02-11 16:45:00;179;34;36;67;71;36;42;7;114;0;0;4;0;0;0
2020-02-11 17:00:00;193;42;40;64;72;47;50;3;89;0;0;2;0;0;0
2020-02-11 17:15:00;166;46;46;67;68;41;49;1;94;0;0;1;2;0;0
2020-02-11 17:30:00;166;33;29;44;52;28;34;4;94;0;0;4;0;0;0
2020-02-11 17:45:00;158;36;36;48;50;32;37;2;90;0;0;0;0;0;0
2020-02-11 18:00:00;149;36;37;37;44;24;29;4;85;0;0;0;1;0;0
2020-02-11 18:15:00;139;26;27;37;39;25;27;4;93;0;0;1;0;0;0
2020-02-11 18:30:00;115;29;27;24;25;21;21;4;78;0;0;0;0;0;0
2020-02-11 18:45:00;91;26;25;29;37;27;24;7;73;0;0;0;0;0;0
2020-02-11 19:00:00;72;13;15;28;31;19;18;5;68;0;0;0;0;0;0
2020-02-11 19:15:00;75;16;16;17;17;12;12;5;54;0;0;0;0;0;0
2020-02-11 19:30:00;64;17;18;25;24;13;17;3;41;0;0;0;0;0;0
2020-02-11 19:45:00;50;14;16;17;16;11;9;1;41;0;0;0;0;0;0
2020-02-11 20:00:00;34;19;21;15;14;14;14;2;45;0;0;0;0;0;0
2020-02-11 20:15:00;33;10;12;11;11;5;5;3;36;0;0;0;0;0;0
2020-02-11 20:30:00;26;10;12;10;10;4;4;1;32;0;0;0;0;0;0
2020-02-11 20:45:00;23;24;21;14;12;8;9;6;39;0;0;0;0;0;0
2020-02-11 21:00:00;21;69;62;9;9;1;1;3;31;0;0;0;0;0;0
2020-02-11 21:15:00;23;61;65;7;7;6;6;8;34;0;0;0;0;0;0
2020-02-11 21:30:00;28;32;31;9;10;10;10;6;41;0;0;0;0;0;0
2020-02-11 21:45:00;24;10;9;58;68;18;17;0;29;0;0;1;0;0;0
2020-02-11 22:00:00;36;8;10;100;107;34;37;1;32;0;0;0;0;0;0
2020-02-11 22:15:00;17;13;13;23;22;13;13;3;26;0;0;0;0;0;0
2020-02-11 22:30:00;14;9;9;16;18;3;4;0;24;0;0;0;0;0;0
2020-02-11 22:45:00;11;3;5;7;6;5;5;3;18;0;0;0;0;0;0
2020-02-11 23:00:00;24;11;16;5;5;4;5;1;16;0;0;0;0;0;0
2020-02-11 23:15:00;10;4;5;5;4;4;3;0;7;0;0;0;0;0;0
2020-02-11 23:30:00;8;2;3;2;2;2;1;0;8;0;0;0;0;0;0
