DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-06-04 00:00:00;4;11;2;1;1;1;2;7;5;4;1;3;11;5;4;2;0
2020-06-04 00:15:00;4;12;2;5;0;0;0;6;5;3;1;11;12;6;1;7;0
2020-06-04 00:30:00;8;7;3;1;0;1;0;8;5;1;0;9;4;1;1;1;0
2020-06-04 00:45:00;7;10;1;2;0;0;1;4;1;4;1;4;6;2;4;0;0
2020-06-04 01:00:00;11;6;1;0;0;3;2;4;6;3;2;3;10;1;0;1;0
2020-06-04 01:15:00;6;3;2;1;0;0;0;3;2;2;0;2;2;5;2;2;0
2020-06-04 01:30:00;5;5;0;1;1;0;0;2;2;2;0;2;2;1;0;2;0
2020-06-04 01:45:00;6;4;1;0;0;0;1;3;1;0;0;5;3;1;1;0;0
2020-06-04 02:00:00;6;6;4;0;1;0;0;8;5;2;0;2;1;1;0;0;0
2020-06-04 02:15:00;7;5;0;0;0;0;0;0;3;3;0;1;3;1;0;0;0
2020-06-04 02:30:00;7;7;1;0;0;1;0;0;1;1;0;5;3;1;0;0;0
2020-06-04 02:45:00;4;3;0;0;0;1;0;7;1;5;0;3;2;0;1;0;0
2020-06-04 03:00:00;8;5;1;1;0;0;0;4;2;1;0;4;3;1;1;1;0
2020-06-04 03:15:00;3;0;0;1;0;0;0;3;1;3;0;2;1;0;0;1;0
2020-06-04 03:30:00;8;3;1;0;0;0;0;1;0;4;0;1;2;0;10;0;0
2020-06-04 03:45:00;5;5;2;1;0;1;0;0;4;1;0;3;10;1;0;4;0
2020-06-04 04:00:00;11;8;3;1;0;0;0;2;1;2;1;5;3;2;0;0;0
2020-06-04 04:15:00;9;10;3;1;0;1;0;5;4;2;3;3;6;0;0;1;0
2020-06-04 04:30:00;15;10;4;0;0;0;0;8;10;5;1;5;3;0;10;0;0
2020-06-04 04:45:00;19;19;9;1;1;0;2;7;9;6;0;17;6;3;0;1;0
2020-06-04 05:00:00;22;40;35;1;0;0;0;13;12;7;8;36;10;5;4;0;0
2020-06-04 05:15:00;25;54;55;0;0;0;1;17;16;10;5;42;16;5;13;3;0
2020-06-04 05:30:00;49;60;74;0;0;0;1;22;31;12;6;28;18;5;12;3;0
2020-06-04 05:45:00;60;58;60;2;0;0;0;30;43;23;16;36;20;13;3;1;0
2020-06-04 06:00:00;31;18;19;1;0;0;1;18;25;10;11;20;12;4;6;2;0
2020-06-04 06:15:00;8;11;7;0;0;0;0;6;3;3;1;5;5;2;4;1;0
2020-06-04 06:30:00;118;74;75;9;0;6;1;29;42;29;17;52;38;26;20;10;0
2020-06-04 06:45:00;95;61;73;7;0;3;1;46;55;24;21;69;61;56;8;17;0
2020-06-04 07:00:00;81;75;63;10;0;0;0;56;50;22;15;55;62;48;10;14;0
