DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-02-16 00:00:00;6;10;15;24;20;5;0;0;0;0;0;0;0
2020-02-16 00:15:00;14;15;10;35;21;2;0;0;0;0;0;0;0
2020-02-16 00:30:00;5;15;8;28;19;0;0;0;0;0;0;0;0
2020-02-16 00:45:00;6;19;19;34;19;11;0;0;0;0;0;0;0
2020-02-16 01:00:00;3;8;10;18;10;4;0;0;0;0;0;0;0
2020-02-16 01:15:00;7;14;10;20;12;6;0;0;0;0;0;0;0
2020-02-16 01:30:00;4;9;6;16;9;2;0;0;0;0;0;0;0
2020-02-16 01:45:00;4;9;8;17;5;3;0;0;0;0;0;0;0
2020-02-16 02:00:00;3;7;6;8;4;4;0;0;0;0;0;0;0
2020-02-16 02:15:00;6;9;11;18;9;2;0;0;0;0;0;0;0
2020-02-16 02:30:00;1;4;4;11;7;1;0;0;0;0;0;0;0
2020-02-16 02:45:00;6;6;7;15;7;4;0;0;0;0;0;0;0
2020-02-16 03:00:00;3;3;6;13;10;0;0;0;0;0;0;0;0
2020-02-16 03:15:00;3;2;12;11;9;1;0;0;0;0;0;0;0
2020-02-16 03:30:00;1;5;1;8;4;3;0;0;0;0;0;0;0
2020-02-16 03:45:00;1;5;4;7;4;3;0;0;0;0;0;0;0
2020-02-16 04:00:00;4;7;5;9;4;2;0;0;0;0;0;0;0
2020-02-16 04:15:00;3;13;5;6;4;1;0;0;0;0;0;0;0
2020-02-16 04:30:00;0;4;2;12;3;1;0;0;0;0;0;0;0
2020-02-16 04:45:00;2;4;6;8;4;1;0;0;0;0;0;0;0
2020-02-16 05:00:00;3;6;7;13;2;1;0;0;0;0;0;0;0
2020-02-16 05:15:00;3;8;9;13;11;2;0;0;0;0;0;0;0
2020-02-16 05:30:00;5;10;8;16;11;0;0;0;0;0;0;0;0
2020-02-16 05:45:00;11;6;6;14;14;0;0;0;0;0;0;0;0
2020-02-16 06:00:00;5;12;4;9;6;0;0;1;0;0;0;0;0
2020-02-16 06:15:00;8;14;6;15;13;1;0;0;0;0;0;0;0
2020-02-16 06:30:00;2;5;5;6;2;1;0;0;0;0;0;0;0
2020-02-16 06:45:00;7;6;7;12;9;0;0;0;0;0;0;0;0
2020-02-16 07:00:00;3;11;4;7;6;3;0;0;0;0;0;0;0
2020-02-16 07:15:00;7;12;19;10;10;3;0;0;0;0;0;0;0
2020-02-16 07:30:00;6;9;7;15;6;1;0;0;0;0;0;0;0
2020-02-16 07:45:00;13;18;15;20;12;1;0;0;0;0;0;0;0
2020-02-16 08:00:00;7;19;14;22;10;3;0;0;0;0;0;0;0
2020-02-16 08:15:00;9;16;15;15;9;2;0;0;0;0;0;0;0
2020-02-16 08:30:00;13;21;23;17;16;1;0;0;0;0;0;0;0
2020-02-16 08:45:00;19;28;25;37;16;4;0;0;0;0;0;0;0
2020-02-16 09:00:00;21;35;27;30;26;8;0;0;9;0;0;0;0
2020-02-16 09:15:00;17;33;22;40;27;8;0;0;10;0;0;0;0
2020-02-16 09:30:00;27;41;33;57;42;7;0;1;2;2;2;0;1
2020-02-16 09:45:00;30;43;40;63;57;8;0;0;7;0;0;0;1
2020-02-16 10:00:00;30;50;33;62;44;14;0;0;0;0;0;0;0
2020-02-16 10:15:00;18;38;26;60;38;7;0;0;0;0;0;0;0
2020-02-16 10:30:00;25;41;36;72;65;6;0;0;2;0;0;0;0
2020-02-16 10:45:00;23;61;33;77;58;15;0;0;0;0;2;0;0
2020-02-16 11:00:00;25;45;34;78;49;13;0;0;25;0;0;0;0
2020-02-16 11:15:00;31;51;28;61;53;17;0;1;7;0;11;0;2
2020-02-16 11:30:00;28;49;43;80;51;15;0;0;5;0;0;0;0
