DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-04-11 00:00:00;3;0;0;0;0;0;0;0;0;0;0
2020-04-11 00:15:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 00:30:00;1;0;0;0;0;0;0;0;0;0;0
2020-04-11 00:45:00;1;1;0;0;0;0;0;0;1;0;1
2020-04-11 01:00:00;0;0;0;0;0;0;0;0;0;0;1
2020-04-11 01:15:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 01:30:00;0;0;0;0;0;0;0;0;0;0;1
2020-04-11 01:45:00;0;0;0;0;0;0;0;0;0;0;1
2020-04-11 02:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 02:15:00;1;0;0;0;0;0;0;0;0;0;0
2020-04-11 02:30:00;1;0;0;0;0;0;0;0;0;0;0
2020-04-11 02:45:00;0;0;0;0;0;0;0;0;0;0;3
2020-04-11 03:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 03:15:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-11 03:30:00;1;1;0;0;0;0;0;0;0;0;1
2020-04-11 03:45:00;3;1;0;0;0;0;0;0;0;0;2
2020-04-11 04:00:00;1;0;0;0;0;0;0;0;0;0;1
2020-04-11 04:15:00;0;0;0;0;0;0;0;0;0;0;1
2020-04-11 04:30:00;2;0;0;0;0;0;0;0;0;0;2
2020-04-11 04:45:00;0;0;0;0;0;0;0;0;0;0;2
2020-04-11 05:00:00;1;2;0;0;0;0;0;0;0;1;1
2020-04-11 05:15:00;1;1;1;1;0;1;0;0;0;1;3
2020-04-11 05:30:00;3;1;0;0;0;0;0;0;0;1;4
2020-04-11 05:45:00;7;3;0;0;2;0;2;0;1;0;0
2020-04-11 06:00:00;2;0;0;0;1;0;1;0;1;0;2
2020-04-11 06:15:00;6;0;0;0;2;0;2;0;0;0;4
2020-04-11 06:30:00;6;0;0;0;0;0;0;0;0;1;7
2020-04-11 06:45:00;6;0;0;0;1;0;3;1;2;0;6
2020-04-11 07:00:00;8;0;0;0;1;0;1;0;0;2;2
2020-04-11 07:15:00;6;0;0;0;1;0;1;0;0;0;3
2020-04-11 07:30:00;13;0;0;0;1;0;1;0;0;1;4
2020-04-11 07:45:00;9;1;0;0;2;0;2;0;0;0;8
2020-04-11 08:00:00;9;0;1;1;1;0;1;0;0;2;7
2020-04-11 08:15:00;11;2;1;1;1;0;3;0;2;0;5
2020-04-11 08:30:00;14;1;0;0;0;0;0;0;0;2;14
2020-04-11 08:45:00;11;2;0;0;2;1;2;1;0;0;7
2020-04-11 09:00:00;12;0;0;0;1;1;0;1;1;2;15
2020-04-11 09:15:00;23;0;0;0;2;0;2;0;0;1;12
2020-04-11 09:30:00;22;0;0;0;2;0;2;0;1;1;9
2020-04-11 09:45:00;26;1;0;0;2;0;2;0;0;2;14
2020-04-11 10:00:00;19;4;0;0;1;0;1;0;0;2;16
2020-04-11 10:15:00;29;2;0;0;2;1;3;1;1;1;22
2020-04-11 10:30:00;20;2;1;1;2;0;2;0;1;4;25
