DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-11-20 00:00:00;0;9;7;2;4;11;3;6;7;0;3;7;5
2019-11-20 00:15:00;0;17;7;1;1;7;2;7;6;1;1;5;5
2019-11-20 00:30:00;0;3;3;1;1;5;1;7;4;0;7;3;1
2019-11-20 00:45:00;0;6;2;0;0;3;0;4;1;0;4;1;2
2019-11-20 01:00:00;0;4;0;0;1;5;2;5;3;0;6;9;1
2019-11-20 01:15:00;0;13;1;0;0;2;3;8;4;1;5;4;1
2019-11-20 01:30:00;0;1;1;1;0;5;0;3;3;0;5;4;2
2019-11-20 01:45:00;0;4;3;0;2;3;0;4;1;0;2;3;1
2019-11-20 02:00:00;0;4;1;0;3;3;0;2;1;1;5;8;1
2019-11-20 02:15:00;0;3;1;1;2;6;3;1;0;0;5;3;0
2019-11-20 02:30:00;0;4;0;0;3;3;0;2;0;0;1;3;3
2019-11-20 02:45:00;0;1;1;0;1;4;1;1;1;1;4;0;0
2019-11-20 03:00:00;0;4;1;0;1;2;1;0;0;0;2;1;0
2019-11-20 03:15:00;0;2;0;0;3;6;2;1;0;0;2;4;0
2019-11-20 03:30:00;0;1;1;0;3;6;0;3;0;1;2;1;1
2019-11-20 03:45:00;0;0;0;0;3;3;3;2;1;2;2;4;1
2019-11-20 04:00:00;0;7;3;0;2;4;1;2;2;0;3;8;2
2019-11-20 04:15:00;0;6;1;1;5;6;0;7;1;0;7;8;2
2019-11-20 04:30:00;0;2;2;0;2;6;0;11;2;1;19;8;0
2019-11-20 04:45:00;0;9;3;0;4;11;6;14;6;2;21;18;6
2019-11-20 05:00:00;0;10;5;1;8;16;8;35;15;6;50;60;17
2019-11-20 05:15:00;0;17;13;1;9;27;6;61;31;2;84;89;11
2019-11-20 05:30:00;0;15;17;2;26;53;11;66;50;5;74;87;22
2019-11-20 05:45:00;0;24;24;0;51;87;22;68;57;4;66;78;34
2019-11-20 06:00:00;0;27;24;4;47;83;35;67;49;2;57;75;24
2019-11-20 06:15:00;0;35;34;5;45;84;26;94;85;3;71;91;31
2019-11-20 06:30:00;0;40;28;2;34;56;15;139;150;7;94;95;51
2019-11-20 06:45:00;0;42;33;3;32;57;22;149;171;6;81;84;44
2019-11-20 07:00:00;0;45;43;6;42;66;16;108;131;9;105;98;57
2019-11-20 07:15:00;0;53;46;1;55;87;18;146;185;9;114;115;49
2019-11-20 07:30:00;0;61;49;3;53;85;30;131;149;7;90;107;71
2019-11-20 07:45:00;0;54;55;3;49;69;17;133;157;3;94;93;77
2019-11-20 08:00:00;0;47;38;8;44;72;19;114;134;10;97;80;58
2019-11-20 08:15:00;0;61;40;9;56;59;19;98;96;8;92;98;56
2019-11-20 08:30:00;0;53;52;6;56;76;17;112;101;13;79;90;58
2019-11-20 08:45:00;0;59;49;4;50;52;24;97;108;7;68;61;53
2019-11-20 09:00:00;0;55;34;11;52;56;23;64;48;10;49;51;47
2019-11-20 09:15:00;0;63;49;8;39;61;18;77;72;12;52;46;44
2019-11-20 09:30:00;0;63;41;2;51;62;23;79;65;18;52;54;40
