DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-11-17 00:00:00;11;2;0;0;0;5;3;0;0
2020-11-17 00:15:00;11;5;2;0;0;11;2;0;0
2020-11-17 00:30:00;3;2;0;1;0;10;4;0;0
2020-11-17 00:45:00;6;3;0;1;0;4;4;0;0
2020-11-17 01:00:00;11;5;0;0;0;9;2;0;0
2020-11-17 01:15:00;5;1;0;0;0;5;4;0;0
2020-11-17 01:30:00;5;1;0;0;0;6;2;0;0
2020-11-17 01:45:00;7;6;0;0;0;9;3;0;0
2020-11-17 02:00:00;6;9;2;0;0;9;3;0;0
2020-11-17 02:15:00;5;4;0;0;0;9;4;0;0
2020-11-17 02:30:00;5;3;0;0;0;5;2;0;0
2020-11-17 02:45:00;8;1;0;0;0;6;0;0;0
2020-11-17 03:00:00;7;2;0;0;1;8;3;0;0
2020-11-17 03:15:00;6;0;0;0;0;7;3;0;0
2020-11-17 03:30:00;8;1;0;0;0;5;3;0;0
2020-11-17 03:45:00;9;3;0;0;0;10;1;0;0
2020-11-17 04:00:00;11;4;0;0;0;8;1;0;0
2020-11-17 04:15:00;14;5;0;0;1;10;4;0;0
2020-11-17 04:30:00;20;13;1;0;0;27;9;0;2
2020-11-17 04:45:00;16;9;0;1;1;54;17;0;2
2020-11-17 05:00:00;30;29;0;0;1;105;66;0;1
2020-11-17 05:15:00;44;36;1;1;3;206;164;0;4
2020-11-17 05:30:00;47;53;5;1;2;190;123;0;0
2020-11-17 05:45:00;145;160;4;1;1;146;109;0;6
2020-11-17 06:00:00;175;170;1;2;1;132;108;0;0
2020-11-17 06:15:00;129;144;2;1;2;182;161;0;9
2020-11-17 06:30:00;92;103;2;1;7;199;200;3;3
2020-11-17 06:45:00;108;104;10;2;14;178;203;8;5
2020-11-17 07:00:00;92;85;6;11;7;165;167;0;5
2020-11-17 07:15:00;99;89;5;14;16;188;224;7;4
2020-11-17 07:30:00;112;110;6;13;21;216;248;12;12
2020-11-17 07:45:00;122;134;9;11;22;188;201;10;3
2020-11-17 08:00:00;134;138;7;6;15;172;187;10;4
2020-11-17 08:15:00;103;115;5;7;11;143;165;9;8
2020-11-17 08:30:00;94;94;10;13;11;129;160;0;2
2020-11-17 08:45:00;93;93;6;21;15;118;145;16;2
2020-11-17 09:00:00;93;101;7;10;21;110;120;14;1
2020-11-17 09:15:00;83;90;7;14;19;104;117;4;2
2020-11-17 09:30:00;104;113;13;16;24;108;121;3;0
2020-11-17 09:45:00;91;82;12;23;24;111;138;20;1
2020-11-17 10:00:00;98;108;11;19;23;91;129;9;0
2020-11-17 10:15:00;114;126;17;25;25;105;136;9;0
2020-11-17 10:30:00;97;93;12;31;12;96;118;6;0
2020-11-17 10:45:00;102;106;15;38;17;85;132;11;0
2020-11-17 11:00:00;110;133;12;34;12;99;113;14;1
2020-11-17 11:15:00;101;112;11;18;21;87;102;36;1
2020-11-17 11:30:00;113;115;10;21;22;109;102;9;4
2020-11-17 11:45:00;131;140;6;28;11;83;93;4;4
2020-11-17 12:00:00;125;131;11;25;13;99;111;9;0
2020-11-17 12:15:00;116;137;13;26;14;101;130;26;0
2020-11-17 12:30:00;126;144;15;18;25;111;145;13;0
2020-11-17 12:45:00;114;148;14;19;16;102;143;12;2
2020-11-17 13:00:00;120;163;7;20;20;101;127;2;2
2020-11-17 13:15:00;144;157;16;30;18;157;182;21;0
2020-11-17 13:30:00;132;148;9;26;17;175;186;8;0
2020-11-17 13:45:00;148;175;11;22;14;174;176;11;1
2020-11-17 14:00:00;180;209;20;20;25;137;155;22;1
2020-11-17 14:15:00;268;258;20;21;16;106;132;2;4
2020-11-17 14:30:00;267;276;19;29;15;102;137;9;2
2020-11-17 14:45:00;207;229;13;28;15;109;138;1;1
2020-11-17 15:00:00;201;233;14;28;14;116;146;2;2
2020-11-17 15:15:00;224;228;20;34;20;112;151;5;3
2020-11-17 15:30:00;202;216;22;29;21;109;150;4;6
2020-11-17 15:45:00;216;229;12;30;14;105;130;18;1
2020-11-17 16:00:00;233;242;13;29;20;124;133;15;1
2020-11-17 16:15:00;229;255;18;29;16;140;175;15;2
2020-11-17 16:30:00;208;215;19;33;24;114;146;6;4
2020-11-17 16:45:00;204;209;15;26;27;117;158;7;8
2020-11-17 17:00:00;198;229;11;57;18;118;152;4;3
2020-11-17 17:15:00;162;225;11;32;18;127;153;8;1
2020-11-17 17:30:00;175;193;12;23;16;103;136;12;3
2020-11-17 17:45:00;148;158;3;18;13;100;112;18;5
2020-11-17 18:00:00;152;172;11;28;8;95;106;13;3
2020-11-17 18:15:00;139;146;8;16;10;93;90;12;8
2020-11-17 18:30:00;104;125;5;23;2;91;84;66;0
2020-11-17 18:45:00;97;103;1;13;6;70;68;32;3
2020-11-17 19:00:00;92;112;1;17;4;90;84;6;0
2020-11-17 19:15:00;102;104;5;7;2;63;54;3;2
2020-11-17 19:30:00;67;68;3;2;2;56;41;11;1
2020-11-17 19:45:00;73;71;1;3;2;54;52;0;2
2020-11-17 20:00:00;60;58;1;4;2;49;57;0;0
2020-11-17 20:15:00;67;48;1;1;0;54;58;0;2
2020-11-17 20:30:00;56;46;0;1;0;61;40;0;2
2020-11-17 20:45:00;40;28;0;0;0;88;59;0;1
2020-11-17 21:00:00;54;48;0;0;0;144;107;0;5
2020-11-17 21:15:00;35;37;0;1;1;149;111;0;2
2020-11-17 21:30:00;42;48;0;3;2;141;93;0;2
2020-11-17 21:45:00;86;105;0;2;1;55;39;0;0
2020-11-17 22:00:00;179;170;1;3;1;41;22;0;0
2020-11-17 22:15:00;82;67;2;0;0;36;29;0;0
2020-11-17 22:30:00;39;38;0;0;0;34;30;0;0
2020-11-17 22:45:00;22;18;1;1;0;20;15;0;0
2020-11-17 23:00:00;27;17;0;0;0;25;23;0;0
2020-11-17 23:15:00;22;13;1;0;0;19;11;0;0
2020-11-17 23:30:00;14;7;1;1;1;14;8;0;1
