DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-11-11 00:00:00;1;2;0;6;4;4;9;12;6;0;0
2019-11-11 00:15:00;2;3;0;2;6;1;3;3;5;1;0
2019-11-11 00:30:00;0;0;0;3;5;1;1;0;2;0;0
2019-11-11 00:45:00;1;2;0;6;1;0;2;2;0;0;0
2019-11-11 01:00:00;0;0;0;2;2;0;1;7;5;1;1
2019-11-11 01:15:00;0;1;0;5;5;2;1;8;7;2;2
2019-11-11 01:30:00;0;1;0;3;2;1;2;2;2;1;1
2019-11-11 01:45:00;2;2;0;1;3;4;0;1;3;1;1
2019-11-11 02:00:00;1;0;0;0;1;1;2;0;2;0;0
2019-11-11 02:15:00;1;3;0;2;2;2;0;4;2;0;0
2019-11-11 02:30:00;0;0;1;3;0;4;1;2;2;1;1
2019-11-11 02:45:00;0;1;0;1;1;10;1;1;1;1;1
2019-11-11 03:00:00;0;0;0;2;3;0;2;1;1;0;0
2019-11-11 03:15:00;0;1;0;0;0;1;3;3;3;0;0
2019-11-11 03:30:00;1;2;0;3;4;3;0;5;6;1;1
2019-11-11 03:45:00;0;0;0;0;3;3;0;4;4;1;1
2019-11-11 04:00:00;0;0;1;7;4;3;0;7;4;0;0
2019-11-11 04:15:00;1;2;0;5;5;0;2;6;6;2;2
2019-11-11 04:30:00;0;3;1;4;3;1;2;9;8;1;1
2019-11-11 04:45:00;0;2;0;7;9;4;1;19;14;4;4
2019-11-11 05:00:00;2;7;0;14;11;3;0;20;20;3;4
2019-11-11 05:15:00;3;17;2;21;16;4;12;51;51;18;16
2019-11-11 05:30:00;6;27;0;26;19;10;6;57;56;16;14
2019-11-11 05:45:00;4;20;2;31;28;12;3;79;80;28;26
2019-11-11 06:00:00;4;17;4;33;20;5;10;58;43;7;6
2019-11-11 06:15:00;7;34;7;53;31;9;15;87;79;16;15
2019-11-11 06:30:00;4;32;1;58;53;12;14;126;124;31;28
2019-11-11 06:45:00;16;38;6;50;46;12;16;133;147;37;28
2019-11-11 07:00:00;13;38;8;71;53;11;24;150;178;24;16
2019-11-11 07:15:00;11;44;12;83;46;13;48;182;226;31;36
2019-11-11 07:30:00;14;63;7;79;71;19;62;170;210;28;37
2019-11-11 07:45:00;26;64;7;129;98;23;51;151;171;27;23
2019-11-11 08:00:00;16;52;12;112;85;21;35;141;166;31;28
2019-11-11 08:15:00;12;43;6;101;60;28;33;164;179;36;31
2019-11-11 08:30:00;19;50;2;99;55;18;33;126;148;28;23
2019-11-11 08:45:00;23;41;6;104;59;16;36;119;123;21;20
2019-11-11 09:00:00;25;31;6;96;71;15;27;88;87;6;4
2019-11-11 09:15:00;12;18;5;94;58;21;34;95;112;16;23
2019-11-11 09:30:00;9;36;2;84;43;14;33;83;97;12;7
2019-11-11 09:45:00;9;26;7;122;64;14;30;100;77;12;10
2019-11-11 10:00:00;6;26;7;95;61;12;32;60;67;10;7
2019-11-11 10:15:00;16;29;5;96;55;7;26;72;63;13;12
2019-11-11 10:30:00;12;23;1;83;55;10;45;62;69;2;2
2019-11-11 10:45:00;14;34;3;98;69;16;38;68;67;14;11
2019-11-11 11:00:00;18;32;6;88;74;15;39;73;75;11;13
2019-11-11 11:15:00;14;32;5;110;71;19;36;69;77;16;16
2019-11-11 11:30:00;18;34;4;112;68;18;27;82;75;11;12
2019-11-11 11:45:00;13;35;10;88;80;14;34;72;68;15;16
2019-11-11 12:00:00;20;35;4;113;73;18;37;77;64;12;10
2019-11-11 12:15:00;18;49;5;119;84;21;42;69;58;9;7
2019-11-11 12:30:00;15;36;4;123;95;19;41;52;64;10;9
2019-11-11 12:45:00;22;31;5;124;84;18;45;81;93;21;16
2019-11-11 13:00:00;23;37;4;135;96;24;41;76;69;15;11
2019-11-11 13:15:00;13;33;5;115;106;26;38;72;68;6;4
2019-11-11 13:30:00;9;31;3;114;82;21;42;93;104;25;25
2019-11-11 13:45:00;8;29;3;107;74;16;41;102;82;20;14
2019-11-11 14:00:00;12;31;6;128;107;25;38;70;68;20;16
2019-11-11 14:15:00;7;27;4;154;137;47;39;80;77;13;7
2019-11-11 14:30:00;16;30;3;180;151;41;44;76;70;8;9
2019-11-11 14:45:00;12;25;4;163;151;28;40;87;69;19;19
2019-11-11 15:00:00;10;27;7;176;143;28;51;53;59;7;7
2019-11-11 15:15:00;12;42;4;168;155;42;51;81;75;23;27
2019-11-11 15:30:00;19;17;6;216;151;28;37;74;86;13;15
2019-11-11 15:45:00;13;32;5;210;170;27;56;117;95;21;21
2019-11-11 16:00:00;25;40;3;218;170;20;70;85;91;24;21
2019-11-11 16:15:00;17;37;3;246;196;31;56;75;79;14;17
2019-11-11 16:30:00;16;36;2;208;181;36;49;85;79;16;16
2019-11-11 16:45:00;20;53;6;168;161;24;49;85;119;18;18
2019-11-11 17:00:00;21;54;5;189;181;29;44;78;83;15;15
2019-11-11 17:15:00;18;35;7;168;143;21;56;101;94;16;16
2019-11-11 17:30:00;14;29;2;141;128;16;48;83;91;8;10
2019-11-11 17:45:00;18;32;4;124;99;18;38;68;98;20;18
2019-11-11 18:00:00;16;21;6;120;106;22;40;63;67;17;13
2019-11-11 18:15:00;14;24;7;136;118;22;26;59;69;13;10
2019-11-11 18:30:00;13;24;0;84;71;15;39;47;56;5;5
2019-11-11 18:45:00;7;21;3;91;52;10;31;51;54;11;10
2019-11-11 19:00:00;10;22;4;90;60;21;36;46;48;10;7
2019-11-11 19:15:00;13;18;2;76;58;12;31;36;41;13;11
2019-11-11 19:30:00;7;14;4;49;35;11;36;49;45;8;6
2019-11-11 19:45:00;9;7;3;68;49;12;21;52;44;5;4
2019-11-11 20:00:00;6;17;8;55;41;12;26;42;36;7;10
2019-11-11 20:15:00;7;15;4;67;47;14;15;38;30;4;3
2019-11-11 20:30:00;10;10;3;52;35;15;21;26;20;3;3
2019-11-11 20:45:00;4;15;2;35;26;6;15;34;32;6;6
2019-11-11 21:00:00;7;10;0;46;37;14;20;28;18;5;6
2019-11-11 21:15:00;7;15;3;33;23;6;28;32;23;7;5
2019-11-11 21:30:00;9;16;1;37;19;6;18;26;20;1;1
2019-11-11 21:45:00;4;5;1;42;29;10;11;18;13;4;4
2019-11-11 22:00:00;2;3;0;57;54;15;11;20;9;3;2
2019-11-11 22:15:00;10;4;3;52;30;11;26;26;20;2;2
2019-11-11 22:30:00;2;4;5;28;22;7;9;14;12;1;3
2019-11-11 22:45:00;5;6;3;21;20;6;11;17;7;4;3
2019-11-11 23:00:00;3;5;0;27;16;3;16;15;12;5;4
2019-11-11 23:15:00;2;3;2;20;17;6;14;13;9;3;2
2019-11-11 23:30:00;0;3;0;4;11;9;6;7;3;0;0
2019-11-11 23:45:00;2;1;2;9;5;1;7;11;8;4;4
