DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-01-13 00:00:00;0;1;0;0;0;0
2020-01-13 00:15:00;0;1;0;0;0;0
2020-01-13 00:30:00;1;0;0;0;0;0
2020-01-13 00:45:00;1;0;0;0;0;0
2020-01-13 01:00:00;1;0;0;0;0;0
2020-01-13 01:15:00;0;2;0;0;0;0
2020-01-13 01:30:00;0;1;0;0;0;0
2020-01-13 01:45:00;0;0;0;0;0;0
2020-01-13 02:00:00;0;0;0;0;0;0
2020-01-13 02:15:00;0;1;0;0;0;0
2020-01-13 02:30:00;0;0;0;0;0;0
2020-01-13 02:45:00;0;0;0;0;0;0
2020-01-13 03:00:00;0;0;0;0;0;0
2020-01-13 03:15:00;0;0;0;0;0;0
2020-01-13 03:30:00;0;0;0;0;0;0
2020-01-13 03:45:00;0;0;0;0;0;0
2020-01-13 04:00:00;0;1;0;0;0;0
2020-01-13 04:15:00;3;1;0;0;0;0
2020-01-13 04:30:00;0;1;0;0;0;0
2020-01-13 04:45:00;0;1;0;0;0;0
2020-01-13 05:00:00;1;4;0;0;0;0
2020-01-13 05:15:00;0;3;0;0;0;0
2020-01-13 05:30:00;10;3;0;0;0;0
2020-01-13 05:45:00;9;2;0;0;0;0
2020-01-13 06:00:00;13;5;0;0;0;0
2020-01-13 06:15:00;7;5;0;0;0;0
2020-01-13 06:30:00;7;9;0;1;0;0
2020-01-13 06:45:00;16;4;0;1;0;0
2020-01-13 07:00:00;16;5;0;0;0;0
2020-01-13 07:15:00;15;10;0;0;0;0
2020-01-13 07:30:00;26;12;0;3;0;0
2020-01-13 07:45:00;38;13;1;8;0;0
2020-01-13 08:00:00;21;12;2;0;0;0
2020-01-13 08:15:00;16;7;7;1;0;0
2020-01-13 08:30:00;7;10;3;1;0;0
2020-01-13 08:45:00;9;9;0;0;0;0
2020-01-13 09:00:00;7;9;0;4;0;0
2020-01-13 09:15:00;3;5;2;0;0;0
2020-01-13 09:30:00;14;7;1;0;0;0
2020-01-13 09:45:00;10;8;0;0;0;0
2020-01-13 10:00:00;14;6;1;2;0;0
2020-01-13 10:15:00;12;2;4;0;0;0
2020-01-13 10:30:00;5;6;1;4;0;0
2020-01-13 10:45:00;8;7;2;0;0;0
2020-01-13 11:00:00;8;11;1;1;0;0
2020-01-13 11:15:00;10;7;0;0;0;0
2020-01-13 11:30:00;9;10;0;0;0;0
2020-01-13 11:45:00;6;2;0;0;0;0
2020-01-13 12:00:00;11;8;1;1;0;0
2020-01-13 12:15:00;4;2;0;2;0;0
2020-01-13 12:30:00;11;8;3;0;0;0
2020-01-13 12:45:00;9;14;1;0;0;0
2020-01-13 13:00:00;9;14;1;1;0;0
2020-01-13 13:15:00;8;9;0;1;0;0
2020-01-13 13:30:00;8;2;0;3;0;0
2020-01-13 13:45:00;10;7;1;3;0;0
2020-01-13 14:00:00;14;7;1;0;0;0
2020-01-13 14:15:00;10;11;0;0;0;0
2020-01-13 14:30:00;10;7;0;2;0;0
2020-01-13 14:45:00;12;7;1;0;0;0
2020-01-13 15:00:00;14;11;1;5;0;0
2020-01-13 15:15:00;16;6;2;0;0;0
2020-01-13 15:30:00;11;26;3;0;0;0
2020-01-13 15:45:00;9;26;9;0;0;0
2020-01-13 16:00:00;13;36;0;5;0;0
2020-01-13 16:15:00;14;26;1;0;0;0
2020-01-13 16:30:00;15;13;0;0;0;0
2020-01-13 16:45:00;10;13;0;0;0;0
2020-01-13 17:00:00;15;14;5;1;0;0
2020-01-13 17:15:00;12;20;0;0;0;0
2020-01-13 17:30:00;15;15;1;0;0;0
2020-01-13 17:45:00;14;18;0;0;0;0
2020-01-13 18:00:00;14;12;0;0;0;0
2020-01-13 18:15:00;21;12;0;0;0;0
2020-01-13 18:30:00;5;7;0;0;0;0
2020-01-13 18:45:00;3;6;0;0;0;0
2020-01-13 19:00:00;14;5;0;0;0;0
2020-01-13 19:15:00;11;6;0;0;0;0
2020-01-13 19:30:00;6;5;0;1;0;0
2020-01-13 19:45:00;3;4;1;1;0;0
2020-01-13 20:00:00;7;3;0;0;0;0
2020-01-13 20:15:00;3;3;0;0;0;0
2020-01-13 20:30:00;2;4;0;0;0;0
2020-01-13 20:45:00;2;0;0;0;0;0
2020-01-13 21:00:00;3;0;0;0;0;0
2020-01-13 21:15:00;6;4;0;0;0;0
2020-01-13 21:30:00;1;2;0;0;0;0
2020-01-13 21:45:00;3;1;0;0;0;0
2020-01-13 22:00:00;2;1;0;0;0;0
2020-01-13 22:15:00;3;4;0;0;0;0
2020-01-13 22:30:00;1;1;0;0;0;0
2020-01-13 22:45:00;3;1;0;0;0;0
2020-01-13 23:00:00;0;2;0;0;0;0
2020-01-13 23:15:00;1;0;0;0;0;0
2020-01-13 23:30:00;1;0;0;0;0;0
2020-01-13 23:45:00;2;0;0;0;0;0
