DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-01-09 00:00:00;11;0;7;0;0;0;0;0;0;0;0;0
2020-01-09 00:15:00;12;0;8;0;0;0;0;0;0;0;0;0
2020-01-09 00:30:00;8;0;8;0;0;0;0;0;0;0;0;0
2020-01-09 00:45:00;8;0;8;0;0;0;0;0;0;0;0;0
2020-01-09 01:00:00;4;0;6;0;0;0;0;0;0;0;0;0
2020-01-09 01:15:00;3;0;2;0;0;0;0;0;0;0;0;0
2020-01-09 01:30:00;6;0;3;0;0;0;0;0;0;0;0;0
2020-01-09 01:45:00;2;0;5;0;0;0;0;0;0;0;0;0
2020-01-09 02:00:00;5;0;3;0;0;0;0;0;0;0;0;0
2020-01-09 02:15:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-09 02:30:00;4;0;4;0;0;0;0;0;0;0;0;0
2020-01-09 02:45:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-01-09 03:00:00;2;0;6;0;0;0;0;0;0;0;0;0
2020-01-09 03:15:00;2;0;3;0;0;0;0;0;0;0;0;0
2020-01-09 03:30:00;6;0;4;0;0;0;0;0;0;0;0;0
2020-01-09 03:45:00;2;0;4;0;0;0;0;0;0;0;0;0
2020-01-09 04:00:00;3;0;6;0;0;0;0;0;0;0;0;0
2020-01-09 04:15:00;4;0;6;0;0;0;0;0;0;0;0;0
2020-01-09 04:30:00;2;0;10;0;0;0;0;0;0;0;0;0
2020-01-09 04:45:00;3;0;21;0;0;0;0;0;0;0;0;0
2020-01-09 05:00:00;5;0;64;0;0;0;0;0;0;0;0;0
2020-01-09 05:15:00;17;0;108;0;0;0;0;0;0;0;0;0
2020-01-09 05:30:00;8;0;190;0;0;0;0;0;0;0;0;0
2020-01-09 05:45:00;23;0;174;0;0;0;0;0;0;2;0;0
2020-01-09 06:00:00;41;0;189;0;0;0;0;0;0;1;0;0
2020-01-09 06:15:00;37;0;260;0;3;0;0;0;0;5;0;0
2020-01-09 06:30:00;41;0;279;0;10;1;0;0;0;1;0;0
2020-01-09 06:45:00;52;0;282;0;5;1;0;0;0;0;0;0
2020-01-09 07:00:00;53;0;206;0;8;0;0;0;0;2;0;0
2020-01-09 07:15:00;76;0;135;0;10;2;0;0;0;4;0;0
2020-01-09 07:30:00;70;0;108;0;11;6;0;0;0;6;6;0
2020-01-09 07:45:00;103;0;151;0;9;1;0;0;0;3;3;0
2020-01-09 08:00:00;94;0;157;0;3;3;0;0;0;4;0;0
2020-01-09 08:15:00;77;0;195;0;8;1;0;0;0;2;0;0
2020-01-09 08:30:00;76;0;202;0;9;1;0;0;0;2;0;0
2020-01-09 08:45:00;77;0;177;0;6;0;0;0;0;1;0;0
2020-01-09 09:00:00;79;0;142;0;3;0;0;0;0;0;0;0
2020-01-09 09:15:00;75;0;151;0;4;0;0;0;0;0;0;0
2020-01-09 09:30:00;55;0;173;0;5;1;0;0;0;2;0;0
2020-01-09 09:45:00;91;0;138;0;6;0;0;0;0;0;0;0
2020-01-09 10:00:00;100;0;130;0;7;2;0;0;0;3;0;0
2020-01-09 10:15:00;77;0;123;0;2;2;0;0;0;3;0;0
2020-01-09 10:30:00;70;0;112;0;5;0;0;0;0;0;0;0
2020-01-09 10:45:00;108;0;138;0;1;4;0;0;0;5;0;0
2020-01-09 11:00:00;106;0;127;0;6;1;0;0;0;1;0;0
2020-01-09 11:15:00;123;0;108;0;5;1;0;0;0;3;0;0
2020-01-09 11:30:00;128;0;115;0;5;0;0;0;0;1;0;0
2020-01-09 11:45:00;129;0;99;0;1;1;0;0;0;2;0;0
2020-01-09 12:00:00;146;0;109;0;5;3;0;0;0;1;0;0
2020-01-09 12:15:00;127;0;109;0;3;3;0;0;0;8;1;0
2020-01-09 12:30:00;138;0;132;0;4;6;0;0;0;1;0;0
2020-01-09 12:45:00;132;0;106;0;4;4;0;0;0;2;0;0
2020-01-09 13:00:00;151;0;118;0;6;5;0;0;0;5;1;0
2020-01-09 13:15:00;166;0;124;0;3;5;0;0;0;3;1;0
2020-01-09 13:30:00;164;0;160;0;5;4;0;0;0;3;0;0
2020-01-09 13:45:00;140;0;172;0;6;8;0;0;0;5;11;0
2020-01-09 14:00:00;152;0;114;0;3;5;0;0;0;3;3;0
2020-01-09 14:15:00;175;0;129;0;4;4;0;0;0;8;2;0
2020-01-09 14:30:00;218;0;155;0;4;5;0;0;0;4;1;0
2020-01-09 14:45:00;194;0;138;0;4;2;0;0;0;4;1;0
2020-01-09 15:00:00;197;0;128;0;0;9;0;0;0;2;0;0
2020-01-09 15:15:00;219;0;118;0;3;4;0;0;0;5;0;0
2020-01-09 15:30:00;228;0;150;0;3;5;0;0;0;10;0;0
2020-01-09 15:45:00;218;0;126;0;1;9;0;0;0;3;0;0
2020-01-09 16:00:00;218;0;152;0;5;6;0;0;0;2;0;0
2020-01-09 16:15:00;255;0;137;0;10;5;0;0;0;8;2;0
2020-01-09 16:30:00;220;0;147;0;1;7;0;0;0;10;1;0
2020-01-09 16:45:00;241;0;152;0;1;7;0;0;0;12;3;0
2020-01-09 17:00:00;228;0;137;0;3;4;0;0;0;5;11;0
2020-01-09 17:15:00;244;0;137;0;4;6;0;0;0;9;0;0
2020-01-09 17:30:00;212;0;117;0;0;8;0;0;0;9;1;0
2020-01-09 17:45:00;255;0;133;0;3;7;0;0;0;3;6;0
2020-01-09 18:00:00;218;0;144;0;1;6;0;0;0;8;8;0
2020-01-09 18:15:00;212;0;135;0;2;7;0;0;0;4;0;0
2020-01-09 18:30:00;182;0;120;0;2;8;0;0;0;3;2;0
2020-01-09 18:45:00;136;0;115;0;3;3;0;0;0;3;1;0
2020-01-09 19:00:00;132;0;91;0;0;7;0;0;0;3;0;0
2020-01-09 19:15:00;128;0;91;0;2;2;0;0;0;2;1;0
2020-01-09 19:30:00;117;0;77;0;0;0;0;0;0;3;0;0
2020-01-09 19:45:00;99;0;76;0;3;0;0;0;0;3;0;0
2020-01-09 20:00:00;103;0;60;0;2;2;0;0;0;1;0;0
2020-01-09 20:15:00;98;0;45;0;1;1;0;0;0;3;3;0
2020-01-09 20:30:00;78;0;37;0;0;0;0;0;0;0;0;0
2020-01-09 20:45:00;73;0;36;0;0;1;0;0;0;0;0;0
2020-01-09 21:00:00;72;0;49;0;0;0;0;0;0;0;0;0
2020-01-09 21:15:00;61;0;46;0;0;0;0;0;0;0;0;0
2020-01-09 21:30:00;75;0;43;0;0;0;0;0;0;0;0;0
2020-01-09 21:45:00;74;0;31;0;0;0;0;0;0;0;0;0
2020-01-09 22:00:00;94;0;33;0;0;1;0;0;0;0;0;0
2020-01-09 22:15:00;61;0;26;0;0;0;0;0;0;0;0;0
2020-01-09 22:30:00;57;0;25;0;0;0;0;0;0;0;0;0
2020-01-09 22:45:00;46;0;15;0;0;0;0;0;0;0;0;0
2020-01-09 23:00:00;34;0;10;0;0;0;0;0;0;0;0;0
2020-01-09 23:15:00;17;0;11;0;0;0;0;0;0;0;0;0
2020-01-09 23:30:00;22;0;5;0;0;0;0;0;0;0;0;0
2020-01-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
