DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-08-03 00:00:00;10;18;0;0;0;10;5;0;0
2020-08-03 00:15:00;17;7;0;1;1;21;11;0;0
2020-08-03 00:30:00;12;3;0;0;0;19;10;0;0
2020-08-03 00:45:00;11;8;0;1;0;12;6;0;0
2020-08-03 01:00:00;11;3;0;0;0;5;5;0;0
2020-08-03 01:15:00;12;6;1;0;0;11;7;0;0
2020-08-03 01:30:00;10;7;0;0;0;9;5;0;0
2020-08-03 01:45:00;10;7;0;0;0;8;9;0;0
2020-08-03 02:00:00;9;2;0;0;0;6;4;0;0
2020-08-03 02:15:00;13;6;0;0;0;3;1;0;0
2020-08-03 02:30:00;8;2;0;0;0;9;4;0;0
2020-08-03 02:45:00;9;1;0;0;0;6;4;0;0
2020-08-03 03:00:00;5;5;0;0;0;6;4;0;0
2020-08-03 03:15:00;2;4;0;0;0;3;3;0;0
2020-08-03 03:30:00;8;5;0;0;0;3;1;0;0
2020-08-03 03:45:00;6;5;0;0;0;9;5;0;0
2020-08-03 04:00:00;11;2;0;0;0;6;3;0;0
2020-08-03 04:15:00;13;8;0;0;0;7;3;0;0
2020-08-03 04:30:00;19;12;0;0;0;14;7;0;0
2020-08-03 04:45:00;20;15;0;1;0;23;7;0;1
2020-08-03 05:00:00;27;14;1;0;0;28;11;0;1
2020-08-03 05:15:00;36;33;0;1;2;66;34;0;2
2020-08-03 05:30:00;38;40;1;1;0;82;63;0;5
2020-08-03 05:45:00;66;47;0;1;0;155;93;0;1
2020-08-03 06:00:00;61;50;1;2;2;104;79;0;3
2020-08-03 06:15:00;60;60;1;0;6;160;115;0;3
2020-08-03 06:30:00;65;59;5;6;8;156;148;3;5
2020-08-03 06:45:00;72;75;8;5;13;160;157;2;0
2020-08-03 07:00:00;62;66;5;12;16;156;148;0;1
2020-08-03 07:15:00;77;54;10;10;11;155;132;5;3
2020-08-03 07:30:00;78;76;6;11;15;193;190;5;6
2020-08-03 07:45:00;75;82;3;10;17;153;149;3;7
2020-08-03 08:00:00;83;84;3;8;13;145;161;0;6
2020-08-03 08:15:00;84;80;5;14;15;142;146;2;2
2020-08-03 08:30:00;87;84;8;8;16;138;145;18;4
2020-08-03 08:45:00;103;115;17;18;15;113;133;2;1
2020-08-03 09:00:00;83;77;8;20;16;101;118;1;1
2020-08-03 09:15:00;92;74;12;15;17;112;120;1;1
2020-08-03 09:30:00;97;96;17;24;29;101;137;10;1
2020-08-03 09:45:00;98;102;13;32;21;123;157;0;1
2020-08-03 10:00:00;93;93;13;30;31;105;136;1;1
2020-08-03 10:15:00;113;116;22;39;26;116;129;8;1
2020-08-03 10:30:00;131;122;20;39;29;122;155;6;2
2020-08-03 10:45:00;119;113;20;31;14;112;139;3;1
2020-08-03 11:00:00;136;124;25;37;27;110;143;2;1
2020-08-03 11:15:00;119;136;22;36;18;114;146;1;3
2020-08-03 11:30:00;120;142;21;31;35;121;146;7;1
2020-08-03 11:45:00;122;132;15;31;25;116;145;12;1
2020-08-03 12:00:00;142;148;19;38;24;117;127;4;2
2020-08-03 12:15:00;151;159;12;45;29;105;142;6;0
2020-08-03 12:30:00;130;150;20;37;29;119;147;5;3
2020-08-03 12:45:00;151;156;15;27;27;109;147;4;0
2020-08-03 13:00:00;147;167;23;30;19;110;145;30;0
2020-08-03 13:15:00;150;152;22;30;30;114;139;16;0
2020-08-03 13:30:00;161;162;25;43;19;141;140;9;3
2020-08-03 13:45:00;149;157;18;34;18;138;145;4;0
2020-08-03 14:00:00;185;203;20;35;26;127;133;5;2
2020-08-03 14:15:00;178;181;19;32;25;125;150;3;1
2020-08-03 14:30:00;197;204;17;40;25;126;153;0;0
2020-08-03 14:45:00;166;182;25;32;22;116;144;38;1
2020-08-03 15:00:00;164;213;8;35;22;135;150;15;2
2020-08-03 15:15:00;187;205;23;31;29;121;135;7;2
2020-08-03 15:30:00;215;216;18;29;26;133;161;1;3
2020-08-03 15:45:00;194;193;23;33;27;123;143;21;4
2020-08-03 16:00:00;227;238;23;41;28;114;135;4;4
2020-08-03 16:15:00;223;232;21;31;30;110;139;6;2
2020-08-03 16:30:00;215;224;22;39;19;123;149;14;2
2020-08-03 16:45:00;219;237;24;42;27;126;157;5;2
2020-08-03 17:00:00;212;204;21;49;20;134;171;5;1
2020-08-03 17:15:00;187;251;16;35;25;111;150;10;4
2020-08-03 17:30:00;189;206;18;35;19;121;145;5;2
2020-08-03 17:45:00;192;200;8;27;17;115;138;5;0
2020-08-03 18:00:00;162;179;10;31;15;107;125;0;2
2020-08-03 18:15:00;166;172;10;16;13;113;128;8;1
2020-08-03 18:30:00;115;150;11;21;12;101;117;7;1
2020-08-03 18:45:00;126;127;7;32;4;98;102;4;1
