DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-08-17 00:00:00;4;1;1;0;0;9;0;9;0;0;0
2020-08-17 00:15:00;8;2;1;0;0;5;2;5;3;3;0
2020-08-17 00:30:00;4;2;2;0;0;4;6;4;4;4;0
2020-08-17 00:45:00;10;2;1;0;0;2;1;2;0;1;0
2020-08-17 01:00:00;5;3;2;0;0;5;1;5;1;5;0
2020-08-17 01:15:00;9;1;2;0;0;3;7;3;2;2;0
2020-08-17 01:30:00;4;0;0;0;0;9;1;9;0;0;0
2020-08-17 01:45:00;4;2;2;0;0;0;2;0;1;2;0
2020-08-17 02:00:00;6;4;5;0;0;8;3;9;1;5;0
2020-08-17 02:15:00;5;1;1;0;0;2;4;2;4;4;0
2020-08-17 02:30:00;4;0;0;0;0;4;2;4;1;2;0
2020-08-17 02:45:00;4;1;1;0;0;5;1;5;1;2;0
2020-08-17 03:00:00;4;5;3;0;0;5;1;5;0;2;0
2020-08-17 03:15:00;8;3;1;0;0;0;2;0;0;0;0
2020-08-17 03:30:00;7;5;3;0;0;5;1;5;0;0;0
2020-08-17 03:45:00;7;6;4;0;0;4;2;4;1;3;0
2020-08-17 04:00:00;8;1;1;0;0;10;3;10;2;4;0
2020-08-17 04:15:00;9;2;1;0;0;4;4;4;1;2;0
2020-08-17 04:30:00;5;4;3;0;0;9;2;9;2;3;0
2020-08-17 04:45:00;12;3;3;0;0;10;5;10;4;10;0
2020-08-17 05:00:00;18;2;1;0;0;18;4;18;5;6;0
2020-08-17 05:15:00;19;0;0;0;0;20;7;20;4;5;0
2020-08-17 05:30:00;64;4;6;0;1;30;3;30;1;4;0
2020-08-17 05:45:00;56;9;4;0;0;42;6;42;2;5;4
2020-08-17 06:00:00;66;8;4;0;0;57;15;57;4;1;7
2020-08-17 06:15:00;86;1;1;0;0;46;6;46;8;6;6
2020-08-17 06:30:00;110;3;4;1;1;45;10;46;0;8;0
2020-08-17 06:45:00;152;7;4;0;2;57;9;57;3;2;0
2020-08-17 07:00:00;114;7;4;0;0;45;15;46;5;4;0
2020-08-17 07:15:00;134;3;2;0;0;50;17;50;6;5;0
2020-08-17 07:30:00;119;3;2;0;1;61;7;61;2;6;0
2020-08-17 07:45:00;150;4;3;0;1;49;7;48;3;5;1
2020-08-17 08:00:00;107;5;3;0;0;48;12;48;7;3;0
2020-08-17 08:15:00;88;5;2;0;0;34;9;36;5;4;0
2020-08-17 08:30:00;100;1;1;0;0;74;17;72;8;11;0
2020-08-17 08:45:00;106;1;1;0;0;55;14;55;7;4;9
2020-08-17 09:00:00;103;3;2;1;1;59;30;58;20;11;3
