DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-02-24 00:00:00;9;1;0;3;0;10;1;0;0
2020-02-24 00:15:00;6;1;0;4;0;14;1;0;0
2020-02-24 00:30:00;4;3;0;6;0;12;0;0;0
2020-02-24 00:45:00;5;0;0;4;0;13;1;0;0
2020-02-24 01:00:00;7;0;0;2;0;12;1;0;0
2020-02-24 01:15:00;6;2;0;4;0;14;1;0;0
2020-02-24 01:30:00;5;1;0;4;0;12;0;0;0
2020-02-24 01:45:00;5;2;0;4;0;14;1;0;0
2020-02-24 02:00:00;2;0;0;4;0;12;1;0;0
2020-02-24 02:15:00;2;0;0;0;0;13;1;0;0
2020-02-24 02:30:00;2;0;0;2;0;12;1;0;0
2020-02-24 02:45:00;2;0;0;4;0;14;1;0;0
2020-02-24 03:00:00;5;1;0;1;0;12;0;0;0
2020-02-24 03:15:00;1;0;0;2;0;14;1;0;0
2020-02-24 03:30:00;7;1;0;1;0;12;1;0;0
2020-02-24 03:45:00;4;1;0;4;0;14;1;0;0
2020-02-24 04:00:00;6;0;0;5;0;12;1;0;0
2020-02-24 04:15:00;4;1;1;9;0;13;0;0;0
2020-02-24 04:30:00;16;2;0;12;0;12;1;0;0
2020-02-24 04:45:00;28;4;0;11;0;14;1;0;0
2020-02-24 05:00:00;59;4;0;24;0;9;1;0;0
2020-02-24 05:15:00;105;10;2;47;0;10;0;0;0
2020-02-24 05:30:00;105;12;3;94;0;10;1;0;0
2020-02-24 05:45:00;115;8;2;89;0;10;0;0;0
2020-02-24 06:00:00;82;17;1;96;0;10;1;0;0
2020-02-24 06:15:00;105;17;0;136;0;10;1;0;0
2020-02-24 06:30:00;80;16;4;139;1;10;0;0;0
2020-02-24 06:45:00;99;14;5;115;0;10;1;0;0
2020-02-24 07:00:00;83;16;5;139;0;10;1;0;0
2020-02-24 07:15:00;72;24;10;152;0;10;0;0;0
2020-02-24 07:30:00;109;15;8;150;0;10;1;0;0
2020-02-24 07:45:00;109;13;6;146;4;10;0;0;0
2020-02-24 08:00:00;91;7;12;129;0;10;1;0;0
2020-02-24 08:15:00;97;15;11;116;0;10;1;0;0
2020-02-24 08:30:00;97;15;8;114;0;10;0;0;0
2020-02-24 08:45:00;90;15;12;120;0;10;1;0;0
2020-02-24 09:00:00;84;15;5;99;2;13;1;0;0
2020-02-24 09:15:00;89;19;6;109;0;13;0;0;0
2020-02-24 09:30:00;102;11;17;125;0;13;1;0;0
2020-02-24 09:45:00;73;19;15;111;0;12;1;0;0
2020-02-24 10:00:00;89;24;12;119;26;13;0;0;0
2020-02-24 10:15:00;80;9;19;118;0;13;1;0;0
2020-02-24 10:30:00;87;23;25;120;4;13;1;0;0
2020-02-24 10:45:00;92;18;12;127;1;13;0;0;0
2020-02-24 11:00:00;124;13;17;94;2;13;1;0;0
2020-02-24 11:15:00;115;15;23;127;0;13;1;0;0
2020-02-24 11:30:00;84;12;21;94;9;12;0;0;0
2020-02-24 11:45:00;108;17;19;107;2;13;1;0;0
2020-02-24 12:00:00;93;11;21;98;0;13;1;0;0
2020-02-24 12:15:00;113;25;16;95;0;13;1;0;0
2020-02-24 12:30:00;104;20;16;100;11;13;0;0;0
2020-02-24 12:45:00;118;24;16;101;1;13;1;0;0
2020-02-24 13:00:00;104;9;17;117;1;13;1;0;0
2020-02-24 13:15:00;102;14;13;98;78;9;0;0;0
2020-02-24 13:30:00;141;20;17;145;5;10;1;0;0
2020-02-24 13:45:00;105;14;13;158;2;10;1;0;0
2020-02-24 14:00:00;122;25;19;130;0;10;0;0;0
2020-02-24 14:15:00;129;19;14;161;0;10;1;0;0
2020-02-24 14:30:00;127;11;17;146;2;10;0;0;0
