DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-02-29 00:00:00;41;6;4;17;16;23;38;20;24;0;0;0
2020-02-29 00:15:00;32;12;8;23;20;25;32;21;20;0;0;0
2020-02-29 00:30:00;32;8;5;21;24;20;30;22;14;1;0;3
2020-02-29 00:45:00;25;13;1;14;10;18;27;12;17;0;0;0
2020-02-29 01:00:00;15;9;5;18;16;11;18;13;11;0;0;0
2020-02-29 01:15:00;24;15;1;10;7;13;22;13;15;0;0;0
2020-02-29 01:30:00;22;10;1;12;11;8;23;8;11;0;0;1
2020-02-29 01:45:00;22;11;7;8;12;15;26;16;21;0;0;2
2020-02-29 02:00:00;21;10;1;12;6;6;22;6;7;0;0;0
2020-02-29 02:15:00;16;10;0;6;4;7;18;8;7;1;0;0
2020-02-29 02:30:00;16;8;3;6;2;7;15;2;9;0;0;0
2020-02-29 02:45:00;10;5;2;5;4;8;10;6;11;0;0;0
2020-02-29 03:00:00;14;6;2;12;4;6;14;7;9;1;0;0
2020-02-29 03:15:00;7;1;2;6;5;9;7;8;12;1;0;0
2020-02-29 03:30:00;12;7;2;16;7;9;14;12;10;3;0;0
2020-02-29 03:45:00;9;5;0;3;6;3;9;4;3;0;0;0
2020-02-29 04:00:00;11;7;5;9;6;4;13;9;9;1;0;0
2020-02-29 04:15:00;15;7;3;4;6;6;15;9;7;0;0;1
2020-02-29 04:30:00;13;6;3;9;7;8;13;8;6;0;0;0
2020-02-29 04:45:00;20;11;1;1;9;11;23;13;15;0;0;0
2020-02-29 05:00:00;25;8;2;7;12;10;29;10;8;0;0;2
2020-02-29 05:15:00;25;9;2;2;15;12;26;13;18;1;0;0
2020-02-29 05:30:00;47;17;3;7;22;28;50;24;31;1;0;0
2020-02-29 05:45:00;67;25;2;8;18;29;63;19;34;1;0;3
2020-02-29 06:00:00;100;24;2;5;15;16;95;16;22;0;0;2
2020-02-29 06:15:00;72;22;2;4;14;15;71;16;24;0;0;0
2020-02-29 06:30:00;52;24;3;3;20;27;57;20;35;1;0;2
2020-02-29 06:45:00;44;21;0;3;22;30;51;21;30;0;0;1
2020-02-29 07:00:00;42;14;4;6;19;34;45;20;31;0;0;0
2020-02-29 07:15:00;67;10;9;9;30;28;75;29;26;0;1;0
2020-02-29 07:30:00;59;19;5;15;31;42;72;28;39;0;0;4
2020-02-29 07:45:00;64;25;14;11;44;39;71;40;41;2;0;3
2020-02-29 08:00:00;73;16;13;11;39;36;78;42;34;1;1;0
2020-02-29 08:15:00;81;17;7;16;37;64;87;35;65;0;0;1
2020-02-29 08:30:00;105;27;14;17;66;72;114;61;74;2;1;4
2020-02-29 08:45:00;95;33;15;15;55;77;110;57;79;3;2;3
2020-02-29 09:00:00;111;29;12;24;66;101;131;62;99;0;0;2
2020-02-29 09:15:00;135;28;18;20;79;82;149;74;80;2;3;9
2020-02-29 09:30:00;147;38;30;22;85;113;168;90;112;0;1;5
2020-02-29 09:45:00;164;42;31;32;95;132;183;100;123;2;0;2
2020-02-29 10:00:00;181;36;30;35;75;111;196;95;114;2;5;2
2020-02-29 10:15:00;180;37;33;42;84;124;185;97;127;4;2;4
2020-02-29 10:30:00;187;35;29;22;90;137;201;97;132;3;5;5
2020-02-29 10:45:00;189;43;19;65;104;130;216;82;130;2;1;5
2020-02-29 11:00:00;185;33;38;39;72;117;193;96;128;1;1;2
2020-02-29 11:15:00;187;33;37;49;80;136;193;111;135;2;1;7
2020-02-29 11:30:00;211;42;30;59;78;134;227;109;132;1;1;6
2020-02-29 11:45:00;219;45;36;45;95;143;239;110;138;3;2;3
2020-02-29 12:00:00;225;24;39;45;81;143;240;102;138;3;3;6
2020-02-29 12:15:00;253;37;37;62;92;144;261;109;140;0;3;4
2020-02-29 12:30:00;258;33;50;64;85;124;272;119;130;2;1;2
2020-02-29 12:45:00;217;29;41;64;46;67;229;104;148;1;1;7
2020-02-29 13:00:00;199;32;35;57;25;63;219;99;137;1;2;5
2020-02-29 13:15:00;208;48;33;54;45;54;221;124;153;0;1;5
2020-02-29 13:30:00;257;25;46;59;39;72;272;124;167;2;1;3
2020-02-29 13:45:00;276;37;46;55;29;67;292;182;170;6;3;7
2020-02-29 14:00:00;277;28;33;52;56;93;286;155;164;1;3;3
2020-02-29 14:15:00;268;35;37;58;51;66;257;146;158;1;0;8
2020-02-29 14:30:00;233;28;33;55;46;58;204;95;144;1;6;9
2020-02-29 14:45:00;267;41;35;50;64;67;159;97;150;3;3;10
2020-02-29 15:00:00;260;35;22;46;62;62;232;96;145;1;2;12
2020-02-29 15:15:00;213;37;37;64;58;103;194;94;150;1;0;5
2020-02-29 15:30:00;218;45;25;50;62;100;201;100;136;1;0;7
2020-02-29 15:45:00;241;30;24;46;70;107;215;95;141;2;3;9
2020-02-29 16:00:00;258;35;27;54;62;91;118;102;138;1;1;4
2020-02-29 16:15:00;254;33;30;60;54;63;214;103;141;1;4;4
2020-02-29 16:30:00;251;25;30;34;53;121;219;94;138;1;3;7
2020-02-29 16:45:00;200;46;23;38;60;103;168;85;120;3;1;5
2020-02-29 17:00:00;216;37;23;45;72;120;220;92;125;1;0;9
2020-02-29 17:15:00;221;30;21;47;86;120;217;90;141;0;1;9
2020-02-29 17:30:00;222;30;29;37;98;133;230;99;147;0;0;6
2020-02-29 17:45:00;233;26;44;50;88;137;205;117;144;2;3;7
2020-02-29 18:00:00;241;24;27;45;73;93;248;105;136;1;3;4
2020-02-29 18:15:00;241;38;24;49;62;90;192;106;143;3;4;6
2020-02-29 18:30:00;210;30;20;38;41;97;187;70;91;4;1;3
2020-02-29 18:45:00;178;36;16;39;47;101;167;72;98;5;0;6
2020-02-29 19:00:00;175;42;26;59;46;88;171;71;96;0;3;3
2020-02-29 19:15:00;172;43;12;41;33;90;186;77;95;0;0;2
2020-02-29 19:30:00;155;45;16;35;40;80;186;56;85;1;3;1
2020-02-29 19:45:00;186;42;14;37;35;51;184;53;58;1;0;5
2020-02-29 20:00:00;185;25;15;48;29;69;182;62;77;1;3;2
2020-02-29 20:15:00;154;34;14;35;39;66;142;50;63;3;0;1
2020-02-29 20:30:00;113;15;11;38;40;71;117;46;68;0;0;3
2020-02-29 20:45:00;119;28;12;40;42;54;117;44;58;0;0;1
2020-02-29 21:00:00;101;22;13;36;44;54;78;43;68;1;2;3
2020-02-29 21:15:00;83;23;26;42;30;35;83;62;73;0;1;1
2020-02-29 21:30:00;84;28;19;42;35;37;87;46;58;1;1;0
2020-02-29 21:45:00;94;40;11;26;27;46;94;34;48;0;3;1
2020-02-29 22:00:00;91;23;46;56;26;45;79;67;74;0;0;1
2020-02-29 22:15:00;114;26;32;36;22;31;112;60;59;0;0;0
2020-02-29 22:30:00;102;20;14;37;23;27;90;46;58;0;1;3
2020-02-29 22:45:00;95;26;15;52;27;39;89;43;54;0;2;0
2020-02-29 23:00:00;63;24;12;40;26;42;59;38;49;0;2;1
2020-02-29 23:15:00;68;16;12;25;26;25;70;30;48;0;0;0
2020-02-29 23:30:00;37;11;13;36;27;34;35;32;48;1;0;1
2020-02-29 23:45:00;33;9;11;30;21;27;31;32;39;0;0;0
