DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-05-15 00:00:00;0;0;0;0;2;1;2;2;2;1;1
2020-05-15 00:15:00;3;2;0;5;9;2;0;1;0;0;0
2020-05-15 00:30:00;0;1;0;4;5;1;1;9;11;3;1
2020-05-15 00:45:00;1;2;0;2;0;0;0;6;4;1;2
2020-05-15 01:00:00;0;0;0;5;2;2;1;6;5;3;3
2020-05-15 01:15:00;0;0;0;6;4;2;0;2;1;0;0
2020-05-15 01:30:00;1;0;0;3;3;2;0;3;3;1;1
2020-05-15 01:45:00;1;1;0;2;0;0;1;1;3;0;0
2020-05-15 02:00:00;0;0;0;0;0;0;1;6;3;0;0
2020-05-15 02:15:00;0;0;0;2;2;0;0;4;3;1;1
2020-05-15 02:30:00;1;2;0;4;3;1;1;5;3;1;1
2020-05-15 02:45:00;0;1;0;4;3;2;1;1;1;0;0
2020-05-15 03:00:00;0;0;0;3;4;0;0;0;1;1;1
2020-05-15 03:15:00;1;0;1;8;3;1;2;2;3;0;0
2020-05-15 03:30:00;1;0;0;7;2;1;0;2;1;0;1
2020-05-15 03:45:00;0;3;0;1;0;0;1;1;0;1;1
2020-05-15 04:00:00;0;1;0;3;3;1;1;1;1;0;0
2020-05-15 04:15:00;0;1;0;7;2;1;2;3;1;1;1
2020-05-15 04:30:00;1;3;0;5;5;1;0;6;4;2;2
2020-05-15 04:45:00;0;0;0;5;7;5;1;11;7;1;2
2020-05-15 05:00:00;2;3;0;18;15;5;4;8;15;4;3
2020-05-15 05:15:00;1;5;2;25;15;8;2;25;22;7;7
2020-05-15 05:30:00;5;11;1;16;9;4;4;42;44;16;10
2020-05-15 05:45:00;1;17;2;27;11;4;10;47;61;15;10
2020-05-15 06:00:00;3;18;3;29;19;6;3;33;40;6;5
2020-05-15 06:15:00;3;23;4;37;20;6;11;53;50;8;6
2020-05-15 06:30:00;7;29;6;41;31;8;14;79;73;11;5
2020-05-15 06:45:00;6;27;6;52;26;9;9;63;89;16;11
2020-05-15 07:00:00;8;20;6;47;36;13;16;62;86;13;10
2020-05-15 07:15:00;6;23;12;57;26;8;25;63;112;21;15
2020-05-15 07:30:00;5;28;3;61;44;11;37;88;93;15;13
2020-05-15 07:45:00;5;37;8;82;40;10;27;76;103;18;11
2020-05-15 08:00:00;10;28;2;64;32;9;14;67;79;17;12
2020-05-15 08:15:00;13;26;6;55;40;12;23;68;70;11;7
2020-05-15 08:30:00;12;14;5;66;47;17;28;65;67;15;12
2020-05-15 08:45:00;4;16;1;65;43;8;18;58;63;5;4
2020-05-15 09:00:00;8;26;4;87;30;102;25;62;49;6;6
2020-05-15 09:15:00;11;21;2;59;42;134;25;53;64;5;5
2020-05-15 09:30:00;11;17;1;66;45;126;19;55;55;4;3
2020-05-15 09:45:00;11;24;7;71;50;66;34;67;66;9;8
2020-05-15 10:00:00;11;21;1;75;49;59;25;65;52;4;5
2020-05-15 10:15:00;9;24;5;81;58;25;30;63;53;6;5
2020-05-15 10:30:00;10;16;2;83;59;15;26;66;53;12;11
2020-05-15 10:45:00;15;33;3;81;56;10;28;64;69;11;10
2020-05-15 11:00:00;9;23;4;86;66;9;34;53;68;13;9
2020-05-15 11:15:00;13;22;2;73;63;11;35;49;51;4;4
2020-05-15 11:30:00;16;33;6;94;78;12;25;56;59;13;9
2020-05-15 11:45:00;24;27;4;101;88;39;34;48;73;8;7
2020-05-15 12:00:00;14;31;5;122;87;17;35;66;59;11;9
2020-05-15 12:15:00;10;28;4;131;82;21;41;69;63;13;10
2020-05-15 12:30:00;8;31;3;120;101;25;35;83;79;9;5
2020-05-15 12:45:00;15;30;2;107;71;20;42;72;64;6;5
2020-05-15 13:00:00;13;32;3;111;98;23;45;65;50;6;4
2020-05-15 13:15:00;11;24;5;116;102;20;30;93;75;12;9
2020-05-15 13:30:00;10;22;3;118;84;18;33;62;62;13;8
2020-05-15 13:45:00;11;30;4;126;84;15;46;80;74;14;15
2020-05-15 14:00:00;10;19;4;135;99;20;25;73;59;9;9
2020-05-15 14:15:00;4;15;2;73;53;13;21;42;38;9;6
2020-05-15 14:30:00;6;18;5;127;87;22;36;66;70;18;21
2020-05-15 14:45:00;6;27;4;118;80;17;36;77;67;13;11
2020-05-15 15:00:00;14;26;3;131;82;10;28;68;68;15;14
2020-05-15 15:15:00;9;27;5;116;89;18;29;80;59;9;6
2020-05-15 15:30:00;13;34;3;110;83;12;27;85;65;14;12
2020-05-15 15:45:00;13;22;6;88;66;44;28;62;53;6;1
2020-05-15 16:00:00;18;29;2;117;80;18;32;71;66;12;10
2020-05-15 16:15:00;10;28;5;111;79;17;32;66;50;16;12
2020-05-15 16:30:00;10;19;2;93;72;14;26;55;53;9;9
2020-05-15 16:45:00;9;19;1;96;73;11;31;69;77;19;10
2020-05-15 17:00:00;7;22;3;95;61;9;26;88;62;18;14
2020-05-15 17:15:00;8;20;1;98;62;16;26;49;56;7;6
2020-05-15 17:30:00;1;6;2;30;18;4;10;24;16;6;6
2020-05-15 17:45:00;
2020-05-15 18:00:00;
2020-05-15 18:15:00;
2020-05-15 18:30:00;
2020-05-15 18:45:00;6;11;1;59;45;15;22;35;40;10;11
2020-05-15 19:00:00;6;22;3;62;42;16;32;41;39;7;7
2020-05-15 19:15:00;4;19;3;62;39;10;32;41;30;3;3
2020-05-15 19:30:00;7;17;3;58;55;12;16;42;46;11;8
2020-05-15 19:45:00;6;18;2;57;31;5;22;41;38;6;6
2020-05-15 20:00:00;7;18;6;48;41;9;15;33;34;7;4
2020-05-15 20:15:00;4;10;4;46;33;14;22;28;33;4;3
2020-05-15 20:30:00;4;12;4;46;34;14;18;45;24;6;5
2020-05-15 20:45:00;4;11;6;30;23;9;17;22;30;8;5
2020-05-15 21:00:00;4;11;0;54;26;5;17;19;19;3;4
2020-05-15 21:15:00;4;14;5;30;16;7;24;24;21;1;1
2020-05-15 21:30:00;4;10;0;23;24;13;14;21;20;6;3
2020-05-15 21:45:00;1;6;1;20;16;4;13;13;15;2;2
2020-05-15 22:00:00;3;5;1;31;24;7;12;18;15;3;4
2020-05-15 22:15:00;3;8;10;23;9;5;19;22;10;6;5
2020-05-15 22:30:00;0;4;0;13;22;8;17;14;7;0;0
2020-05-15 22:45:00;2;1;2;11;14;5;12;20;15;4;5
2020-05-15 23:00:00;1;3;0;18;19;7;11;16;9;3;1
2020-05-15 23:15:00;2;2;2;10;12;8;9;12;10;3;3
2020-05-15 23:30:00;1;0;0;12;7;4;8;10;9;1;1
