DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-05-08 00:00:00;0;0;0;4;1;0;1;7;4;1;0
2020-05-08 00:15:00;1;2;0;8;8;2;4;4;5;0;1
2020-05-08 00:30:00;0;1;0;8;9;3;3;7;10;2;3
2020-05-08 00:45:00;4;3;0;1;5;3;1;2;2;0;0
2020-05-08 01:00:00;1;1;0;3;2;1;1;6;5;2;2
2020-05-08 01:15:00;0;2;0;6;1;0;1;1;2;0;0
2020-05-08 01:30:00;1;0;0;3;3;2;0;3;5;3;3
2020-05-08 01:45:00;0;0;0;2;4;1;1;1;3;0;0
2020-05-08 02:00:00;1;0;0;1;3;1;2;6;5;0;0
2020-05-08 02:15:00;0;1;0;3;1;0;1;4;4;1;1
2020-05-08 02:30:00;0;1;0;2;0;0;2;1;5;1;2
2020-05-08 02:45:00;0;0;0;6;3;1;0;2;3;0;0
2020-05-08 03:00:00;0;0;0;2;2;1;3;2;3;0;1
2020-05-08 03:15:00;0;0;0;4;1;1;3;4;1;0;0
2020-05-08 03:30:00;0;1;0;1;0;0;0;2;1;0;0
2020-05-08 03:45:00;0;2;0;4;1;0;0;0;1;1;1
2020-05-08 04:00:00;0;0;0;3;3;1;0;0;1;1;1
2020-05-08 04:15:00;0;1;0;5;6;2;1;5;1;0;0
2020-05-08 04:30:00;0;2;0;6;3;2;0;5;5;2;1
2020-05-08 04:45:00;0;1;0;5;4;0;0;4;5;1;2
2020-05-08 05:00:00;0;4;0;12;11;4;4;18;12;5;3
2020-05-08 05:15:00;4;10;2;13;14;21;4;28;25;9;7
2020-05-08 05:30:00;4;16;2;13;8;13;10;43;43;14;13
2020-05-08 05:45:00;0;11;4;32;15;5;4;58;61;19;14
2020-05-08 06:00:00;0;14;4;25;16;4;11;28;27;6;3
2020-05-08 06:15:00;0;23;2;32;20;5;10;51;61;9;9
2020-05-08 06:30:00;8;33;3;37;29;9;14;79;74;10;9
2020-05-08 06:45:00;7;21;3;50;32;14;16;65;76;13;12
2020-05-08 07:00:00;7;16;3;42;24;7;9;54;71;10;9
2020-05-08 07:15:00;3;16;7;39;24;8;14;46;69;11;7
2020-05-08 07:30:00;4;27;5;61;41;11;25;86;111;11;9
2020-05-08 07:45:00;15;28;9;55;48;13;25;69;66;13;12
2020-05-08 08:00:00;10;28;5;74;34;7;10;60;76;16;17
2020-05-08 08:15:00;18;21;6;50;32;13;23;71;63;18;17
2020-05-08 08:30:00;6;22;10;59;37;15;21;69;73;15;15
2020-05-08 08:45:00;10;23;4;68;44;11;28;58;57;10;10
