DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-08-31 00:00:00;3;8;6;5;5;17;9;4
2020-08-31 00:15:00;6;6;6;5;3;9;13;10
2020-08-31 00:30:00;4;4;3;4;4;9;5;5
2020-08-31 00:45:00;2;7;0;8;8;17;3;3
2020-08-31 01:00:00;6;5;3;1;2;5;6;7
2020-08-31 01:15:00;4;7;6;4;4;8;6;5
2020-08-31 01:30:00;1;2;1;6;8;8;7;0
2020-08-31 01:45:00;2;9;8;2;4;9;6;2
2020-08-31 02:00:00;9;4;1;1;1;2;2;1
2020-08-31 02:15:00;4;8;4;2;2;5;4;2
2020-08-31 02:30:00;3;2;3;4;5;8;4;3
2020-08-31 02:45:00;8;3;1;2;3;5;11;5
2020-08-31 03:00:00;4;1;2;2;1;2;2;1
2020-08-31 03:15:00;4;8;2;3;3;7;3;2
2020-08-31 03:30:00;2;5;2;2;0;3;3;1
2020-08-31 03:45:00;11;3;3;3;4;4;6;2
2020-08-31 04:00:00;4;2;5;3;3;8;2;1
2020-08-31 04:15:00;10;3;1;6;5;16;11;3
2020-08-31 04:30:00;12;10;8;6;6;14;7;5
2020-08-31 04:45:00;15;10;10;13;7;21;12;3
2020-08-31 05:00:00;20;6;15;9;11;20;27;16
2020-08-31 05:15:00;39;32;23;16;20;34;30;16
2020-08-31 05:30:00;32;38;20;15;14;42;34;25
2020-08-31 05:45:00;44;40;40;39;33;82;44;30
2020-08-31 06:00:00;42;38;46;37;31;89;59;32
2020-08-31 06:15:00;44;37;33;29;48;112;75;50
2020-08-31 06:30:00;55;74;35;85;73;147;84;43
2020-08-31 06:45:00;71;73;42;80;116;203;83;73
2020-08-31 07:00:00;54;52;53;57;70;149;69;89
2020-08-31 07:15:00;68;75;38;60;106;165;89;98
2020-08-31 07:30:00;58;76;35;80;93;173;87;82
2020-08-31 07:45:00;63;65;50;115;101;206;78;81
2020-08-31 08:00:00;58;70;31;55;70;138;68;74
2020-08-31 08:15:00;60;67;49;68;59;137;77;70
2020-08-31 08:30:00;54;78;55;50;58;122;74;54
2020-08-31 08:45:00;62;83;29;84;71;139;68;54
2020-08-31 09:00:00;72;65;29;57;66;131;56;55
2020-08-31 09:15:00;82;86;29;53;62;115;69;55
2020-08-31 09:30:00;70;68;31;59;69;125;69;73
2020-08-31 09:45:00;81;76;24;45;69;124;73;83
2020-08-31 10:00:00;82;84;29;91;47;107;75;78
2020-08-31 10:15:00;76;84;37;50;72;134;79;77
2020-08-31 10:30:00;99;95;21;77;61;130;80;82
2020-08-31 10:45:00;86;102;29;81;66;127;93;86
2020-08-31 11:00:00;96;100;38;47;61;109;82;89
2020-08-31 11:15:00;79;91;28;159;49;99;87;85
2020-08-31 11:30:00;97;93;25;56;77;133;93;111
2020-08-31 11:45:00;78;100;21;72;65;120;88;89
2020-08-31 12:00:00;96;100;32;50;66;126;76;97
2020-08-31 12:15:00;80;103;37;65;83;106;85;84
2020-08-31 12:30:00;16;157;27;55;62;123;83;102
2020-08-31 12:45:00;39;162;31;42;56;115;86;97
2020-08-31 13:00:00;62;98;35;64;65;131;81;85
2020-08-31 13:15:00;76;101;31;57;75;126;87;101
2020-08-31 13:30:00;90;94;31;71;66;121;91;109
2020-08-31 13:45:00;75;85;38;85;62;143;93;108
2020-08-31 14:00:00;88;87;37;51;59;112;77;98
2020-08-31 14:15:00;83;85;23;63;81;146;91;121
2020-08-31 14:30:00;100;98;32;45;59;120;98;108
2020-08-31 14:45:00;90;100;34;107;86;150;85;113
2020-08-31 15:00:00;105;96;49;47;79;148;97;111
2020-08-31 15:15:00;95;99;45;56;64;114;75;92
2020-08-31 15:30:00;102;122;47;53;70;142;92;105
2020-08-31 15:45:00;104;97;51;49;56;121;98;119
2020-08-31 16:00:00;106;118;47;62;67;137;103;133
2020-08-31 16:15:00;105;118;57;60;74;139;101;111
2020-08-31 16:30:00;125;112;65;70;65;150;102;135
2020-08-31 16:45:00;95;126;50;56;68;143;112;140
2020-08-31 17:00:00;107;127;70;110;70;155;97;128
2020-08-31 17:15:00;96;137;57;58;66;155;94;130
2020-08-31 17:30:00;94;107;37;58;63;139;102;117
2020-08-31 17:45:00;80;79;63;57;56;118;95;101
2020-08-31 18:00:00;73;77;33;32;42;105;107;108
2020-08-31 18:15:00;56;69;46;69;44;95;82;99
2020-08-31 18:30:00;67;87;38;33;44;90;76;80
2020-08-31 18:45:00;52;74;30;42;36;85;83;94
2020-08-31 19:00:00;58;57;32;31;30;69;69;84
2020-08-31 19:15:00;40;55;32;30;28;65;55;61
2020-08-31 19:30:00;41;45;24;17;17;55;70;56
2020-08-31 19:45:00;30;32;29;23;17;53;51;50
2020-08-31 20:00:00;32;39;29;25;16;41;42;40
2020-08-31 20:15:00;26;36;23;11;11;42;44;41
2020-08-31 20:30:00;24;33;22;19;14;32;31;29
2020-08-31 20:45:00;33;29;22;9;10;27;38;29
2020-08-31 21:00:00;32;25;15;13;10;27;33;40
2020-08-31 21:15:00;17;19;17;19;16;31;28;20
2020-08-31 21:30:00;25;26;8;18;11;27;27;16
2020-08-31 21:45:00;23;17;15;12;10;24;13;18
2020-08-31 22:00:00;25;24;15;15;17;35;19;20
2020-08-31 22:15:00;32;27;9;11;5;24;31;23
2020-08-31 22:30:00;16;16;10;8;6;24;20;15
2020-08-31 22:45:00;10;15;8;6;7;17;24;17
2020-08-31 23:00:00;8;9;7;4;6;14;14;13
2020-08-31 23:15:00;10;11;7;1;3;12;16;6
2020-08-31 23:30:00;8;10;5;3;4;7;12;11
2020-08-31 23:45:00;9;10;5;5;5;15;12;7
