2020-08-10 09:15:00;64;52;25;52;46;104;56;67
2020-08-10 09:30:00;65;66;21;48;60;126;81;75
2020-08-10 09:45:00;77;93;27;92;74;144;66;65
2020-08-10 10:00:00;75;78;26;51;73;128;77;60
2020-08-10 10:15:00;91;99;24;75;78;142;61;64
2020-08-10 10:30:00;92;82;23;47;58;114;66;79
2020-08-10 10:45:00;89;97;24;64;86;143;89;109
2020-08-10 11:00:00;82;93;23;66;72;136;80;95
2020-08-10 11:15:00;58;63;21;48;56;100;53;53
2020-08-10 11:30:00;88;90;23;125;57;119;95;93
2020-08-10 11:45:00;86;114;32;51;68;124;70;95
2020-08-10 12:00:00;88;101;37;54;46;96;84;105
2020-08-10 12:15:00;74;74;41;61;69;121;71;96
2020-08-10 12:30:00;78;66;29;33;43;92;60;66
2020-08-10 12:45:00;75;64;23;74;51;89;61;75
2020-08-10 13:00:00;85;87;32;36;48;108;73;87
2020-08-10 13:15:00;83;80;23;65;64;112;46;64
2020-08-10 13:30:00;81;74;26;44;63;110;63;62
2020-08-10 13:45:00;72;85;38;55;58;111;73;83
2020-08-10 14:00:00;94;79;40;43;50;114;67;81
2020-08-10 14:15:00;74;86;43;54;61;109;79;99
2020-08-10 14:30:00;89;76;32;49;40;100;81;92
2020-08-10 14:45:00;78;81;33;45;63;115;81;80
2020-08-10 15:00:00;88;85;30;60;54;117;76;86
2020-08-10 15:15:00;75;88;31;53;52;108;89;79
2020-08-10 15:30:00;88;91;45;60;53;129;76;79
2020-08-10 15:45:00;82;94;28;62;55;110;96;91
2020-08-10 16:00:00;86;87;38;56;66;125;92;112
2020-08-10 16:15:00;96;108;47;66;46;109;81;103
2020-08-10 16:30:00;87;114;44;45;58;123;82;102
2020-08-10 16:45:00;77;81;35;49;55;111;82;117
2020-08-10 17:00:00;86;99;59;47;53;131;100;113
2020-08-10 17:15:00;78;96;49;36;57;109;70;73
2020-08-10 17:30:00;81;76;34;50;43;109;77;88
2020-08-10 17:45:00;62;80;38;42;43;109;84;93
2020-08-10 18:00:00;65;73;37;45;45;96;66;82
2020-08-10 18:15:00;68;70;46;30;38;81;78;78
2020-08-10 18:30:00;60;62;30;36;27;65;66;56
2020-08-10 18:45:00;43;57;19;32;25;67;82;75
2020-08-10 19:00:00;42;60;38;67;26;54;64;78
2020-08-10 19:15:00;41;32;24;34;24;56;55;39
2020-08-10 19:30:00;34;40;16;14;17;43;61;53
2020-08-10 19:45:00;26;32;14;19;20;46;63;63
2020-08-10 20:00:00;30;29;18;15;15;38;61;47
2020-08-10 20:15:00;23;19;17;23;16;48;51;46
2020-08-10 20:30:00;31;29;19;17;15;51;42;43
2020-08-10 20:45:00;24;18;20;14;13;34;33;24
2020-08-10 21:00:00;24;30;10;14;13;28;37;26
2020-08-10 21:15:00;20;23;12;16;17;31;26;26
2020-08-10 21:30:00;23;34;15;13;9;23;23;17
2020-08-10 21:45:00;21;20;18;8;9;24;26;22
2020-08-10 22:00:00;17;18;13;14;7;30;29;21
2020-08-10 22:15:00;17;21;15;8;8;24;27;23
2020-08-10 22:30:00;9;17;5;5;4;12;19;13
2020-08-10 22:45:00;10;12;9;9;7;18;20;15
2020-08-10 23:00:00;9;10;6;6;8;14;30;16
2020-08-10 23:15:00;9;10;6;9;7;19;18;13
2020-08-10 23:30:00;15;17;5;5;7;16;19;7
2020-08-10 23:45:00;12;10;10;19;8;11;17;11
