DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-08-13 00:00:00;4;2;2;2;2;0;0;2;5;0;0;0;0;0;0
2020-08-13 00:15:00;6;7;7;7;7;2;2;1;4;0;0;0;0;0;0
2020-08-13 00:30:00;7;6;7;5;4;5;4;1;9;0;0;0;0;0;0
2020-08-13 00:45:00;5;7;9;6;6;4;4;1;7;0;0;0;0;0;0
2020-08-13 01:00:00;4;3;4;6;5;4;5;0;4;0;0;0;0;0;0
2020-08-13 01:15:00;7;5;7;2;2;1;0;0;1;0;0;0;0;0;0
2020-08-13 01:30:00;2;2;4;5;4;4;4;0;6;0;0;0;0;0;0
2020-08-13 01:45:00;3;3;4;1;1;2;2;0;3;0;0;0;0;0;0
2020-08-13 02:00:00;6;1;2;4;3;2;2;0;2;0;0;0;0;0;0
2020-08-13 02:15:00;8;2;4;1;1;0;0;0;0;0;0;0;0;0;0
2020-08-13 02:30:00;5;5;10;6;6;5;4;1;5;0;0;0;0;0;0
2020-08-13 02:45:00;5;1;4;2;1;3;3;0;2;0;0;0;0;0;0
2020-08-13 03:00:00;4;1;3;2;1;1;1;1;5;0;0;0;0;0;0
2020-08-13 03:15:00;0;1;1;2;2;1;1;1;4;0;0;0;0;0;0
2020-08-13 03:30:00;1;1;2;2;2;0;0;0;1;0;0;0;0;0;0
2020-08-13 03:45:00;5;1;6;5;5;3;5;0;2;0;0;0;0;0;0
2020-08-13 04:00:00;1;6;8;4;4;2;1;0;4;0;0;0;0;0;0
2020-08-13 04:15:00;6;6;10;8;7;6;4;0;1;0;0;0;0;0;0
2020-08-13 04:30:00;7;4;8;3;3;0;0;4;3;0;0;0;0;0;0
2020-08-13 04:45:00;11;6;8;2;2;4;3;0;2;0;0;0;0;0;0
2020-08-13 05:00:00;16;3;10;6;6;3;1;1;6;0;0;0;0;0;0
2020-08-13 05:15:00;12;32;27;6;6;3;2;4;12;0;0;0;0;0;0
2020-08-13 05:30:00;25;47;49;9;9;4;3;5;29;0;0;0;1;0;0
2020-08-13 05:45:00;35;51;51;18;24;7;5;1;51;0;0;0;0;0;0
2020-08-13 06:00:00;29;45;44;13;12;4;4;6;43;0;0;0;0;0;0
2020-08-13 06:15:00;35;55;54;21;20;6;8;5;47;0;0;0;0;0;0
2020-08-13 06:30:00;48;85;82;33;36;11;12;8;71;0;0;0;0;0;0
2020-08-13 06:45:00;63;91;87;19;22;15;15;8;71;0;0;1;0;0;0
2020-08-13 07:00:00;51;61;60;23;25;13;9;10;58;0;0;0;0;0;0
2020-08-13 07:15:00;55;74;75;25;26;20;24;20;76;0;0;0;0;0;0
2020-08-13 07:30:00;66;84;82;36;44;26;23;12;87;0;0;1;0;0;0
2020-08-13 07:45:00;62;61;59;39;40;29;32;14;82;0;0;0;0;0;0
2020-08-13 08:00:00;79;70;72;37;40;25;24;14;84;0;0;1;2;0;0
2020-08-13 08:15:00;83;46;41;41;47;27;27;11;64;0;0;0;2;0;0
2020-08-13 08:30:00;68;55;55;39;39;30;33;10;84;0;0;0;1;0;0
2020-08-13 08:45:00;69;45;44;50;57;31;36;8;76;0;0;2;1;0;0
2020-08-13 09:00:00;68;37;38;47;51;31;29;13;53;0;0;0;0;0;0
2020-08-13 09:15:00;77;42;42;41;46;35;36;9;66;0;0;0;0;0;0
2020-08-13 09:30:00;87;55;55;47;53;33;38;8;58;0;0;1;1;0;0
2020-08-13 09:45:00;90;43;46;56;61;36;35;11;83;0;0;2;5;0;0
2020-08-13 10:00:00;68;34;39;49;57;33;41;9;84;0;0;0;1;0;0
2020-08-13 10:15:00;88;52;52;52;56;28;31;18;71;0;0;0;0;0;0
2020-08-13 10:30:00;93;54;56;53;59;30;34;12;74;0;0;0;1;0;0
2020-08-13 10:45:00;99;62;60;54;61;42;43;14;79;0;0;0;2;0;0
2020-08-13 11:00:00;87;42;45;47;49;33;39;11;73;0;0;0;2;0;0
2020-08-13 11:15:00;83;57;54;39;43;37;40;7;71;0;0;0;1;0;0
2020-08-13 11:30:00;85;52;46;64;64;44;49;5;75;0;0;0;1;0;0
2020-08-13 11:45:00;93;49;53;64;71;37;35;13;74;0;0;2;0;0;0
2020-08-13 12:00:00;101;47;51;58;61;32;36;9;72;0;0;0;0;0;0
2020-08-13 12:15:00;78;56;49;56;60;48;47;13;63;0;0;0;4;0;0
2020-08-13 12:30:00;86;65;68;52;57;35;41;16;69;0;0;1;0;0;0
2020-08-13 12:45:00;79;60;57;55;59;36;38;13;62;0;0;0;0;0;0
2020-08-13 13:00:00;81;50;51;50;53;25;27;5;57;0;0;0;2;0;0
2020-08-13 13:15:00;80;52;52;47;52;27;28;7;58;0;0;1;1;0;0
2020-08-13 13:30:00;84;54;53;62;70;42;47;12;74;0;0;0;1;0;0
2020-08-13 13:45:00;71;47;48;54;65;42;44;7;95;0;0;0;0;0;0
2020-08-13 14:00:00;79;63;59;87;94;42;49;15;77;0;0;0;1;0;0
2020-08-13 14:15:00;93;57;56;82;91;35;38;8;65;0;0;3;0;0;0
2020-08-13 14:30:00;108;51;50;96;110;49;52;12;68;0;0;1;4;0;0
2020-08-13 14:45:00;94;58;54;83;86;50;54;10;55;0;0;1;0;0;0
2020-08-13 15:00:00;94;53;54;76;87;45;49;19;73;0;0;1;1;0;0
2020-08-13 15:15:00;99;39;37;88;103;43;45;9;55;0;0;1;1;0;0
2020-08-13 15:30:00;113;44;45;83;94;53;55;11;64;0;0;0;3;0;0
2020-08-13 15:45:00;114;58;51;63;71;34;39;11;82;0;0;1;3;0;0
2020-08-13 16:00:00;127;49;49;85;91;49;54;4;73;0;0;0;4;0;0
2020-08-13 16:15:00;122;51;48;74;83;55;60;4;67;0;0;0;0;0;0
2020-08-13 16:30:00;122;61;56;73;79;43;41;8;85;0;0;2;0;0;0
2020-08-13 16:45:00;136;46;48;73;83;42;50;13;74;0;0;6;4;0;0
