DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-06-28 00:00:00;2;10;0;2;0;10;2;0;12;2;0;1;0;0;0;0;0
2020-06-28 00:15:00;2;16;4;0;2;18;1;1;19;1;0;0;0;0;0;0;0
2020-06-28 00:30:00;1;8;8;0;0;18;0;0;16;0;0;0;0;0;0;0;0
2020-06-28 00:45:00;1;6;7;1;0;15;1;0;17;0;0;0;258;0;0;0;0
2020-06-28 01:00:00;1;8;4;0;0;12;0;0;13;0;0;1;0;0;0;0;0
2020-06-28 01:15:00;0;10;2;0;0;10;0;0;9;0;0;0;0;0;0;0;0
2020-06-28 01:30:00;2;7;5;1;1;9;1;1;9;3;1;1;0;0;0;0;0
2020-06-28 01:45:00;0;7;2;1;0;9;1;0;10;0;1;0;0;0;0;0;0
2020-06-28 02:00:00;0;6;6;1;0;8;1;0;8;0;0;0;0;0;0;0;0
2020-06-28 02:15:00;0;8;2;0;0;9;0;0;10;0;0;0;0;0;0;0;0
2020-06-28 02:30:00;0;4;5;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-06-28 02:45:00;0;7;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-06-28 03:00:00;0;2;1;1;0;2;2;1;3;0;0;0;0;0;0;0;0
2020-06-28 03:15:00;0;2;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-06-28 03:30:00;1;1;2;0;0;3;0;0;4;0;0;0;0;0;0;0;0
2020-06-28 03:45:00;1;3;0;0;0;6;0;0;5;0;0;0;0;0;0;0;0
2020-06-28 04:00:00;0;0;1;2;0;2;2;0;5;0;0;0;0;0;0;0;0
2020-06-28 04:15:00;1;8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-06-28 04:30:00;1;2;1;1;0;2;1;0;2;1;1;0;0;0;0;0;0
