DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-04-24 00:00:00;3;8;3;0;0;0;0;0
2020-04-24 00:15:00;4;12;5;0;0;0;0;0
2020-04-24 00:30:00;5;5;5;0;0;0;0;0
2020-04-24 00:45:00;1;3;2;0;0;0;0;0
2020-04-24 01:00:00;6;8;2;0;0;0;0;0
2020-04-24 01:15:00;1;3;1;0;0;0;0;0
2020-04-24 01:30:00;1;7;2;0;0;0;0;0
2020-04-24 01:45:00;4;10;5;0;0;0;0;0
2020-04-24 02:00:00;9;5;1;0;0;0;0;0
2020-04-24 02:15:00;4;2;1;0;0;0;0;0
2020-04-24 02:30:00;3;9;3;0;0;0;0;0
2020-04-24 02:45:00;2;2;0;0;0;0;0;0
2020-04-24 03:00:00;1;3;4;0;0;0;0;0
2020-04-24 03:15:00;2;0;2;0;0;0;0;0
2020-04-24 03:30:00;0;1;4;0;0;0;0;0
2020-04-24 03:45:00;1;5;2;0;0;0;0;0
2020-04-24 04:00:00;3;8;4;0;0;0;0;0
2020-04-24 04:15:00;2;10;1;0;0;0;0;0
2020-04-24 04:30:00;1;10;5;0;0;0;0;0
2020-04-24 04:45:00;6;15;7;0;0;0;0;0
2020-04-24 05:00:00;11;24;6;0;0;0;0;0
2020-04-24 05:15:00;16;31;21;0;0;0;0;0
2020-04-24 05:30:00;24;59;29;0;0;0;0;0
2020-04-24 05:45:00;22;45;19;0;0;0;0;0
2020-04-24 06:00:00;35;71;24;0;0;0;0;0
2020-04-24 06:15:00;27;82;33;0;0;0;0;0
2020-04-24 06:30:00;40;129;48;0;8;0;0;0
2020-04-24 06:45:00;32;93;34;0;0;0;0;0
2020-04-24 07:00:00;32;91;31;0;0;0;1;0
2020-04-24 07:15:00;30;93;48;0;3;0;2;1
2020-04-24 07:30:00;38;78;43;0;3;3;4;3
2020-04-24 07:45:00;51;93;40;0;5;4;4;1
2020-04-24 08:00:00;40;82;46;0;20;0;8;8
2020-04-24 08:15:00;41;68;41;0;0;7;0;1
2020-04-24 08:30:00;40;97;31;0;1;0;1;0
2020-04-24 08:45:00;46;79;53;0;5;0;4;4
2020-04-24 09:00:00;40;89;33;0;8;0;0;4
2020-04-24 09:15:00;44;101;40;0;9;1;1;3
2020-04-24 09:30:00;36;108;48;0;5;1;0;1
