DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-06-18 00:00:00;5;3;3;2;8;4;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 00:15:00;4;3;1;7;9;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 00:30:00;4;2;2;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 00:45:00;1;1;4;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 01:00:00;1;2;2;0;5;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 01:15:00;0;2;3;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 01:30:00;0;1;0;0;5;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 01:45:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 02:00:00;1;0;3;1;4;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 02:15:00;1;1;0;0;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 02:30:00;0;2;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 02:45:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 03:00:00;3;0;3;3;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 03:15:00;0;1;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 03:30:00;0;1;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 03:45:00;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 04:00:00;1;2;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 04:15:00;4;4;0;0;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 04:30:00;0;2;1;1;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 05:00:00;7;11;3;4;24;13;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 05:15:00;11;9;7;4;30;13;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 05:30:00;15;12;15;9;65;23;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 05:45:00;19;32;29;10;66;44;10;4;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 06:00:00;25;34;23;14;41;19;11;0;0;8;0;0;1;0;0;0;0;0;0;0;0;0
2020-06-18 06:15:00;14;39;28;23;78;39;7;2;0;8;0;1;0;0;0;0;0;0;0;0;0;0
2020-06-18 06:30:00;17;36;28;20;131;36;18;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 06:45:00;28;43;28;26;120;35;13;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 07:00:00;24;39;21;15;125;44;20;4;0;7;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 07:15:00;39;42;63;27;153;32;26;1;0;15;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 07:45:00;35;59;57;28;163;35;45;14;0;18;0;0;0;1;0;0;0;0;0;0;0;0
2020-06-18 08:00:00;36;50;33;32;113;25;26;4;0;12;0;0;0;0;0;0;0;0;0;0;0;5
2020-06-18 08:15:00;34;44;28;18;98;24;24;7;0;12;0;0;0;2;1;0;0;1;0;0;0;0
2020-06-18 08:30:00;26;50;33;21;87;25;32;2;0;9;0;0;0;3;32;0;0;0;0;0;0;0
2020-06-18 08:45:00;26;42;34;30;103;28;21;2;0;11;0;3;0;0;0;0;0;0;0;0;0;0
2020-06-18 09:00:00;26;31;32;26;75;20;26;3;0;14;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 09:15:00;20;40;30;21;84;31;27;4;0;11;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 09:30:00;29;38;25;20;83;25;43;1;0;10;0;1;0;7;7;0;0;0;0;0;0;0
2020-06-18 09:45:00;40;28;32;20;86;26;28;3;0;12;0;0;0;2;0;0;0;0;0;1;0;0
2020-06-18 10:00:00;23;22;25;20;69;19;33;5;0;16;0;1;0;3;1;0;0;0;1;0;0;0
2020-06-18 10:15:00;39;44;32;26;94;18;27;1;0;15;0;1;0;0;2;0;0;1;0;1;2;0
2020-06-18 10:30:00;25;37;25;28;75;21;45;5;0;10;0;0;0;1;1;0;0;2;4;0;0;0
2020-06-18 10:45:00;27;45;33;26;108;17;31;5;0;15;0;1;0;1;0;0;0;0;0;4;3;0
2020-06-18 11:00:00;36;36;31;25;103;20;33;1;0;8;0;5;1;0;0;0;0;0;0;0;0;0
2020-06-18 11:15:00;32;46;41;31;81;24;26;7;0;19;0;2;0;2;0;0;0;0;0;2;12;0
2020-06-18 11:30:00;36;47;34;16;96;23;48;6;0;13;0;1;1;1;0;4;0;1;5;1;0;0
2020-06-18 11:45:00;34;41;35;25;105;23;42;6;0;6;0;5;0;1;0;0;0;1;3;0;0;0
2020-06-18 12:00:00;39;44;34;28;87;19;44;7;0;12;0;1;1;3;10;0;0;0;0;1;2;0
2020-06-18 12:15:00;45;37;30;32;97;24;37;6;0;11;0;6;1;1;1;0;0;1;4;0;0;0
2020-06-18 12:30:00;35;46;17;18;95;30;37;7;0;11;0;0;5;2;0;6;0;0;0;2;21;0
2020-06-18 12:45:00;41;38;31;24;99;17;44;7;0;21;0;5;2;2;2;0;1;0;0;1;0;0
2020-06-18 13:00:00;36;56;28;25;84;14;52;4;0;23;0;5;39;6;0;0;0;0;0;3;7;0
2020-06-18 13:15:00;42;39;29;30;108;23;53;8;0;7;0;5;72;1;0;0;0;0;0;1;0;0
2020-06-18 13:30:00;45;33;38;23;106;24;34;5;0;16;0;1;1;3;0;0;0;0;0;2;4;0
2020-06-18 13:45:00;37;42;32;31;117;22;30;4;0;9;0;3;0;4;42;0;0;0;0;0;0;0
2020-06-18 14:00:00;47;50;28;45;111;12;46;2;0;14;0;3;1;1;0;0;0;1;0;0;1;0
2020-06-18 14:15:00;42;58;40;41;110;15;38;5;0;22;0;8;0;1;2;0;0;0;0;4;5;0
2020-06-18 14:30:00;48;66;40;31;91;12;46;5;0;15;0;3;0;0;0;0;0;0;0;0;0;0
2020-06-18 14:45:00;53;50;45;35;105;10;34;9;0;15;0;2;0;3;0;0;0;0;0;1;2;0
2020-06-18 15:00:00;46;52;24;34;87;12;44;8;0;21;0;0;0;5;3;0;0;0;0;2;3;0
2020-06-18 15:15:00;58;65;37;39;94;18;49;3;0;16;0;1;0;7;3;0;0;1;1;4;0;0
2020-06-18 15:30:00;69;67;42;30;88;13;60;4;0;28;0;3;0;3;0;0;0;0;0;0;0;0
2020-06-18 15:45:00;68;57;43;40;121;23;63;12;0;13;0;5;1;1;0;0;0;2;7;2;1;0
2020-06-18 16:00:00;63;59;41;27;125;17;44;7;0;21;0;1;0;0;0;0;0;3;6;0;0;0
2020-06-18 16:15:00;63;75;46;54;122;24;48;10;0;22;0;0;0;0;0;0;0;0;0;2;5;1
2020-06-18 16:30:00;90;95;56;69;121;18;67;10;0;28;0;2;2;1;0;0;0;0;0;4;0;0
2020-06-18 16:45:00;102;93;78;100;132;17;53;8;0;33;0;0;0;1;3;0;0;0;0;1;0;0
2020-06-18 17:00:00;97;95;47;56;139;16;54;6;0;23;0;1;0;1;2;0;0;5;4;0;0;0
2020-06-18 17:15:00;67;59;43;41;159;24;52;6;0;28;0;4;11;1;2;0;0;3;0;2;0;0
2020-06-18 17:30:00;44;50;44;37;108;15;44;3;0;16;0;1;0;0;0;0;0;4;0;1;0;0
2020-06-18 17:45:00;44;46;28;28;122;8;39;3;0;27;0;1;2;2;0;0;0;0;0;3;0;0
2020-06-18 18:00:00;50;60;30;33;84;11;35;5;0;17;0;0;1;4;9;0;0;0;1;0;0;0
2020-06-18 18:15:00;45;37;33;33;91;12;28;4;0;13;0;2;3;0;0;0;0;0;0;5;0;0
2020-06-18 18:30:00;31;48;28;32;100;11;30;3;0;8;0;0;0;0;0;0;0;0;0;1;0;0
2020-06-18 18:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 19:00:00;38;44;19;18;65;11;28;2;0;10;0;0;0;1;0;0;0;0;0;0;1;0
2020-06-18 19:15:00;30;25;18;17;71;6;31;3;0;17;0;4;2;0;0;0;0;1;0;0;0;0
2020-06-18 19:30:00;22;21;29;18;64;14;26;0;0;9;0;2;0;2;1;0;0;0;0;0;0;0
2020-06-18 19:45:00;17;30;28;23;70;15;21;1;0;6;0;0;0;1;0;0;0;0;0;0;0;0
2020-06-18 20:00:00;17;17;21;18;52;9;19;1;0;3;0;2;13;1;1;0;0;0;0;1;0;0
2020-06-18 20:15:00;18;28;17;15;54;14;19;2;0;10;0;8;53;0;0;1;0;0;0;0;0;0
2020-06-18 20:30:00;15;15;14;11;63;6;19;1;0;7;0;1;0;0;0;0;0;0;0;0;0;0
2020-06-18 20:45:00;16;11;20;17;44;7;14;1;0;1;0;0;0;3;1;0;0;0;0;0;0;0
2020-06-18 21:00:00;16;11;19;18;41;8;16;1;0;5;0;3;1;0;0;0;0;0;0;0;1;0
2020-06-18 21:15:00;12;16;7;12;44;11;13;2;0;2;0;6;2;0;0;0;0;0;0;1;2;0
2020-06-18 21:30:00;14;16;10;4;39;7;5;3;0;5;0;0;0;0;0;0;0;0;0;1;0;0
2020-06-18 21:45:00;17;14;10;12;52;7;13;1;0;8;0;0;0;1;0;0;0;0;0;2;2;1
2020-06-18 22:00:00;19;15;11;10;37;4;20;2;0;6;0;1;0;0;0;0;0;0;0;0;0;0
2020-06-18 22:15:00;16;7;8;13;33;8;6;0;0;5;0;0;0;0;0;0;0;1;1;1;0;0
2020-06-18 22:30:00;15;14;7;12;28;5;11;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 22:45:00;6;11;9;6;23;4;8;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 23:00:00;6;9;6;8;32;10;7;3;0;2;0;0;0;0;0;0;0;1;2;0;0;0
2020-06-18 23:15:00;8;5;5;6;15;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 23:30:00;4;5;6;6;20;6;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
