DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-07-13 00:00:00;7;10;2;1;12;12;0;0;2;0;1;0;0;7;18;0;0;0;0;0;0;0;0
2020-07-13 00:15:00;18;15;0;1;15;14;3;0;2;0;1;3;3;23;21;0;0;0;0;0;0;0;0
2020-07-13 00:30:00;10;11;0;0;8;6;2;2;2;0;2;0;0;16;10;0;0;0;0;0;0;0;0
2020-07-13 00:45:00;6;9;0;1;5;4;1;6;4;0;0;0;0;9;8;0;0;0;0;0;0;0;0
2020-07-13 01:00:00;6;5;1;0;8;5;1;0;0;0;0;0;0;7;9;0;0;0;0;0;0;0;0
2020-07-13 01:15:00;10;6;1;0;5;2;0;1;0;0;0;0;0;10;6;0;0;0;0;0;0;0;0
2020-07-13 01:30:00;14;7;2;0;6;9;2;2;4;0;0;0;0;16;12;0;0;0;0;0;0;0;0
2020-07-13 01:45:00;3;5;0;0;7;5;1;0;0;0;0;1;1;4;10;0;0;0;0;0;0;0;0
2020-07-13 02:00:00;3;2;1;1;9;6;1;0;1;0;0;1;1;4;11;0;0;0;0;0;0;0;0
2020-07-13 02:15:00;2;6;0;0;10;3;0;0;2;0;0;2;2;4;11;0;0;0;0;0;0;0;0
2020-07-13 02:30:00;2;3;2;3;5;4;0;1;1;0;0;0;0;3;6;0;0;0;0;0;0;0;0
2020-07-13 02:45:00;4;4;1;0;1;3;1;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0
2020-07-13 03:00:00;1;0;1;0;7;4;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0
2020-07-13 03:15:00;7;3;1;0;2;2;0;1;1;0;1;0;0;7;4;0;0;0;0;0;0;0;0
2020-07-13 03:30:00;0;2;0;0;3;2;0;1;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0
2020-07-13 03:45:00;5;0;0;0;5;5;0;1;0;0;0;0;0;5;7;0;0;0;0;0;0;0;0
2020-07-13 04:00:00;0;0;0;4;7;3;1;1;0;0;0;1;1;0;7;0;0;0;0;0;0;0;0
2020-07-13 04:15:00;8;5;0;0;8;8;1;0;0;0;0;0;0;10;16;0;0;0;0;0;0;0;0
2020-07-13 04:30:00;6;5;1;2;8;4;1;2;4;0;0;0;0;8;10;0;0;0;0;0;0;0;0
2020-07-13 04:45:00;20;21;2;4;9;8;1;5;2;0;2;0;0;30;12;0;0;0;0;0;0;0;0
2020-07-13 05:00:00;41;54;1;4;25;18;4;7;5;0;5;4;3;57;35;0;0;0;0;0;0;0;0
2020-07-13 05:15:00;84;84;2;14;25;22;6;16;13;0;2;4;3;111;35;0;0;0;0;0;0;0;0
2020-07-13 05:30:00;67;80;3;12;38;33;0;5;8;0;7;4;4;86;53;0;0;0;0;0;0;0;0
2020-07-13 05:45:00;51;71;2;9;28;21;3;11;7;0;7;1;1;79;37;0;0;0;0;0;0;0;0
2020-07-13 06:00:00;52;70;3;12;31;32;2;6;7;0;11;7;6;71;45;0;0;0;0;0;0;0;0
2020-07-13 06:15:00;89;100;1;9;45;33;6;12;4;0;10;5;5;111;58;0;2;0;0;0;0;0;0
2020-07-13 06:30:00;89;116;3;11;64;63;7;21;12;0;11;16;14;121;89;0;3;0;0;0;0;7;0
2020-07-13 06:45:00;106;134;9;22;65;60;12;13;11;0;11;10;10;141;82;0;0;0;0;0;0;0;0
2020-07-13 07:00:00;99;122;0;31;61;54;5;38;22;0;6;16;17;132;81;0;0;1;0;1;1;0;0
2020-07-13 07:15:00;134;167;6;32;83;83;8;37;19;0;25;16;21;137;114;0;0;0;0;0;0;0;0
2020-07-13 07:30:00;142;174;9;42;95;84;8;39;28;0;20;21;22;160;122;2;2;1;0;0;0;0;0
2020-07-13 07:45:00;134;145;12;44;80;107;17;32;35;0;29;22;16;159;113;0;0;0;0;1;0;0;0
2020-07-13 08:00:00;123;122;6;30;84;72;4;35;24;0;15;8;7;151;107;0;0;0;0;0;0;0;0
2020-07-13 08:15:00;109;116;12;30;88;81;8;22;30;0;8;10;6;144;113;0;0;0;0;0;0;0;0
2020-07-13 08:30:00;96;117;5;26;85;94;10;28;27;0;15;15;11;127;111;0;0;0;3;0;6;0;0
2020-07-13 08:45:00;118;116;9;33;77;103;4;28;25;0;14;10;11;133;124;0;2;0;0;0;0;0;1
2020-07-13 09:00:00;125;93;8;30;88;96;10;30;20;0;11;15;16;146;112;0;0;0;0;0;0;0;0
2020-07-13 09:15:00;102;100;9;28;100;102;11;21;29;0;11;22;19;130;116;0;0;0;0;0;0;0;0
2020-07-13 09:30:00;113;110;19;39;90;92;11;35;33;0;10;17;13;132;113;0;0;0;0;0;0;0;0
2020-07-13 09:45:00;131;105;14;34;125;119;13;25;39;0;22;13;12;154;141;0;0;0;0;0;0;0;0
2020-07-13 10:00:00;102;106;10;38;100;95;16;30;16;0;10;13;12;137;125;0;0;1;0;0;0;0;0
2020-07-13 10:15:00;117;112;5;41;110;100;10;25;22;0;65;25;36;134;127;0;6;0;0;0;0;1;0
2020-07-13 10:30:00;111;92;13;28;102;103;11;33;28;0;32;15;24;128;119;0;1;0;0;0;0;0;0
2020-07-13 10:45:00;125;97;9;46;110;132;14;37;36;0;13;21;24;146;130;0;0;0;0;0;0;0;2
2020-07-13 11:00:00;123;94;13;38;118;132;12;25;30;0;12;26;31;150;142;0;0;0;0;0;0;0;0
2020-07-13 11:15:00;110;110;11;34;114;142;10;24;38;0;14;28;31;151;136;0;0;0;0;0;0;0;0
2020-07-13 11:30:00;124;105;8;36;107;109;18;30;39;0;9;16;15;150;132;0;16;0;0;0;0;0;0
2020-07-13 11:45:00;137;112;14;36;113;125;10;28;38;0;12;18;18;166;141;0;0;0;0;0;0;0;0
2020-07-13 12:00:00;113;98;8;33;107;104;10;32;23;0;25;10;8;135;144;0;0;0;0;0;1;0;0
2020-07-13 12:15:00;122;96;8;42;109;107;15;31;20;0;14;10;9;137;131;0;0;0;0;0;0;0;0
2020-07-13 12:30:00;117;118;16;26;109;104;11;27;26;0;9;11;18;139;140;0;0;0;0;0;0;0;0
2020-07-13 12:45:00;127;106;7;35;100;97;19;25;34;0;21;18;15;142;124;0;0;0;0;0;3;0;0
2020-07-13 13:00:00;124;124;11;32;86;104;16;25;33;0;24;10;11;136;120;0;0;0;0;0;0;0;0
2020-07-13 13:15:00;131;144;14;35;102;111;16;24;25;0;9;16;14;138;116;0;0;0;0;31;0;0;0
2020-07-13 13:30:00;122;124;7;20;105;118;10;26;15;0;31;17;17;164;136;0;0;0;0;0;0;0;4
2020-07-13 13:45:00;120;141;7;29;104;93;18;32;20;0;14;5;8;143;127;4;0;0;0;0;0;0;0
2020-07-13 14:00:00;111;105;10;30;104;113;10;36;26;0;12;12;11;148;119;0;3;0;0;0;0;0;0
2020-07-13 14:15:00;114;101;10;28;113;132;12;35;24;0;7;13;12;123;134;4;4;0;0;0;0;0;0
2020-07-13 14:30:00;90;121;7;34;115;144;12;25;20;0;21;14;15;131;156;0;0;0;0;0;2;0;0
2020-07-13 14:45:00;118;124;14;36;125;154;14;22;27;0;16;16;10;154;165;1;0;0;0;0;4;0;0
2020-07-13 15:00:00;127;105;8;28;126;131;16;38;25;0;17;10;9;134;143;0;0;0;0;0;0;0;0
2020-07-13 15:15:00;110;107;10;32;114;133;12;28;22;0;8;16;15;129;135;0;0;0;0;0;4;0;0
2020-07-13 15:30:00;113;98;12;37;103;140;9;40;27;0;8;13;13;139;113;0;0;0;0;0;0;0;0
2020-07-13 15:45:00;131;134;7;34;121;136;18;38;26;0;16;9;10;147;146;0;7;0;0;1;0;0;0
2020-07-13 16:00:00;137;113;9;32;120;135;11;37;29;3;9;13;13;156;158;0;0;0;0;0;1;0;0
2020-07-13 16:15:00;113;101;10;36;146;164;13;40;33;9;19;12;15;133;174;1;0;0;0;12;0;0;0
2020-07-13 16:30:00;131;118;10;35;141;145;15;42;26;45;7;21;17;158;151;0;14;0;0;0;0;0;0
2020-07-13 16:45:00;130;127;13;37;131;150;22;38;51;219;13;6;8;141;152;0;0;0;0;0;0;0;0
2020-07-13 17:00:00;130;126;8;37;132;145;16;46;46;296;9;13;12;153;155;0;0;0;0;9;1;0;0
2020-07-13 17:15:00;118;127;20;45;129;131;19;40;41;621;14;14;10;138;145;0;4;0;0;0;0;0;0
2020-07-13 17:30:00;132;130;15;42;121;135;23;36;38;385;9;10;9;162;150;0;0;0;0;0;0;0;2
2020-07-13 17:45:00;113;120;20;35;128;135;15;35;32;187;13;10;10;137;155;0;0;0;0;0;22;0;0
2020-07-13 18:00:00;127;106;20;27;115;118;16;33;29;313;23;10;6;142;139;1;2;0;0;2;0;1;0
2020-07-13 18:15:00;86;81;9;31;100;106;13;33;31;560;10;4;7;116;127;1;0;0;0;5;0;0;0
2020-07-13 18:30:00;114;107;15;22;105;105;6;19;24;38;12;9;7;150;135;0;0;0;0;0;0;0;0
2020-07-13 18:45:00;99;91;8;28;101;94;8;27;25;151;11;7;5;126;119;0;0;0;0;0;0;0;0
2020-07-13 19:00:00;81;91;12;26;86;75;11;16;19;75;4;7;6;113;106;0;4;0;0;3;0;0;0
2020-07-13 19:15:00;66;71;5;29;95;77;8;40;18;341;4;14;13;82;112;0;0;0;0;0;0;0;0
2020-07-13 19:30:00;83;62;8;16;57;63;14;24;17;170;5;13;10;98;76;0;0;0;0;10;3;0;0
2020-07-13 19:45:00;71;55;5;28;75;56;10;20;15;26;7;4;5;86;90;0;0;0;0;0;0;0;0
2020-07-13 20:00:00;74;69;9;21;73;51;11;15;26;336;4;6;6;96;79;0;3;0;0;0;0;0;0
2020-07-13 20:15:00;58;60;6;19;60;59;8;17;12;167;7;2;3;81;82;0;0;0;0;0;4;0;0
2020-07-13 20:30:00;61;61;5;15;62;52;3;19;20;367;5;6;4;76;80;2;0;0;0;0;0;1;0
2020-07-13 20:45:00;51;59;2;19;45;38;8;12;10;247;6;4;5;69;61;0;0;0;0;0;1;0;0
2020-07-13 21:00:00;72;61;2;14;60;53;5;27;10;23;3;5;5;80;78;0;0;0;0;0;0;0;0
2020-07-13 21:15:00;63;71;6;12;51;44;8;10;14;0;6;4;5;90;74;5;0;0;0;0;0;0;0
2020-07-13 21:30:00;52;47;5;8;51;39;6;12;5;0;3;3;4;71;65;0;0;0;0;0;0;0;0
2020-07-13 21:45:00;40;48;6;10;72;66;4;4;6;0;3;5;4;57;94;0;0;0;0;0;0;0;0
2020-07-13 22:00:00;30;26;6;6;64;68;8;8;6;0;2;4;4;38;85;0;0;0;0;0;0;0;0
2020-07-13 22:15:00;33;25;5;7;74;63;7;9;8;0;5;6;5;45;93;0;0;0;0;0;0;0;0
2020-07-13 22:30:00;35;27;2;7;36;29;0;9;9;0;3;4;3;47;45;0;0;0;0;0;0;0;14
2020-07-13 22:45:00;28;21;1;5;27;24;5;6;1;0;3;2;2;34;37;0;0;0;0;0;0;0;0
2020-07-13 23:00:00;15;20;2;5;27;15;3;2;2;0;1;2;2;24;33;0;0;0;0;0;0;0;0
2020-07-13 23:15:00;27;16;1;1;28;14;3;3;3;0;2;3;3;36;30;0;0;0;0;0;0;0;0
2020-07-13 23:30:00;10;16;1;3;15;11;3;0;2;0;1;1;1;14;19;0;0;0;0;0;0;0;0
2020-07-13 23:45:00;16;15;2;1;16;16;2;1;2;0;2;3;3;21;22;0;0;0;0;0;0;0;0
