DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-05-18 00:00:00;5;5;8;0;1;5;8;0;1;4;0;0;0;0
2020-05-18 00:15:00;2;2;9;1;5;4;3;0;3;3;0;0;0;0
2020-05-18 00:30:00;2;1;5;0;3;3;4;1;1;2;0;0;0;0
2020-05-18 00:45:00;9;3;12;1;1;4;0;2;4;3;0;0;0;0
2020-05-18 01:00:00;3;4;2;0;2;3;1;0;4;4;0;0;0;0
2020-05-18 01:15:00;4;3;11;0;4;0;1;0;0;2;0;0;0;0
2020-05-18 01:30:00;1;2;1;0;6;2;0;0;1;3;0;0;0;0
2020-05-18 01:45:00;4;2;2;0;7;3;1;1;1;5;0;0;0;0
2020-05-18 02:00:00;1;0;0;0;2;2;2;1;2;1;0;0;0;0
2020-05-18 02:15:00;0;1;4;0;7;2;0;0;1;0;0;0;0;0
2020-05-18 02:30:00;0;2;6;0;1;0;1;0;0;2;0;0;0;0
2020-05-18 02:45:00;0;6;7;0;7;3;0;0;4;0;0;0;0;0
2020-05-18 03:00:00;0;2;3;0;4;2;0;0;0;2;0;0;0;0
2020-05-18 03:15:00;2;4;7;0;2;0;1;0;0;3;0;0;0;0
2020-05-18 03:30:00;1;1;3;0;1;1;1;0;3;8;0;0;0;0
2020-05-18 03:45:00;3;4;3;0;6;4;0;0;0;3;0;0;0;0
2020-05-18 04:00:00;2;2;4;0;4;2;0;0;3;1;0;0;0;0
2020-05-18 04:15:00;3;1;1;1;5;7;1;0;3;7;0;0;0;0
2020-05-18 04:30:00;2;5;7;0;3;4;2;2;5;3;0;0;0;0
2020-05-18 04:45:00;11;10;6;1;8;6;4;1;5;6;0;0;0;0
2020-05-18 05:00:00;20;23;12;2;7;4;6;2;8;13;0;0;0;0
2020-05-18 05:15:00;55;41;24;12;19;14;3;3;13;14;0;0;0;0
2020-05-18 05:30:00;74;42;36;25;18;23;17;7;11;8;0;0;0;0
2020-05-18 05:45:00;74;35;40;26;9;19;20;3;12;11;0;0;0;0
2020-05-18 06:00:00;32;31;25;20;16;15;11;7;14;13;0;0;0;0
2020-05-18 06:15:00;68;44;47;35;27;43;17;5;14;20;0;0;0;0
2020-05-18 06:30:00;94;60;72;43;34;50;19;4;22;23;0;0;0;0
2020-05-18 06:45:00;77;53;86;53;50;48;32;9;21;29;0;0;0;0
2020-05-18 07:00:00;86;53;74;48;55;64;34;12;24;31;0;0;0;0
2020-05-18 07:15:00;113;75;76;73;50;61;44;21;42;36;0;0;0;0
2020-05-18 07:30:00;108;81;100;59;59;77;47;24;40;47;0;0;0;0
2020-05-18 07:45:00;113;83;93;72;59;64;46;25;45;46;0;0;0;0
2020-05-18 08:00:00;72;56;65;42;50;56;27;9;39;33;0;0;0;0
2020-05-18 08:15:00;63;48;83;47;53;43;26;13;32;35;0;0;0;0
2020-05-18 08:30:00;59;51;78;34;42;51;28;12;37;43;0;0;0;0
2020-05-18 08:45:00;65;52;75;44;65;55;45;17;48;47;0;0;0;0
2020-05-18 09:00:00;46;34;70;39;48;41;31;15;34;36;0;0;0;0
2020-05-18 09:15:00;61;51;78;48;62;59;30;12;41;46;0;0;0;0
2020-05-18 09:30:00;49;36;95;53;52;52;35;19;43;42;0;0;0;0
2020-05-18 09:45:00;63;44;79;40;48;44;29;13;43;33;0;0;0;0
2020-05-18 10:00:00;61;32;83;47;65;54;25;12;45;39;0;0;0;0
2020-05-18 10:15:00;49;30;98;38;61;63;27;15;42;53;0;0;0;0
2020-05-18 10:30:00;68;37;99;49;63;47;31;15;37;47;0;0;0;0
2020-05-18 10:45:00;44;41;104;35;85;66;34;21;27;47;0;0;0;0
2020-05-18 11:00:00;57;35;86;38;64;42;35;21;44;40;0;0;0;0
2020-05-18 11:15:00;59;44;90;41;69;64;33;20;59;51;0;0;0;0
2020-05-18 11:30:00;64;34;93;61;82;67;39;21;57;50;0;0;0;0
2020-05-18 11:45:00;54;42;67;48;65;53;27;17;58;53;0;0;0;0
