DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-04-24 00:00:00;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 00:15:00;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 00:30:00;0;4;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 00:45:00;0;3;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 01:00:00;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 01:15:00;0;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 01:30:00;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 01:45:00;0;2;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 02:00:00;0;4;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 02:15:00;1;2;0;5;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-24 02:30:00;0;3;0;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-04-24 02:45:00;0;4;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 03:00:00;0;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 03:15:00;0;0;0;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 03:30:00;0;5;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 03:45:00;0;3;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 04:00:00;2;5;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 04:15:00;1;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 04:30:00;0;1;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 04:45:00;1;12;1;7;3;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0
2020-04-24 05:00:00;1;11;0;5;5;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-04-24 05:15:00;2;25;5;27;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 05:30:00;4;37;7;27;8;1;2;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-04-24 05:45:00;13;41;8;24;18;2;2;1;0;1;0;0;1;0;0;0;0;0;0;0
2020-04-24 06:00:00;5;37;7;29;16;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 06:15:00;9;51;18;30;12;1;6;1;0;2;1;0;2;1;0;0;0;0;0;0
2020-04-24 06:30:00;18;69;31;32;20;3;7;1;1;3;3;0;3;3;0;0;6;0;0;0
2020-04-24 06:45:00;36;80;36;46;26;6;9;1;0;5;3;0;5;3;0;0;0;0;0;0
2020-04-24 07:00:00;16;52;25;25;17;5;4;2;0;3;0;0;3;0;0;4;0;2;0;0
2020-04-24 07:15:00;11;84;34;43;26;4;6;4;0;2;3;0;2;3;2;1;0;0;3;0
2020-04-24 07:30:00;10;83;33;27;26;5;4;1;0;5;1;0;5;1;0;0;0;0;0;0
2020-04-24 07:45:00;23;71;31;28;23;4;3;2;3;1;1;0;1;1;1;2;2;0;0;0
2020-04-24 08:00:00;12;81;27;32;24;2;3;4;2;4;3;2;4;3;0;1;0;0;0;0
2020-04-24 08:15:00;13;62;22;27;30;5;2;2;0;2;0;0;2;0;1;2;0;1;0;0
2020-04-24 08:30:00;11;55;16;35;22;4;1;5;2;6;3;1;7;3;0;3;0;0;0;0
2020-04-24 08:45:00;8;66;12;36;34;3;6;3;3;8;5;0;9;5;0;1;0;7;0;0
2020-04-24 09:00:00;8;70;19;38;47;5;5;3;2;5;4;0;5;4;0;1;0;13;0;0
2020-04-24 09:15:00;7;62;25;43;47;10;2;6;1;7;3;0;7;2;0;3;0;0;0;0
2020-04-24 09:30:00;9;77;17;34;43;4;3;6;4;9;4;3;6;4;0;0;0;0;0;0
2020-04-24 09:45:00;15;82;23;38;38;5;6;8;6;7;5;2;6;4;3;1;6;1;0;0
2020-04-24 10:00:00;9;71;25;39;49;5;8;4;3;6;2;1;5;2;0;2;0;17;0;0
2020-04-24 10:15:00;6;70;24;46;49;4;2;6;7;9;6;2;8;6;0;1;0;6;0;0
