DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-12-28 00:00:00;4;3;0;0;0;0;5;3;0;0;0;0;0;0;0
2020-12-28 00:15:00;5;3;0;0;0;1;4;3;0;0;0;0;0;0;0
2020-12-28 00:30:00;8;3;1;0;0;0;6;4;0;0;0;0;0;0;0
2020-12-28 00:45:00;0;2;0;0;0;0;5;4;0;0;0;0;0;0;0
2020-12-28 01:00:00;2;2;0;1;0;0;2;1;0;0;0;1;0;0;0
2020-12-28 01:15:00;2;2;0;0;0;0;6;5;0;0;0;0;0;0;0
2020-12-28 01:30:00;2;0;0;0;0;0;7;5;0;0;0;0;0;0;0
2020-12-28 01:45:00;2;2;0;0;0;0;10;8;0;0;0;0;0;0;0
2020-12-28 02:00:00;2;0;1;0;0;0;7;6;0;0;0;0;0;0;0
2020-12-28 02:15:00;1;2;0;0;1;0;13;8;0;0;0;1;0;0;0
2020-12-28 02:30:00;6;2;1;0;0;0;5;4;0;0;0;0;0;0;0
2020-12-28 02:45:00;2;0;1;0;0;0;7;6;0;0;0;0;0;0;0
2020-12-28 03:00:00;4;1;1;0;0;0;6;3;0;0;0;0;0;0;0
2020-12-28 03:15:00;2;2;2;0;0;0;16;9;0;0;0;0;0;0;0
2020-12-28 03:30:00;3;1;0;0;0;0;5;5;0;0;0;0;0;0;0
2020-12-28 03:45:00;6;5;0;0;0;0;8;5;0;0;0;0;0;0;0
2020-12-28 04:00:00;3;7;0;0;0;0;10;7;0;0;0;0;0;0;0
2020-12-28 04:15:00;1;5;1;0;0;0;15;14;0;0;0;0;0;0;0
2020-12-28 04:30:00;9;9;0;0;0;0;22;18;0;0;0;0;0;0;0
2020-12-28 04:45:00;4;3;0;0;0;0;16;11;0;0;0;0;0;0;0
2020-12-28 05:00:00;14;13;0;0;0;0;20;17;0;0;0;0;0;0;0
2020-12-28 05:15:00;20;16;0;0;0;0;46;32;0;0;0;0;0;0;0
2020-12-28 05:30:00;50;38;0;0;0;0;38;36;0;0;0;0;0;0;0
2020-12-28 05:45:00;41;26;2;0;1;0;25;20;0;0;0;1;0;0;0
2020-12-28 06:00:00;33;28;0;0;1;0;28;26;0;0;0;1;0;0;0
2020-12-28 06:15:00;33;33;3;0;1;1;39;38;0;0;0;1;0;0;0
2020-12-28 06:30:00;58;49;0;1;0;1;47;51;0;0;0;0;0;0;0
2020-12-28 06:45:00;38;35;1;2;0;0;53;51;0;0;0;0;0;0;0
2020-12-28 07:00:00;34;39;1;1;0;0;45;48;0;0;0;1;0;0;0
2020-12-28 07:15:00;60;53;0;0;2;0;57;50;0;0;0;3;0;0;0
2020-12-28 07:30:00;59;60;3;1;2;2;53;60;0;0;0;1;1;0;0
2020-12-28 07:45:00;48;44;3;0;0;0;68;69;0;0;0;0;0;0;0
2020-12-28 08:00:00;42;47;6;2;0;3;61;62;0;0;0;0;0;0;0
2020-12-28 08:15:00;44;45;3;1;5;1;45;67;0;0;0;6;0;0;0
2020-12-28 08:30:00;39;45;2;0;2;1;62;88;0;0;0;4;0;0;0
2020-12-28 08:45:00;49;57;1;1;4;0;58;113;0;0;0;4;0;0;0
2020-12-28 09:00:00;36;44;4;0;4;1;71;87;0;0;0;5;0;0;0
2020-12-28 09:15:00;52;64;2;0;6;1;70;94;0;0;0;6;0;0;0
2020-12-28 09:30:00;63;76;1;1;5;2;74;115;0;0;0;6;0;0;0
2020-12-28 09:45:00;66;76;3;1;3;6;83;118;0;0;0;3;0;0;0
2020-12-28 10:00:00;61;61;7;0;5;1;78;130;0;0;0;6;0;0;0
2020-12-28 10:15:00;71;69;5;0;6;1;78;137;0;0;0;9;0;0;4
2020-12-28 10:30:00;67;84;10;1;11;5;83;132;0;0;0;12;0;0;0
2020-12-28 10:45:00;63;107;9;2;7;3;77;149;0;0;0;9;0;0;1
2020-12-28 11:00:00;77;100;10;1;9;1;92;142;0;0;0;13;0;0;0
2020-12-28 11:15:00;82;70;4;1;5;5;64;143;0;0;0;6;0;0;0
2020-12-28 11:30:00;67;79;4;1;5;2;61;133;0;0;0;9;0;0;0
2020-12-28 11:45:00;64;95;6;0;10;1;55;133;0;0;0;10;0;0;0
2020-12-28 12:00:00;67;82;5;0;5;4;62;144;0;0;0;3;0;0;3
2020-12-28 12:15:00;51;65;3;2;6;3;56;121;0;0;0;7;0;0;4
2020-12-28 12:30:00;71;72;3;1;12;3;66;148;0;0;0;14;10;0;1
2020-12-28 12:45:00;67;84;10;2;7;2;49;139;0;0;0;8;2;0;1
2020-12-28 13:00:00;65;74;9;2;8;1;94;159;0;0;0;8;0;0;0
2020-12-28 13:15:00;79;101;2;1;6;0;87;187;0;0;0;7;0;0;0
2020-12-28 13:30:00;70;89;8;2;8;1;84;172;0;0;0;9;0;0;0
2020-12-28 13:45:00;61;75;9;1;8;1;86;182;0;0;0;8;0;0;4
2020-12-28 14:00:00;62;65;3;1;11;6;77;187;0;0;0;12;0;0;0
2020-12-28 14:15:00;63;80;3;3;6;3;61;148;0;0;0;7;0;0;8
2020-12-28 14:30:00;62;86;5;2;5;2;67;187;0;0;0;8;0;0;0
2020-12-28 14:45:00;72;100;12;0;8;1;72;168;0;0;0;8;0;0;0
2020-12-28 15:00:00;80;79;7;0;1;0;57;164;0;0;0;1;0;0;1
2020-12-28 15:15:00;75;75;10;0;5;3;35;142;0;0;0;7;0;0;0
2020-12-28 15:30:00;72;69;3;1;7;2;38;142;0;0;0;7;0;0;1
2020-12-28 15:45:00;68;80;7;0;6;2;43;129;0;0;0;6;0;0;0
2020-12-28 16:00:00;67;75;13;2;4;0;52;108;0;0;0;4;0;0;1
2020-12-28 16:15:00;62;66;3;1;1;2;74;126;0;0;0;2;0;0;0
