DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2019-09-20 00:00:00;3;0;4;1;0;0
2019-09-20 00:15:00;8;0;3;0;0;0
2019-09-20 00:30:00;3;0;3;0;0;0
2019-09-20 00:45:00;3;0;5;1;0;0
2019-09-20 01:00:00;8;1;5;2;0;0
2019-09-20 01:15:00;4;0;5;1;0;0
2019-09-20 01:30:00;3;0;5;0;0;0
2019-09-20 01:45:00;4;0;3;0;0;0
2019-09-20 02:00:00;4;0;3;2;0;0
2019-09-20 02:15:00;0;0;3;0;0;0
2019-09-20 02:30:00;3;0;2;0;0;0
2019-09-20 02:45:00;8;0;4;0;0;0
2019-09-20 03:00:00;4;0;4;1;0;0
2019-09-20 03:15:00;1;1;7;0;0;0
2019-09-20 03:30:00;3;0;4;0;0;0
2019-09-20 03:45:00;2;0;5;0;0;0
2019-09-20 04:00:00;2;0;2;0;0;0
2019-09-20 04:15:00;5;3;12;0;0;0
2019-09-20 04:30:00;11;1;14;1;0;0
2019-09-20 04:45:00;5;6;25;0;0;0
2019-09-20 05:00:00;21;19;90;0;4;8
2019-09-20 05:15:00;50;36;203;3;21;10
2019-09-20 05:30:00;56;46;157;13;12;6
2019-09-20 05:45:00;122;25;109;81;13;5
2019-09-20 06:00:00;102;9;92;67;8;11
2019-09-20 06:15:00;70;21;98;22;10;3
2019-09-20 06:30:00;72;24;122;7;9;1
2019-09-20 06:45:00;78;14;140;3;20;5
2019-09-20 07:00:00;101;13;130;1;9;5
2019-09-20 07:15:00;89;9;114;0;11;19
2019-09-20 07:30:00;91;16;98;0;11;7
2019-09-20 07:45:00;83;7;106;1;7;9
2019-09-20 08:00:00;75;6;92;1;1;1
2019-09-20 08:15:00;74;3;97;3;3;2
2019-09-20 08:30:00;63;1;75;1;0;0
2019-09-20 08:45:00;57;5;71;1;9;1
2019-09-20 09:00:00;55;4;61;2;1;11
2019-09-20 09:15:00;47;3;57;1;3;0
2019-09-20 09:30:00;52;0;56;1;0;1
2019-09-20 09:45:00;63;1;53;0;0;1
2019-09-20 10:00:00;55;2;50;1;0;0
2019-09-20 10:15:00;58;1;64;0;2;0
2019-09-20 10:30:00;47;2;58;1;59;2
2019-09-20 10:45:00;46;1;64;2;0;6
2019-09-20 11:00:00;71;3;49;4;0;4
2019-09-20 11:15:00;74;1;57;6;0;3
2019-09-20 11:30:00;64;2;61;7;9;4
2019-09-20 11:45:00;69;1;66;5;7;1
2019-09-20 12:00:00;88;3;62;20;12;5
2019-09-20 12:15:00;104;0;57;19;11;3
2019-09-20 12:30:00;71;6;70;10;10;10
2019-09-20 12:45:00;103;7;81;13;12;12
2019-09-20 13:00:00;109;15;89;13;3;9
2019-09-20 13:15:00;98;32;159;6;11;7
2019-09-20 13:30:00;92;31;164;8;8;29
2019-09-20 13:45:00;125;50;147;21;21;16
2019-09-20 14:00:00;127;15;81;56;37;32
2019-09-20 14:15:00;127;11;81;125;12;9
2019-09-20 14:30:00;142;5;71;40;11;11
2019-09-20 14:45:00;116;5;81;30;14;2
2019-09-20 15:00:00;125;2;88;37;20;18
2019-09-20 15:15:00;177;0;82;25;8;17
2019-09-20 15:30:00;125;1;61;14;2;2
2019-09-20 15:45:00;80;2;74;9;10;9
2019-09-20 16:00:00;111;0;56;11;5;8
2019-09-20 16:15:00;96;0;76;14;3;5
2019-09-20 16:30:00;75;1;58;5;2;4
2019-09-20 16:45:00;88;0;57;8;0;4
2019-09-20 17:00:00;102;5;54;6;8;3
2019-09-20 17:15:00;63;3;59;11;5;1
2019-09-20 17:30:00;72;1;61;3;1;0
2019-09-20 17:45:00;58;2;57;3;4;0
2019-09-20 18:00:00;54;0;49;3;1;1
2019-09-20 18:15:00;46;0;58;4;0;1
2019-09-20 18:30:00;40;0;53;6;0;2
2019-09-20 18:45:00;40;0;51;5;0;4
2019-09-20 19:00:00;28;0;33;2;0;0
2019-09-20 19:15:00;33;1;42;4;4;1
2019-09-20 19:30:00;35;2;35;2;0;3
2019-09-20 19:45:00;35;2;39;3;0;0
2019-09-20 20:00:00;30;0;30;2;3;0
2019-09-20 20:15:00;35;0;23;1;0;0
2019-09-20 20:30:00;29;1;42;1;0;0
2019-09-20 20:45:00;29;1;45;3;1;0
2019-09-20 21:00:00;36;12;104;3;6;3
2019-09-20 21:15:00;46;28;150;3;14;1
2019-09-20 21:30:00;33;10;115;31;10;23
2019-09-20 21:45:00;68;0;66;107;13;9
2019-09-20 22:00:00;112;5;45;127;4;11
2019-09-20 22:15:00;50;0;21;32;0;4
2019-09-20 22:30:00;23;1;13;8;0;2
2019-09-20 22:45:00;18;0;10;5;0;0
2019-09-20 23:00:00;20;2;8;0;0;0
2019-09-20 23:15:00;18;1;10;0;0;0
2019-09-20 23:30:00;18;0;11;0;0;0
2019-09-20 23:45:00;14;0;9;1;0;0
