DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-10-01 00:00:00;0;2;2;0;0;2;2;0;0;2;2
2020-10-01 00:15:00;0;1;4;0;0;1;5;1;1;1;2
2020-10-01 00:30:00;1;4;2;0;1;1;6;1;2;3;2
2020-10-01 00:45:00;0;3;1;0;0;0;1;0;1;1;3
2020-10-01 01:00:00;0;0;4;1;0;0;2;1;0;1;1
2020-10-01 01:15:00;0;1;4;1;1;1;0;1;0;3;1
2020-10-01 01:30:00;0;1;0;0;0;0;0;0;0;1;1
2020-10-01 01:45:00;0;1;2;1;2;3;0;1;0;0;1
2020-10-01 02:00:00;0;1;0;0;0;0;2;0;0;1;1
2020-10-01 02:15:00;0;1;1;1;1;0;4;0;1;2;1
2020-10-01 02:30:00;0;1;1;1;1;0;0;0;1;2;2
2020-10-01 02:45:00;0;0;0;0;0;1;2;1;0;2;1
2020-10-01 03:00:00;0;0;1;0;0;1;4;2;0;1;0
2020-10-01 03:15:00;0;1;3;0;0;0;1;0;0;1;1
2020-10-01 03:30:00;0;1;1;0;0;0;0;0;1;2;1
2020-10-01 03:45:00;0;0;0;0;0;1;0;0;0;1;0
2020-10-01 04:00:00;0;2;0;0;0;0;0;0;0;1;0
2020-10-01 04:15:00;0;2;0;0;0;0;1;0;1;1;3
2020-10-01 04:30:00;0;5;4;0;0;0;1;1;0;0;1
2020-10-01 04:45:00;1;3;2;0;0;4;5;1;1;4;2
2020-10-01 05:00:00;4;12;8;2;2;0;1;0;0;1;5
2020-10-01 05:15:00;3;28;18;1;3;3;6;1;1;4;8
2020-10-01 05:30:00;4;36;20;2;4;6;8;1;7;15;11
2020-10-01 05:45:00;1;23;27;5;7;4;9;3;7;21;15
2020-10-01 06:00:00;2;17;12;2;3;2;10;3;8;16;17
2020-10-01 06:15:00;2;28;16;5;8;4;14;4;9;20;15
2020-10-01 06:30:00;11;33;35;10;15;4;17;4;15;28;22
2020-10-01 06:45:00;4;37;32;13;20;14;17;6;16;19;21
2020-10-01 07:00:00;7;47;45;24;28;7;24;10;25;25;24
2020-10-01 07:15:00;6;34;43;26;28;16;29;19;38;48;26
2020-10-01 07:30:00;2;11;14;12;15;8;10;14;14;19;7
2020-10-01 07:45:00;11;56;47;13;23;38;61;59;43;39;40
2020-10-01 08:00:00;10;45;54;16;21;26;35;30;27;34;39
2020-10-01 08:15:00;7;37;44;21;25;24;32;30;33;33;22
2020-10-01 08:30:00;6;36;41;7;11;12;28;30;36;33;35
2020-10-01 08:45:00;11;27;57;15;22;14;29;17;30;30;23
2020-10-01 09:00:00;6;24;33;12;17;18;27;20;34;27;23
2020-10-01 09:15:00;4;32;41;14;16;21;24;16;29;34;21
2020-10-01 09:30:00;3;36;26;20;19;17;34;21;34;35;17
2020-10-01 09:45:00;10;36;31;12;21;21;29;16;26;28;20
2020-10-01 10:00:00;3;28;36;13;15;27;27;20;20;27;27
2020-10-01 10:15:00;9;34;35;17;22;15;24;18;24;25;20
2020-10-01 10:30:00;7;35;44;5;14;24;31;19;26;38;29
2020-10-01 10:45:00;8;46;45;20;20;27;31;18;28;29;25
2020-10-01 11:00:00;10;32;37;16;21;16;29;26;25;27;22
2020-10-01 11:15:00;5;24;31;18;20;33;25;26;26;20;23
2020-10-01 11:30:00;5;41;58;8;13;36;27;22;22;19;24
2020-10-01 11:45:00;2;37;52;15;13;23;32;18;21;23;22
2020-10-01 12:00:00;2;40;49;15;19;19;36;17;23;28;17
2020-10-01 12:15:00;9;43;59;8;13;24;39;31;26;25;27
2020-10-01 12:30:00;10;29;64;11;15;15;37;13;31;33;23
2020-10-01 12:45:00;5;29;93;17;23;26;47;31;29;29;19
2020-10-01 13:00:00;4;37;55;15;18;34;46;31;30;30;20
2020-10-01 13:15:00;8;54;42;10;17;23;41;33;26;32;23
2020-10-01 13:30:00;6;56;49;17;19;24;34;23;28;24;23
2020-10-01 13:45:00;5;56;58;10;15;24;26;10;19;27;23
2020-10-01 14:00:00;14;45;49;12;18;30;35;22;21;18;30
2020-10-01 14:15:00;9;32;46;15;20;25;33;22;28;31;34
2020-10-01 14:30:00;9;27;34;12;23;34;28;18;38;37;43
2020-10-01 14:45:00;12;47;41;14;19;27;41;30;35;34;31
2020-10-01 15:00:00;10;47;53;9;16;29;34;31;36;38;34
2020-10-01 15:15:00;12;50;44;26;30;24;43;29;32;33;38
2020-10-01 15:30:00;8;43;68;17;22;31;46;36;45;44;42
2020-10-01 15:45:00;14;30;61;20;31;22;45;28;52;49;40
2020-10-01 16:00:00;12;41;48;11;19;42;44;34;34;41;39
2020-10-01 16:15:00;9;48;47;18;26;32;41;27;37;38;35
2020-10-01 16:30:00;10;58;68;21;25;29;55;21;43;36;37
2020-10-01 16:45:00;13;55;60;21;33;30;46;50;39;52;43
2020-10-01 17:00:00;7;50;54;21;22;32;48;43;42;47;45
2020-10-01 17:15:00;10;53;69;17;25;35;40;26;43;47;44
2020-10-01 17:30:00;11;52;62;13;17;19;37;22;36;40;29
2020-10-01 17:45:00;10;44;58;16;20;25;45;35;31;39;35
2020-10-01 18:00:00;11;32;66;8;20;28;42;27;28;35;27
2020-10-01 18:15:00;8;35;50;10;13;24;45;32;33;48;32
2020-10-01 18:30:00;4;34;38;7;12;25;36;16;26;29;24
2020-10-01 18:45:00;6;30;29;7;11;16;27;22;25;26;29
2020-10-01 19:00:00;5;39;29;1;6;23;29;13;17;26;27
2020-10-01 19:15:00;6;26;28;5;9;13;27;14;20;20;24
2020-10-01 19:30:00;4;24;28;5;10;15;27;12;16;17;19
2020-10-01 19:45:00;5;23;26;4;4;24;34;23;20;27;10
2020-10-01 20:00:00;5;20;25;4;5;15;26;21;14;18;11
2020-10-01 20:15:00;2;17;18;7;7;11;23;14;15;16;11
2020-10-01 20:30:00;2;25;15;3;5;13;23;20;9;16;12
2020-10-01 20:45:00;1;18;17;8;7;10;26;15;10;16;8
2020-10-01 21:00:00;3;18;25;2;4;17;36;16;4;6;15
2020-10-01 21:15:00;2;22;20;1;1;13;14;12;7;8;11
2020-10-01 21:30:00;3;16;17;3;5;10;22;12;5;12;10
2020-10-01 21:45:00;4;14;23;1;3;12;9;4;6;6;15
