DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-05-31 00:00:00;7;3;6;6;0;8;6;0;0
2020-05-31 00:15:00;12;4;4;8;1;4;6;0;0
2020-05-31 00:30:00;13;1;7;11;2;8;3;0;0
2020-05-31 00:45:00;6;4;3;1;0;8;2;0;0
2020-05-31 01:00:00;10;7;4;5;1;3;2;0;1
2020-05-31 01:15:00;3;5;2;4;1;8;5;0;0
2020-05-31 01:30:00;2;4;2;3;0;1;3;0;0
2020-05-31 01:45:00;6;6;6;4;1;6;6;0;0
2020-05-31 02:00:00;5;2;0;6;0;6;1;0;0
2020-05-31 02:15:00;2;1;1;2;1;2;3;0;0
2020-05-31 02:30:00;2;1;3;0;1;5;2;0;0
2020-05-31 02:45:00;4;0;0;1;1;2;0;0;0
2020-05-31 03:00:00;2;1;1;2;0;1;1;0;0
2020-05-31 03:15:00;2;2;2;3;0;2;0;0;0
2020-05-31 03:30:00;3;0;1;0;0;2;0;0;0
2020-05-31 03:45:00;1;0;0;4;3;2;2;0;0
2020-05-31 04:00:00;4;2;1;0;0;2;4;0;0
2020-05-31 04:15:00;2;0;0;0;1;1;0;0;0
2020-05-31 04:30:00;2;3;2;2;0;1;0;0;0
2020-05-31 04:45:00;1;1;1;5;2;1;1;0;0
2020-05-31 05:00:00;4;2;1;1;0;2;2;0;0
2020-05-31 05:15:00;4;1;0;0;2;4;0;0;1
2020-05-31 05:30:00;2;3;1;4;0;7;6;0;0
2020-05-31 05:45:00;6;4;1;3;1;9;4;0;0
2020-05-31 06:00:00;3;4;2;9;0;4;6;0;1
2020-05-31 06:15:00;8;2;0;3;0;12;2;0;0
2020-05-31 06:30:00;6;2;0;5;2;4;1;0;1
2020-05-31 06:45:00;5;3;1;3;0;4;3;0;1
2020-05-31 07:00:00;10;2;1;5;1;3;2;0;4
2020-05-31 07:15:00;8;3;1;10;3;3;3;0;1
2020-05-31 07:30:00;9;0;4;3;6;3;4;0;1
2020-05-31 07:45:00;13;4;2;11;1;12;2;0;1
2020-05-31 08:00:00;11;2;2;7;4;5;5;0;1
2020-05-31 08:15:00;19;4;4;8;1;10;4;0;1
2020-05-31 08:30:00;12;4;1;14;1;6;5;0;1
2020-05-31 08:45:00;22;4;2;14;2;12;10;0;5
2020-05-31 09:00:00;26;5;4;7;6;15;10;0;1
2020-05-31 09:15:00;19;7;6;14;1;20;12;0;2
2020-05-31 09:30:00;27;9;7;15;4;16;28;0;4
2020-05-31 09:45:00;31;8;3;17;9;23;19;0;10
2020-05-31 10:00:00;32;8;10;20;5;18;14;0;2
2020-05-31 10:15:00;50;14;9;20;12;23;16;0;3
2020-05-31 10:30:00;39;12;8;32;18;28;22;0;4
2020-05-31 10:45:00;44;17;7;29;11;26;21;0;9
2020-05-31 11:00:00;43;18;7;26;9;19;24;0;7
2020-05-31 11:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-31 11:30:00;53;23;14;36;12;29;22;0;6
2020-05-31 11:45:00;57;23;8;30;14;31;26;0;7
2020-05-31 12:00:00;45;22;14;33;12;24;23;0;4
2020-05-31 12:15:00;41;13;10;31;16;25;26;0;8
2020-05-31 12:30:00;49;25;20;32;15;32;28;0;9
2020-05-31 12:45:00;54;24;10;21;11;26;26;0;6
2020-05-31 13:00:00;46;21;11;29;10;33;34;0;8
2020-05-31 13:15:00;44;21;11;26;7;21;32;0;5
2020-05-31 13:30:00;37;13;15;39;11;30;38;0;4
2020-05-31 13:45:00;55;23;15;28;22;38;39;0;15
2020-05-31 14:00:00;59;15;12;33;18;31;23;0;16
2020-05-31 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-31 14:30:00;60;30;21;33;20;30;35;0;4
2020-05-31 14:45:00;52;28;20;33;23;42;36;0;4
2020-05-31 15:00:00;44;14;7;37;15;49;42;0;8
2020-05-31 15:15:00;37;25;15;28;15;41;36;0;6
2020-05-31 15:30:00;39;22;17;21;19;36;39;0;8
2020-05-31 15:45:00;36;17;9;28;14;39;43;0;8
2020-05-31 16:00:00;39;22;10;26;14;35;26;0;12
2020-05-31 16:15:00;43;19;11;27;19;36;38;0;9
2020-05-31 16:30:00;35;12;12;38;21;31;29;0;8
2020-05-31 16:45:00;45;18;6;20;8;22;29;0;5
2020-05-31 17:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-31 17:15:00;37;21;9;34;18;36;42;0;8
2020-05-31 17:30:00;54;17;11;27;19;39;37;0;14
2020-05-31 17:45:00;36;15;9;29;15;43;51;0;6
2020-05-31 18:00:00;48;23;13;28;15;32;47;0;9
2020-05-31 18:15:00;31;16;14;27;12;35;42;0;8
2020-05-31 18:30:00;37;17;13;16;10;38;38;0;11
2020-05-31 18:45:00;40;21;14;23;10;34;45;0;16
2020-05-31 19:00:00;34;15;10;25;15;36;31;0;9
2020-05-31 19:15:00;32;9;17;24;14;34;32;0;8
2020-05-31 19:30:00;31;14;14;19;13;29;32;0;9
2020-05-31 19:45:00;32;13;10;21;8;29;26;0;5
2020-05-31 20:00:00;37;17;10;21;13;34;26;0;6
2020-05-31 20:15:00;29;11;8;17;14;25;13;0;11
