DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-02-23 00:00:00;17;26;22;14;2;5;0
2020-02-23 00:15:00;26;29;21;20;4;5;0
2020-02-23 00:30:00;17;11;22;12;0;1;0
2020-02-23 00:45:00;20;27;21;17;3;8;0
2020-02-23 01:00:00;11;21;21;15;5;2;0
2020-02-23 01:15:00;22;22;26;20;4;4;0
2020-02-23 01:30:00;16;26;17;5;1;2;0
2020-02-23 01:45:00;8;11;9;20;2;3;0
2020-02-23 02:00:00;8;7;8;9;1;1;0
2020-02-23 02:15:00;10;15;15;9;4;1;0
2020-02-23 02:30:00;5;13;10;11;0;2;0
2020-02-23 02:45:00;4;14;11;9;0;1;0
2020-02-23 03:00:00;5;7;16;10;1;1;0
2020-02-23 03:15:00;9;6;14;11;4;3;0
2020-02-23 03:30:00;5;19;8;5;2;1;0
2020-02-23 03:45:00;5;8;9;12;1;1;0
2020-02-23 04:00:00;5;8;10;2;3;0;0
2020-02-23 04:15:00;5;7;10;7;1;1;0
2020-02-23 04:30:00;4;8;5;5;0;2;0
2020-02-23 04:45:00;5;12;7;10;2;1;0
2020-02-23 05:00:00;11;13;19;8;0;1;0
2020-02-23 05:15:00;12;11;10;12;2;1;0
2020-02-23 05:30:00;11;12;18;13;3;4;0
2020-02-23 05:45:00;20;21;15;20;2;0;0
2020-02-23 06:00:00;16;15;12;12;4;4;0
2020-02-23 06:15:00;14;15;20;9;6;4;0
2020-02-23 06:30:00;7;7;14;11;4;3;0
2020-02-23 06:45:00;11;16;7;9;3;5;0
2020-02-23 07:00:00;7;8;7;8;1;2;0
2020-02-23 07:15:00;14;16;12;7;1;2;0
2020-02-23 07:30:00;20;17;12;6;1;1;0
2020-02-23 07:45:00;17;19;15;13;6;6;0
2020-02-23 08:00:00;15;16;14;7;0;7;0
2020-02-23 08:15:00;20;20;18;13;3;5;0
2020-02-23 08:30:00;21;18;21;20;4;7;0
2020-02-23 08:45:00;33;27;25;27;4;8;0
2020-02-23 09:00:00;36;42;25;38;3;4;0
2020-02-23 09:15:00;29;29;38;35;4;4;0
2020-02-23 09:30:00;40;56;44;46;22;4;0
2020-02-23 09:45:00;50;57;68;57;7;9;0
2020-02-23 10:00:00;42;55;37;42;8;11;0
2020-02-23 10:15:00;45;47;52;48;16;17;0
2020-02-23 10:30:00;50;60;56;48;9;9;0
2020-02-23 10:45:00;51;62;67;57;14;13;0
2020-02-23 11:00:00;42;57;60;48;54;7;0
2020-02-23 11:15:00;59;75;61;57;7;12;0
2020-02-23 11:30:00;56;71;50;47;19;12;0
2020-02-23 11:45:00;66;86;70;65;7;12;0
2020-02-23 12:00:00;64;88;68;66;6;16;0
2020-02-23 12:15:00;65;89;78;62;11;12;3
2020-02-23 12:30:00;66;83;80;53;6;13;0
2020-02-23 12:45:00;50;67;59;47;9;9;0
2020-02-23 13:00:00;63;97;74;76;9;9;0
2020-02-23 13:15:00;49;72;91;84;12;13;0
2020-02-23 13:30:00;60;85;86;91;8;22;0
2020-02-23 13:45:00;78;79;82;87;14;11;0
2020-02-23 14:00:00;61;79;82;75;13;14;0
2020-02-23 14:15:00;77;80;63;68;9;13;0
2020-02-23 14:30:00;63;75;74;65;11;6;0
2020-02-23 14:45:00;68;87;70;70;6;12;0
2020-02-23 15:00:00;73;90;78;81;8;17;0
2020-02-23 15:15:00;69;79;71;66;56;16;1
2020-02-23 15:30:00;65;92;71;64;8;21;0
2020-02-23 15:45:00;63;71;86;76;10;11;0
2020-02-23 16:00:00;73;90;64;72;7;16;0
2020-02-23 16:15:00;62;75;73;55;6;20;0
2020-02-23 16:30:00;79;98;79;74;11;14;0
2020-02-23 16:45:00;78;89;71;59;9;10;0
2020-02-23 17:00:00;75;84;67;82;7;6;0
2020-02-23 17:15:00;66;77;67;59;14;12;0
2020-02-23 17:30:00;57;80;71;63;12;19;0
2020-02-23 17:45:00;72;76;72;81;7;12;0
2020-02-23 18:00:00;52;76;73;66;7;20;0
2020-02-23 18:15:00;74;83;69;75;8;13;0
2020-02-23 18:30:00;52;57;65;66;6;8;0
2020-02-23 18:45:00;50;76;72;80;9;12;0
2020-02-23 19:00:00;56;75;66;64;8;8;0
2020-02-23 19:15:00;56;83;74;81;7;17;0
2020-02-23 19:30:00;57;63;70;68;4;11;0
2020-02-23 19:45:00;53;66;82;62;7;14;0
2020-02-23 20:00:00;52;62;35;53;2;17;0
2020-02-23 20:15:00;40;60;53;55;2;9;0
2020-02-23 20:30:00;34;49;56;45;5;10;0
2020-02-23 20:45:00;34;59;38;22;6;9;0
2020-02-23 21:00:00;35;36;48;42;6;10;0
2020-02-23 21:15:00;36;50;50;44;5;9;0
2020-02-23 21:30:00;23;36;60;32;0;5;0
2020-02-23 21:45:00;37;43;50;41;3;11;0
2020-02-23 22:00:00;39;47;26;17;2;5;0
2020-02-23 22:15:00;33;38;35;31;0;8;0
2020-02-23 22:30:00;28;33;27;34;0;1;0
2020-02-23 22:45:00;12;24;23;21;4;2;0
2020-02-23 23:00:00;15;19;23;11;1;1;0
2020-02-23 23:15:00;16;20;23;14;1;3;0
2020-02-23 23:30:00;8;11;14;20;0;3;0
2020-02-23 23:45:00;5;15;20;11;4;2;0
