DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-04-02 00:00:00;0;3;2;6;1;0;0;0;0;0;0;0;0
2020-04-02 00:15:00;0;6;2;7;2;1;0;0;0;0;0;0;0
2020-04-02 00:30:00;1;5;0;7;5;0;0;0;0;0;0;0;0
2020-04-02 00:45:00;0;0;3;5;2;0;0;0;0;0;0;0;0
2020-04-02 01:00:00;1;4;3;3;3;0;0;0;0;0;0;0;0
2020-04-02 01:15:00;2;2;7;2;0;1;0;1;0;0;0;0;0
2020-04-02 01:30:00;0;0;0;2;2;0;0;0;0;0;0;0;0
2020-04-02 01:45:00;0;0;1;2;0;0;0;0;0;0;0;0;0
2020-04-02 02:00:00;4;0;3;3;1;1;0;0;0;0;0;0;0
2020-04-02 02:15:00;1;1;2;5;3;0;0;0;0;0;0;0;0
2020-04-02 02:30:00;2;2;0;4;3;0;0;0;0;0;0;0;0
2020-04-02 02:45:00;2;4;1;4;2;0;0;0;0;0;0;0;0
2020-04-02 03:00:00;2;2;0;3;0;0;0;0;0;0;0;0;0
2020-04-02 03:15:00;2;0;1;1;2;0;0;0;0;0;0;0;0
2020-04-02 03:30:00;0;2;2;0;1;0;0;0;0;0;0;0;0
2020-04-02 03:45:00;1;4;2;2;2;0;0;0;0;0;0;0;0
2020-04-02 04:00:00;0;2;0;4;2;0;0;0;0;0;0;0;0
2020-04-02 04:15:00;1;6;2;11;5;0;0;0;0;0;0;0;0
2020-04-02 04:30:00;3;6;1;7;3;0;0;0;0;0;0;0;0
2020-04-02 04:45:00;3;9;3;13;9;1;0;0;0;0;0;0;0
2020-04-02 05:00:00;5;7;4;16;6;0;0;0;0;0;0;0;0
2020-04-02 05:15:00;4;13;6;28;21;2;0;0;0;0;0;0;0
2020-04-02 05:30:00;7;19;7;44;42;3;0;0;2;0;0;0;0
2020-04-02 05:45:00;7;25;12;53;49;3;0;0;0;0;0;0;0
2020-04-02 06:00:00;10;26;10;43;39;3;0;0;0;0;0;0;0
2020-04-02 06:15:00;21;33;15;56;45;2;0;0;0;0;0;0;0
2020-04-02 06:30:00;17;32;21;61;72;2;0;0;2;0;0;0;0
2020-04-02 06:45:00;20;38;18;66;69;3;0;0;0;0;0;0;0
2020-04-02 07:00:00;23;36;19;59;61;3;0;0;0;0;0;0;0
2020-04-02 07:15:00;32;49;15;69;73;14;0;1;0;0;0;0;0
2020-04-02 07:30:00;19;40;33;81;68;4;0;0;0;0;0;0;0
2020-04-02 07:45:00;25;52;34;87;76;11;0;4;0;0;0;0;0
2020-04-02 08:00:00;24;30;23;66;40;5;0;1;1;0;0;0;0
2020-04-02 08:15:00;32;41;20;48;47;6;0;0;0;0;0;0;0
2020-04-02 08:30:00;19;29;30;59;51;12;0;2;5;0;0;0;0
2020-04-02 08:45:00;22;44;22;50;41;5;0;0;1;0;0;0;0
