DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2019-09-06 00:00:00;0;4;2;3;1;2;1;1;0;0;0;0;0
2019-09-06 00:15:00;1;6;1;1;4;2;2;2;0;0;0;0;0
2019-09-06 00:30:00;1;6;1;1;3;2;2;3;0;0;0;0;0
2019-09-06 00:45:00;0;2;0;0;3;3;1;1;0;0;0;0;0
2019-09-06 01:00:00;0;1;3;2;3;4;2;5;0;0;0;0;0
2019-09-06 01:15:00;0;2;1;1;3;2;2;4;0;0;0;0;0
2019-09-06 01:30:00;1;4;1;1;4;3;2;2;0;0;0;0;0
2019-09-06 01:45:00;0;3;1;1;1;2;0;1;0;0;0;0;0
2019-09-06 02:00:00;1;1;3;3;1;1;0;1;0;0;0;0;0
2019-09-06 02:15:00;0;1;2;2;3;2;3;0;0;0;0;0;0
2019-09-06 02:30:00;0;0;2;2;2;1;0;1;0;0;0;0;0
2019-09-06 02:45:00;0;1;1;1;5;1;4;0;0;0;0;0;0
2019-09-06 03:00:00;1;4;3;3;3;3;2;2;0;0;0;0;0
2019-09-06 03:15:00;1;2;0;0;4;0;4;3;0;0;0;0;0
2019-09-06 03:30:00;0;1;5;5;3;1;2;1;0;0;0;0;0
2019-09-06 03:45:00;0;0;3;3;2;1;1;1;0;0;0;0;0
2019-09-06 04:00:00;1;3;2;2;3;0;0;3;0;0;0;0;0
2019-09-06 04:15:00;1;5;11;11;4;3;4;6;0;0;0;0;0
2019-09-06 04:30:00;2;5;11;11;1;4;0;11;0;0;0;0;0
2019-09-06 04:45:00;0;9;15;15;4;4;1;8;0;0;0;0;0
2019-09-06 05:00:00;3;21;46;47;8;14;10;48;0;0;0;0;0
2019-09-06 05:15:00;7;53;97;99;15;12;15;62;0;0;0;0;0
2019-09-06 05:30:00;9;62;113;116;17;18;18;73;0;0;0;0;0
2019-09-06 05:45:00;8;76;66;62;44;53;43;64;0;0;0;0;0
2019-09-06 06:00:00;3;44;31;31;32;59;34;55;0;0;0;0;0
2019-09-06 06:15:00;7;48;21;22;15;23;15;51;0;0;0;0;0
2019-09-06 06:30:00;4;89;32;34;20;24;22;95;0;0;0;0;0
2019-09-06 06:45:00;14;81;49;49;30;22;29;110;0;0;0;0;0
2019-09-06 07:00:00;12;114;62;65;18;28;17;51;0;0;0;0;0
2019-09-06 07:15:00;7;73;49;48;16;25;15;80;0;0;0;0;0
2019-09-06 07:30:00;3;70;40;40;19;22;20;79;0;0;0;0;0
2019-09-06 07:45:00;11;70;51;51;22;21;21;86;0;0;0;0;0
2019-09-06 08:00:00;6;68;34;37;21;31;21;70;0;0;0;0;0
2019-09-06 08:15:00;5;60;28;34;12;28;12;77;0;0;0;0;0
2019-09-06 08:30:00;3;57;30;33;11;23;12;58;0;0;0;0;0
2019-09-06 08:45:00;5;53;24;23;17;23;19;68;0;0;0;0;0
2019-09-06 09:00:00;4;34;14;14;10;28;19;42;0;0;0;0;0
2019-09-06 09:15:00;4;31;23;24;9;24;10;42;0;0;0;0;0
2019-09-06 09:30:00;5;36;27;25;12;22;16;40;0;0;0;0;0
