DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-12-06 00:00:00;9;9;1;1;0;12;3;1;5;7;2
2019-12-06 00:15:00;7;9;3;5;4;14;8;3;2;9;3
2019-12-06 00:30:00;7;6;1;1;1;9;3;0;5;6;1
2019-12-06 00:45:00;10;8;3;3;0;11;7;1;1;2;2
2019-12-06 01:00:00;9;6;0;3;3;11;3;3;1;4;0
2019-12-06 01:15:00;6;5;3;3;2;11;7;2;1;3;2
2019-12-06 01:30:00;10;8;1;1;0;7;11;2;1;2;0
2019-12-06 01:45:00;15;9;1;1;1;3;2;1;0;0;0
2019-12-06 02:00:00;7;4;0;3;4;7;3;3;1;1;1
2019-12-06 02:15:00;10;4;0;1;1;5;4;0;2;2;1
2019-12-06 02:30:00;8;7;0;0;0;5;0;0;1;2;0
2019-12-06 02:45:00;6;3;0;1;1;6;7;0;1;1;0
2019-12-06 03:00:00;3;3;0;2;1;2;10;5;1;2;2
2019-12-06 03:15:00;9;9;0;1;0;10;5;2;0;4;3
2019-12-06 03:30:00;1;4;1;3;2;11;4;0;1;2;1
2019-12-06 03:45:00;11;9;0;2;1;8;3;0;1;1;1
2019-12-06 04:00:00;9;5;0;5;5;6;8;1;1;3;1
2019-12-06 04:15:00;14;15;3;3;2;11;3;1;0;2;1
2019-12-06 04:30:00;9;8;0;1;4;25;9;1;0;4;2
2019-12-06 04:45:00;25;19;1;5;4;38;23;4;1;3;3
2019-12-06 05:00:00;31;17;3;14;7;98;92;4;1;8;4
2019-12-06 05:15:00;28;30;15;15;10;126;114;4;4;17;7
2019-12-06 05:30:00;49;58;15;31;12;105;116;6;4;22;9
2019-12-06 05:45:00;98;106;28;24;13;111;116;5;15;26;10
2019-12-06 06:00:00;113;115;25;47;20;111;125;10;16;25;7
2019-12-06 06:15:00;94;111;27;38;17;130;145;9;15;36;16
2019-12-06 06:30:00;72;89;25;53;25;127;150;15;21;44;10
2019-12-06 06:45:00;69;82;21;48;18;99;116;13;23;32;7
2019-12-06 07:00:00;58;60;17;63;25;134;173;21;13;36;20
2019-12-06 07:15:00;66;74;20;94;29;117;132;34;25;46;6
2019-12-06 07:30:00;78;71;18;108;14;102;118;38;30;40;7
2019-12-06 07:45:00;74;81;23;85;32;99;119;32;43;49;14
2019-12-06 08:00:00;68;71;22;82;30;104;119;35;32;44;17
2019-12-06 08:15:00;86;73;22;66;18;99;95;27;23;37;11
2019-12-06 08:30:00;72;66;18;83;24;92;106;30;26;34;14
2019-12-06 08:45:00;94;96;21;109;9;86;105;27;26;42;21
2019-12-06 09:00:00;75;73;16;45;18;84;96;30;19;31;16
2019-12-06 09:15:00;77;81;26;58;19;69;93;31;43;58;27
2019-12-06 09:30:00;68;74;26;67;25;73;89;22;27;49;26
2019-12-06 09:45:00;76;86;29;55;31;80;113;21;45;65;33
2019-12-06 10:00:00;80;85;21;36;24;69;71;34;41;58;20
2019-12-06 10:15:00;74;94;26;69;32;78;81;33;32;56;21
2019-12-06 10:30:00;82;93;30;60;24;77;94;33;34;51;31
2019-12-06 10:45:00;92;107;34;63;20;68;91;26;40;58;28
2019-12-06 11:00:00;97;99;20;99;22;81;84;38;37;59;26
2019-12-06 11:15:00;88;105;32;51;15;72;72;18;32;59;32
